% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[128.9754 - 132.4406],Ses05F_script01_3_F011,xxx,"[3.0000, 2.0000, 2.5000]","['I', 'almost', 'got', 'married', 'two', 'years', 'ago']"
[135.0145 - 137.1700],Ses05F_script01_3_F012,xxx,"[3.5000, 2.0000, 3.0000]","['You', 'started', 'to', 'write', 'me']"
[139.9420 - 141.4700],Ses05F_script01_3_F013,xxx,"[4.0000, 2.0000, 2.5000]","['Every', 'day', 'since']"
[143.3972 - 153.5827],Ses05F_script01_3_F014,xxx,"[5.0000, 3.5000, 3.0000]","['Well', 'I', 'was', 'waiting', 'for', 'you', 'I', 'mean', 'I', 'did', 'not-until', 'then', 'you', 'had', 'not', 'written', 'and', 'when', 'you', 'write-', 'when', 'you', 'wrote', 'what', 'did', 'you', 'say', 'I', 'mean', 'you', 'sure', 'can', 'be', 'ambiguous', 'Chris']"
[174.8649 - 182.3262],Ses05F_script01_3_F015,hap,"[4.0000, 4.0000, 3.5000]","['I', ""'ll"", 'never', 'forgive', 'you', 'Why', 'did', 'you', 'wait', 'so', 'long', 'All', 'this', 'time', 'I', ""'ve"", 'been', 'wondering', 'if', 'I', 'was', 'a', 'fool', 'for', 'thinking', 'of', 'you']"
[187.2937 - 189.6000],Ses05F_script01_3_F016,hap,"[3.5000, 2.0000, 3.0000]","['Not', 'like', 'that', 'you', ""'re"", 'not']"
[191.1696 - 199.0315],Ses05F_script01_3_F017,hap,"[2.5000, 3.0000, 3.0000]","['Like', 'Larry', ""'s"", 'brother', 'Do', 'it', 'like', 'you', 'Chris', 'Chris', 'what', 'is', 'the', 'matter']"
[202.5468 - 204.5999],Ses05F_script01_3_F018,xxx,"[2.5000, 3.0000, 3.0000]","['No', 'what', 'is', 'it', 'your', 'mother']"
[208.8263 - 215.3462],Ses05F_script01_3_F019,xxx,"[2.5000, 2.0000, 3.0000]","['What', 'is', 'it', 'Even', 'in', 'your', 'letters', 'there', 'is', 'something', 'ashamed']"
[228.5963 - 231.1802],Ses05F_script01_3_F020,sad,"[2.5000, 2.0000, 3.0000]","['It', 'would', 'not', 'work', 'like', 'this']"
[241.5760 - 243.2685],Ses05F_script01_3_F021,neu,"[3.0000, 2.5000, 3.0000]","['yeah', 'sure']"
[247.4448 - 249.2376],Ses05F_script01_3_F022,sad,"[2.5000, 2.5000, 2.5000]","['how', 'many']"
[251.9617 - 253.9647],Ses05F_script01_3_F023,sad,"[2.0000, 2.0000, 2.5000]","['Oh', 'gee']"
[404.1923 - 406.6600],Ses05F_script01_3_F024,neu,"[3.0000, 2.5000, 2.5000]","['Do', 'you', 'still', 'feel', 'like', 'that']"
[410.4317 - 427.7079],Ses05F_script01_3_F025,sad,"[2.5000, 3.5000, 4.5000]","['Because', 'you', 'can', 'not', 'feel', 'like', 'that', 'anymore', 'Chris', 'you', 'hear', 'me', 'I', 'mean', 'everything', 'that', 'you', 'have', 'you', 'deserve', 'And', 'that', 'includes', 'me', 'And', 'your', 'father', 'Your', 'father', 'put', 'hundreds', 'of', 'planes', 'in', 'the', 'air', 'you', 'should', 'be', 'proud', 'A', 'man', 'should', 'be', 'paid', 'for', 'that']"
[431.1832 - 434.1377],Ses05F_script01_3_F026,hap,"[4.5000, 3.5000, 3.0000]","['What', 'would', 'I', 'do', 'with', 'a', 'fortune']"
[8.3326 - 12.4188],Ses05F_script01_3_M000,hap,"[4.0000, 3.5000, 3.0000]","['I', 'know', 'It', 'is', 'going', 'out', 'of', 'style', 'is', 'not', 'it']"
[20.2306 - 22.3539],Ses05F_script01_3_M001,xxx,"[4.0000, 3.0000, 3.0000]","['So', 'you', ""'re"", 'not', 'sorry', 'you', 'came']"
[27.1111 - 28.6434],Ses05F_script01_3_M002,sur,"[3.0000, 2.5000, 2.0000]",['Why']
[31.0871 - 32.1086],Ses05F_script01_3_M003,xxx,"[2.5000, 3.0000, 2.5000]","['Well', '--']"
[39.0692 - 40.6300],Ses05F_script01_3_M004,neu,"[3.0000, 2.5000, 3.0000]",['What']
[44.9982 - 55.0133],Ses05F_script01_3_M005,hap,"[3.5000, 4.0000, 2.5000]","['Well', 'the', 'plan', 'was', 'to', 'kind', 'of', 'sneak', 'up', 'on', 'you', 'over', 'a', 'period', 'of', 'a', 'week', 'or', 'so', 'But', 'uh-', 'they', 'take', 'it', 'for', 'granted', 'that', 'we', ""'re"", 'all', 'set']"
[60.0410 - 62.4200],Ses05F_script01_3_M006,neu,"[3.0000, 3.0000, 2.5000]","['How', 'did', 'you', 'know']"
[67.1718 - 79.4103],Ses05F_script01_3_M007,xxx,"[3.5000, 3.0000, 2.0000]","['Well', 'would', 'you', 'want', 'to', 'I', 'guess', 'you', 'know', 'this', 'is', 'why', 'I', 'asked', 'you', 'to', 'come']"
[85.5400 - 94.3100],Ses05F_script01_3_M008,hap,"[5.0000, 4.0000, 4.5000]","['Anne', 'I', 'love', 'you', 'I', 'love', 'you', 'a', 'great', 'deal', 'I', 'love', 'you']"
[94.3104 - 109.8564],Ses05F_script01_3_M009,exc,"[4.5000, 4.5000, 4.5000]","['I-', 'I', '-I', 'have', 'no', 'imagination', 'that', 'is', 'all', 'I', 'know', 'what', 'to', 'say', 'I-I', ""'m"", 'embarrassing', 'you', 'I', 'I', 'did', 'not', 'want', 'to', 'tell', 'you', 'here', 'I', 'wanted', 'it', 'to', 'be', 'some', 'place', 'different', 'some', 'place', 'where', 'we', 'could', 'be', 'new', 'to', 'each', 'other', 'you', 'know']"
[110.0000 - 122.3654],Ses05F_script01_3_M010,exc,"[2.0000, 4.5000, 4.5000]","['You', 'feel', 'it', 'is', 'wrong', 'here', 'do', 'not', 'you-', 'this', 'yard', 'this', 'chair', 'I', 'want', 'you', 'to', 'be', 'ready', 'for', 'me', 'Annie', 'I', 'do', 'not', 'want', 'to', 'win', 'you', 'away', 'from', 'anything']"
[125.0194 - 128.9253],Ses05F_script01_3_M011,xxx,"[2.5000, 3.0000, 2.5000]","['Then', 'he', 'is', 'gone', 'forever-you', ""'re"", 'sure']"
[132.8012 - 135.4151],Ses05F_script01_3_M012,xxx,"[3.0000, 3.0000, 3.0000]","['Why', 'did', 'not', 'you']"
[138.5399 - 140.9135],Ses05F_script01_3_M013,xxx,"[3.5000, 3.5000, 2.5000]","['You', 'felt', 'something', 'that', 'far', 'back']"
[141.8148 - 144.3186],Ses05F_script01_3_M014,xxx,"[4.5000, 4.0000, 3.5000]","['Annie', 'why', 'did', 'not', 'you', 'say', 'something', 'to', 'me']"
[153.7129 - 157.2081],Ses05F_script01_3_M015,xxx,"[4.0000, 4.0000, 3.5000]","['Give', 'me', 'a', 'kiss', 'Ann', 'Give', 'me', 'a-']"
[157.7790 - 166.9028],Ses05F_script01_3_M016,exc,"[5.0000, 4.5000, 4.5000]","['Oh', 'God-', 'I', 'kissed', 'Annie', 'I', 'can', 'not', 'believe', 'I', 'kissed', 'Annie', 'How', 'long', 'I', ""'ve"", 'wanted', 'to', 'do', 'this']"
[181.5650 - 186.7930],Ses05F_script01_3_M017,exc,"[4.5000, 4.5000, 4.0000]","['Oh', 'Annie', 'we', ""'re"", 'going', 'to', 'live', 'now', 'I', ""'m"", 'going', 'to', 'make', 'you', 'so', 'happy']"
[189.6673 - 191.5201],Ses05F_script01_3_M018,xxx,"[2.5000, 3.5000, 2.5000]","['I', 'kissed', 'you']"
[199.9128 - 203.0600],Ses05F_script01_3_M019,xxx,"[2.5000, 3.5000, 2.5000]","['Let', ""'s"", 'Let', ""'s"", 'drive', 'someplace', 'I-', 'I', 'want', 'to', 'be', 'alone', 'with', 'you']"
[204.1092 - 206.7232],Ses05F_script01_3_M020,xxx,"[2.0000, 3.0000, 2.5000]","['No', 'nothing', 'like', 'that']"
[215.9071 - 222.6172],Ses05F_script01_3_M021,sad,"[2.0000, 2.5000, 3.5000]","['Yeah', 'I', 'suppose', 'I', 'have', 'been', 'But', 'it', 'is', 'going', 'from', 'me']"
[225.4415 - 227.7550],Ses05F_script01_3_M022,xxx,"[2.0000, 2.5000, 2.5000]","['I', 'do', 'not', 'know', 'how', 'to', 'start']"
[232.5647 - 236.2579],Ses05F_script01_3_M023,sad,"[2.0000, 3.0000, 2.0000]","['It', 'is-', 'It', 'is', 'mixed', 'up', 'with', 'so', 'many', 'other', 'things', 'I-']"
[238.1007 - 242.0467],Ses05F_script01_3_M024,sad,"[3.0000, 3.5000, 3.0000]","['Remember', 'when', 'I', 'was', 'overseas', 'I', 'was', 'in', 'command', 'of', 'the', 'company']"
[244.7207 - 247.1344],Ses05F_script01_3_M025,sad,"[2.5000, 2.5000, 3.5000]","['Yeah', 'I', 'lost', 'them']"
[249.9286 - 252.0118],Ses05F_script01_3_M026,sad,"[2.0000, 2.5000, 3.0000]","['just', 'about', 'all']"
[255.6227 - 262.7380],Ses05F_script01_3_M027,sad,"[2.5000, 3.0000, 3.5000]","['Takes', 'a', 'little', 'time', 'to', 'toss', 'something', 'like', 'that', 'off', 'you', 'know', 'because', 'they', 'were', ""n't"", 'just', 'men-']"
[264.1301 - 276.4087],Ses05F_script01_3_M028,sad,"[3.0000, 4.0000, 4.0000]","['for', 'instance', 'there', ""'s"", 'this', 'one', 'time', 'It', 'had', 'been', 'raining', 'for', 'several', 'days', 'And', 'this', 'kid', 'came', 'up', 'to', 'me', 'and', 'gave', 'me', 'his', 'last', 'pair', 'of', 'dry', 'socks', 'you', 'know', 'He', 'just', 'put', 'them', 'in', 'my', 'pocket']"
[276.8093 - 291.7100],Ses05F_script01_3_M029,sad,"[3.5000, 4.0000, 4.0000]","['I', 'know', 'that-', 'that', 'is', 'not', 'a', 'big', 'thing', 'but', 'it', 'is', 'just', 'the', 'kind', 'of', 'guys', 'I', 'had', 'They', 'did', 'not', 'die', 'They-', 'They', 'killed', 'themselves', 'for', 'each', 'other']"
[291.7219 - 296.8998],Ses05F_script01_3_M030,sad,"[2.5000, 4.0000, 4.5000]","['I', 'mean', 'that', 'exactly', 'that-a', 'little', 'more', 'selfish', 'and', 'they', 'would', 'have', 'still', 'been', 'here', 'today']"
[298.4020 - 308.0466],Ses05F_script01_3_M031,sad,"[2.5000, 3.5000, 4.0000]","['And', 'I', 'got', 'an', 'ideal', 'watching', 'them', 'all', 'go', 'down', 'Everything', 'was', 'being', 'destroyed', 'see', 'and-']"
[308.2770 - 319.1635],Ses05F_script01_3_M032,sad,"[3.0000, 3.5000, 4.5000]","['but', 'it', 'seemed', 'to', 'me', 'that', 'something', 'new', 'was', 'being', 'created', 'at', 'the', 'same', 'time', 'a', 'kind', 'of', 'responsibility', 'man', 'for', 'man', 'Do', 'you', 'understand', 'me']"
[319.6242 - 333.7856],Ses05F_script01_3_M033,sad,"[3.0000, 4.5000, 4.5000]","['And', 'to', 'show', 'that-to-to', 'bring', 'that', 'back', 'onto', 'the', 'earth', 'again', 'like', 'a-', 'like', 'a', 'monument', 'And', 'everyone', 'would', 'have', 'it', 'standing', 'behind', 'them', 'and-', 'and', 'it', 'would', 'make', 'a', 'difference', 'for', 'them']"
[337.0306 - 347.2400],Ses05F_script01_3_M034,sad,"[2.5000, 3.5000, 4.0000]","['And', 'then', 'I', 'went', 'home', 'and', 'it', 'was', 'incredible', 'It', 'had', 'no', 'meaning', 'here']"
[349.3378 - 361.0570],Ses05F_script01_3_M035,sad,"[2.0000, 3.5000, 4.0000]","['It', 'was', 'all', 'like', 'some', 'kind', 'of', 'bus', 'accident', 'to', 'them', 'I', 'went', 'back', 'to', 'work', 'with', 'my', 'dad', 'in', 'that', 'whole', 'rat', 'race', 'again']"
[363.4706 - 376.4700],Ses05F_script01_3_M036,sad,"[1.5000, 3.5000, 4.5000]","['And', 'I', 'felt', 'what', 'you', 'said-', 'ashamed', 'somehow-because', 'nobody', 'had', 'changed', 'at', 'all', 'It', 'seemed', 'to', 'make', 'suckers', 'out', 'of', 'a', 'whole', 'lot', 'of', 'guys', 'and']"
[377.3900 - 393.2457],Ses05F_script01_3_M037,sad,"[1.5000, 4.5000, 4.5000]","['It', 'felt', 'wrong', 'to', 'be', 'alive-to', 'open', 'that', 'bank-book', 'to', 'buy', 'that', 'new', 'car', 'to', 'look', 'at', 'that', 'new', 'refrigerator', 'I', 'mean', 'you', 'can', 'take', 'those', 'things', 'out', 'of', 'the', 'war', 'but', 'if', 'you', 'drive', 'that', 'car', 'you', 'have', 'to', 'know', 'that', 'that', 'comes', 'from', 'the', 'love', 'that', 'a', 'man', 'has', 'for', 'a', 'man', 'And', 'you', 'have', 'got', 'to', 'be', 'a', 'little', 'bit', 'better', 'than', 'that']"
[393.2758 - 402.6099],Ses05F_script01_3_M038,xxx,"[1.0000, 4.0000, 4.5000]","['And', 'if', 'you', ""'re"", 'not', 'then', 'it', 'is', 'all', 'just', 'loot', 'and', 'it', 'is', 'got', 'blood', 'on', 'it', 'and', 'I', 'do', 'not', 'want', 'any', 'of', 'it', 'And', 'I', 'guess', 'that', 'included', 'you']"
[407.9600 - 410.7823],Ses05F_script01_3_M039,exc,"[3.0000, 4.0000, 3.5000]","['I', 'I', 'want', 'you', 'now', 'Annie']"
[426.7965 - 431.8242],Ses05F_script01_3_M040,hap,"[4.0000, 4.5000, 4.5000]","['Oh', 'Annie', 'Annie', 'I', 'am', 'going', 'to', 'make', 'you', 'a', 'fortune']"
