% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[126.4500 - 127.7600],Ses05M_impro08_F016,neu,"[3.5000, 2.5000, 2.5000]",['Okay']
[128.8000 - 134.4000],Ses05M_impro08_F017,neu,"[3.0000, 3.0000, 2.5000]","['Uh', 'it', 'it', 'is', 'like', 'a', 'bunch', 'of', 'different', 'letter', 'and', 'numbers', 'and', 'stuff']"
[141.7300 - 143.9900],Ses05M_impro08_F018,neu,"[3.0000, 2.5000, 2.5000]","['Uh', 'huh', 'Okay']"
[145.9200 - 149.2800],Ses05M_impro08_F019,neu,"[3.0000, 3.0000, 3.5000]","['Uh', 'yeah', 'looks', '--', 'no', 'no', 'It', 'is', 'set', 'to', 'zeros']"
[158.0500 - 163.6700],Ses05M_impro08_F020,xxx,"[2.5000, 3.0000, 3.0000]","['what', 'happening', 'So', 'if', 'we', 'reset', 'this', 'how', 'will', 'I', 'know', 'it', 'is', 'not', 'going', 'to', 'happen', 'again', 'every', 'other', 'week']"
[169.0900 - 171.9700],Ses05M_impro08_F021,sur,"[4.5000, 4.0000, 3.5000]","['Wow', 'That', 'would', 'be', 'amazing', 'Really']"
[174.2300 - 188.6900],Ses05M_impro08_F022,hap,"[4.0000, 4.0000, 4.0000]","['Oh', 'my', 'God', 'I', 'can', 'not', 'even', 'tell', 'you', 'how', 'much', 'of', 'a', 'relief', 'that', 'is', 'I', 'literally', 'call', 'and', 'talk', 'to', 'five', 'different', 'people', 'Like', 'last', 'week', 'it', 'went', 'off', 'and', 'I', 'spent', 'an', 'hour', 'and', 'a', 'half', 'on', 'the', 'phone', 'with', 'different', 'people', 'And', 'I', ""'ve"", 'been', 'doing', 'that', 'like', 'every', 'every', 'other', 'week', 'for', 'months', 'now']"
[188.8600 - 190.8500],Ses05M_impro08_F023,fru,"[2.5000, 3.0000, 3.0000]","['It', 'is', 'so', 'frustrating']"
[191.8600 - 193.8700],Ses05M_impro08_F024,xxx,"[4.0000, 3.0000, 4.0000]","['Thank', 'you', 'so', 'much']"
[194.5000 - 197.0800],Ses05M_impro08_F025,hap,"[4.0000, 3.0000, 3.0000]","['Yeah', 'accountability', 'It', 'is', 'awesome']"
[200.6700 - 207.5500],Ses05M_impro08_F026,hap,"[4.0000, 3.0000, 3.0000]","['Wow', 'You', 'know', 'I', 'was', 'thinking', 'about', 'changing', 'internet', 'providers', 'but', 'but', 'that-', 'that', 'really', 'is', 'enough', 'to', 'change', 'my', 'mind']"
[213.4600 - 219.2000],Ses05M_impro08_F027,hap,"[4.5000, 3.5000, 3.5000]","['No', 'I', ""'m"", 'just', 'gon', 'na', 'go', 'have', 'a', 'fantastic', 'day', 'now']"
[220.4400 - 222.1500],Ses05M_impro08_F028,hap,"[4.5000, 3.5000, 3.5000]","['Okay', 'Thanks']"
[2.7277 - 5.3600],Ses05M_impro08_M000,neu,"[3.5000, 3.5000, 3.0000]","['D.S.L', 'Extreme', 'can', 'I', 'help', 'you']"
[30.3700 - 32.8900],Ses05M_impro08_M001,neu,"[3.0000, 3.5000, 3.0000]","['This', 'happens', 'every', 'two', 'weeks']"
[34.1300 - 35.7900],Ses05M_impro08_M002,neu,"[3.0000, 2.5000, 2.5000]","['You', 'have', 'lost', 'your', 'connection']"
[35.8000 - 36.8000],Ses05M_impro08_M003,neu,"[3.0000, 2.5000, 2.5000]",['okay']
[46.1300 - 48.3000],Ses05M_impro08_M004,neu,"[3.0000, 3.0000, 2.5000]","['Hmm', 'Mmm']"
[51.1000 - 53.6800],Ses05M_impro08_M005,neu,"[3.0000, 3.0000, 2.5000]","['Has', 'somebody', 'tried', 'to', 'pin', 'your', 'site']"
[55.5200 - 61.9800],Ses05M_impro08_M006,neu,"[2.5000, 3.0000, 3.0000]","['Okay', 'Um-', 'Well', 'I', 'do', 'not', 'know', 'And', 'it', 'consistently', 'happens', 'every', 'two', 'weeks']"
[65.8700 - 69.6100],Ses05M_impro08_M007,neu,"[3.0000, 3.0000, 3.0000]","['Well', 'you', 'know', 'what', 'does', 'your', 'D.S.L', 'cable', '--', 'you', 'have', 'D.S.L.', 'right']"
[69.6400 - 77.4800],Ses05M_impro08_M008,neu,"[3.0000, 3.0000, 3.0000]","['Okay', 'Does', 'your', 'D.S.L', 'cable', 'you', 'know', 'travel', 'a', 'long', 'distance', 'by', 'any', 'chance', 'Does', 'it', 'go', 'through', 'any', 'windows', 'I', 'mean', 'is', 'it', '--']"
[80.3600 - 90.8700],Ses05M_impro08_M009,neu,"[3.0000, 3.5000, 3.0000]","['Okay', 'Is', 'it', 'being-', 'Is', 'it', 'being', 'compressed', 'between', 'anything', 'by', 'any', 'chance', 'Because', 'sometimes', 'your', 'connection', 'can', 'be', 'you', 'know', 'disrupted', 'by', 'you', 'know', 'the', 'cable', 'being', 'squished']"
[90.8800 - 96.9200],Ses05M_impro08_M010,neu,"[3.0000, 3.0000, 3.0000]","['Yeah', 'That', 'can', 'be-', 'That', 'can', 'create', 'a', 'bad', 'connection', 'And', 'it', 'will', 'not', 'always', 'be', 'a', 'bad', 'connection', 'but', 'it', 'will', 'be', 'bad', 'off', 'and', 'on']"
[102.5100 - 111.7900],Ses05M_impro08_M011,neu,"[3.0000, 3.5000, 3.0000]","['Yeah', 'well', 'absolutely', 'What', 'we', 'can', '--', 'let', ""'s"", 'just', 'go', 'ahead', 'and', 'just', 'do', 'a', 'basic', 'diagnostic', 'of', 'your', 'system', 'first', 'off', 'okay', 'Can', 'you', 'go', 'down', 'to', 'your', 'start', 'button']"
[111.8400 - 115.9800],Ses05M_impro08_M012,neu,"[3.0000, 3.5000, 3.0000]","['Okay', 'And', 'uh-', 'go', 'ahead', 'and', 'click', 'on', 'run']"
[116.0200 - 119.2300],Ses05M_impro08_M013,neu,"[3.0000, 3.5000, 3.0000]","['Okay', 'We', ""'re"", 'gon', 'na', 'get', 'your', '--', 'a', 'little', 'black', 'box', 'is', 'going', 'to', 'come', 'up', 'Do', 'you', 'see', 'that']"
[119.2400 - 125.5000],Ses05M_impro08_M014,neu,"[3.0000, 3.5000, 3.0000]","['Okay', 'Uh-', 'You', 'have', 'got', 'your', 'C', 'calling', 'go', 'ahead', 'and', 'type', 'in', 'directory', 'list']"
[125.6900 - 126.7900],Ses05M_impro08_M015,neu,"[3.0000, 3.0000, 3.0000]","['And', 'hit', 'enter']"
[126.9100 - 129.1000],Ses05M_impro08_M016,neu,"[3.0000, 3.5000, 2.5000]","['Okay', 'Can', 'you', 'tell', 'me', 'what', 'that', 'says']"
[133.4700 - 143.1800],Ses05M_impro08_M017,neu,"[3.5000, 3.5000, 3.0000]","['Okay', 'Okay', 'And', 'Um-', 'letters', 'and', 'numbers', 'and', 'stuff', 'Uh-', 'Can', 'you', 'Can', 'you', 'just', 'type', 'in', 'IP', 'address', 'search', 'And', 'hit', 'enter']"
[143.5700 - 146.3700],Ses05M_impro08_M018,neu,"[3.0000, 3.5000, 3.0000]","['Okay', 'Does', 'it', 'list', 'your', 'IP', 'address', 'there']"
[148.9400 - 160.5000],Ses05M_impro08_M019,neu,"[3.0000, 3.5000, 3.0000]","['It', 'is', 'set', 'to', 'zeros', 'Okay', 'maybe', 'that', 'is', 'our', 'problem', 'That', 'could', 'very', 'well', 'be', 'our', 'problem', 'there', 'Somehow', 'you', 'have', 'lost', 'your', 'IP', 'address', 'I', ""'m"", 'not', 'sure', 'why', 'that', 'would', 'happen', 'every', 'week', 'It', 'could', 'be', 'a', 'cycling', 'issue', 'something', 'like', 'that', 'But', 'let', ""'s"", 'go', 'ahead', 'and', 'type', 'your', 'IP', 'address', 'in', 'again']"
[163.1200 - 170.1700],Ses05M_impro08_M020,neu,"[3.0000, 3.5000, 3.0000]","['Well', 'if', 'it', 'does', 'happen', 'again', 'let', 'me', 'give', 'you', 'my', 'direct', 'number', 'and', 'you', 'can', 'call', 'me', 'Actually', 'I', ""'ll"", 'give', 'you', 'my', 'cell', 'number', 'Um-', 'It', 'is', '--']"
[170.4500 - 176.2600],Ses05M_impro08_M021,neu,"[3.5000, 3.5000, 3.0000]","['Of', 'course', 'we', 'seriously-', 'Yeah', 'I', 'mean', 'obviously', 'you', 'have', 'worked-', 'you', 'know', '--', 'I', 'do', 'not', 'want', 'to', 'hassle', 'you', 'anymore']"
[187.7200 - 189.5700],Ses05M_impro08_M022,neu,"[3.5000, 3.0000, 3.0000]","['I', 'completely', 'understand']"
[189.6200 - 192.6100],Ses05M_impro08_M023,neu,"[3.5000, 2.5000, 3.0000]","['Absolutely', 'And', 'I', 'just', 'do', 'not', 'want', 'that', 'to', 'happen', 'to', 'you', 'anymore']"
[192.9300 - 195.1600],Ses05M_impro08_M024,neu,"[3.5000, 3.5000, 3.0000]","['Absolutely', 'It', 'is', 'a', 'new', 'service', 'we', 'are', 'offering']"
[195.6700 - 202.3700],Ses05M_impro08_M025,neu,"[4.0000, 3.5000, 3.0000]","['Uh', 'huh', 'Uh', 'huh', 'We', 'want', 'you', 'to', 'be', 'happy', 'You', ""'re"", 'our', 'customer', 'You', ""'re"", 'the', 'most', 'important', 'thing', 'Okay']"
[207.2100 - 214.1100],Ses05M_impro08_M026,hap,"[4.5000, 3.5000, 3.0000]","['Great', 'Well', 'that', 'makes', 'me', 'very', 'happy', 'That', 'makes', 'us', 'all', 'happy', 'here', 'at', 'D.S.L', 'Extreme', 'Is', 'there', 'anything', 'else', 'I', 'can', 'help', 'you', 'with']"
[217.9600 - 221.0900],Ses05M_impro08_M027,neu,"[4.0000, 3.0000, 3.0000]","['All', 'right', 'You', 'have', 'a', 'wonderful', 'day', 'Call', 'us', 'anytime']"
[221.1500 - 222.8300],Ses05M_impro08_M028,hap,"[4.0000, 3.5000, 3.0000]","['All', 'right', 'Bye', 'bye']"
