% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[190.6100 - 193.7800],Ses05F_impro04_F018,xxx,"[2.5000, 2.5000, 3.5000]","['But', 'that', 'does', 'not', 'help', 'me', 'when', 'I', ""'m"", 'hungry', 'now']"
[197.5300 - 199.6500],Ses05F_impro04_F019,sad,"[2.5000, 2.0000, 2.5000]","['I', ""'m"", 'just', 'worried']"
[224.1300 - 226.8100],Ses05F_impro04_F020,fru,"[1.5000, 4.5000, 4.0000]","['It', 'is', 'three', 'years']"
[230.2200 - 232.9700],Ses05F_impro04_F021,xxx,"[2.0000, 3.0000, 3.5000]","['Is', 'that', 'honestly', 'what', 'you', 'think']"
[248.3300 - 250.5200],Ses05F_impro04_F022,sad,"[2.0000, 2.5000, 3.5000]","['That', 'is', 'really', 'hard', 'to', 'hear']"
[256.3500 - 262.2000],Ses05F_impro04_F023,sad,"[2.5000, 3.5000, 3.5000]","['I', 'feel', 'like', 'I', 'have', 'faith', 'and', 'now', 'faith', 'is', 'running', 'thin', 'because', 'there', 'is', 'no', 'money']"
[265.5000 - 275.2200],Ses05F_impro04_F024,fru,"[1.5000, 3.5000, 4.5000]","['Brian', 'I', 'do', 'not', 'think', 'you', 'have', 'a', 'concept', 'of', 'what', 'I', 'mean', 'by-', 'by', 'money', 'I', 'do', 'not', 'mean', 'money', 'like', 'oh', 'I', 'can', 'not', 'go', 'get', 'my', 'hair', 'and', 'my', 'nails', 'done', 'today', 'I', 'mean', 'like', 'I', 'can', 'not', 'eat']"
[276.3400 - 282.5000],Ses05F_impro04_F025,xxx,"[1.5000, 4.5000, 4.5000]","['No', 'no', 'really', 'if', 'I', 'can', 'not', 'pay', 'to', 'live', 'somewhere', 'I', ""'m"", 'going', 'to', 'end', 'up', 'living', 'in', 'my', 'car']"
[285.7500 - 287.4300],Ses05F_impro04_F026,fru,"[2.0000, 2.0000, 2.5000]","['I', 'just', '--', 'I']"
[298.6300 - 300.6300],Ses05F_impro04_F027,xxx,"[3.0000, 2.0000, 2.5000]","['Well', 'thank', 'you']"
[302.7800 - 308.0400],Ses05F_impro04_F028,fru,"[2.5000, 3.0000, 3.5000]","['Yeah', 'I', 'do', 'not', 'intend', 'to', 'stop', 'trying', 'I', 'just', '--', 'I', 'do', 'not', 'when', 'is', 'when', 'enough', 'is', 'enough']"
[310.6500 - 312.8000],Ses05F_impro04_F029,fru,"[2.5000, 1.5000, 2.5000]","['I', 'do', 'not', 'know']"
[312.8700 - 316.3300],Ses05F_impro04_F030,fru,"[2.5000, 2.5000, 3.0000]","['Yeah', 'and', 'I', 'look', 'nice', 'and', 'I', ""'m"", 'you', 'know', '--']"
[316.3600 - 318.2900],Ses05F_impro04_F031,fru,"[3.0000, 3.0000, 3.5000]",['charismatic']
[318.3400 - 320.9100],Ses05F_impro04_F032,fru,"[2.5000, 3.5000, 3.5000]","['yah', 'to-totally', 'and', 'I', ""'m"", 'not', '--']"
[323.3300 - 328.7600],Ses05F_impro04_F033,fru,"[2.5000, 3.0000, 3.5000]","['Yeah', 'I', 'always', 'think', 'so', 'but', 'I-', 'I', 'just', 'feel', 'like', 'it', 'is', 'a', 'lot', 'of', 'lip', 'service', 'everywhere', 'I', 'go']"
[329.9600 - 332.0600],Ses05F_impro04_F034,fru,"[2.5000, 3.0000, 2.5000]","['Yeah', 'I', 'follow', 'up']"
[333.6800 - 336.6400],Ses05F_impro04_F035,fru,"[2.5000, 3.0000, 2.0000]","['It', 'is', 'just', 'like-', 'it', 'is', 'a', 'matter', 'of-']"
[337.3200 - 344.6900],Ses05F_impro04_F036,fru,"[2.5000, 2.5000, 3.5000]","['not', 'tall', 'enough', 'not', 'pretty', 'enough', 'not', '--', 'you', 'know', 'how', 'this', 'place', 'is']"
[350.6900 - 352.3100],Ses05F_impro04_F037,fru,"[3.0000, 2.0000, 2.5000]","['I', 'mean', 'anything']"
[353.5000 - 356.1900],Ses05F_impro04_F038,neu,"[3.0000, 3.0000, 2.5000]","['Well', 'I', ""'d"", 'like', 'to', 'be', 'a', 'working', 'actor']"
[357.0300 - 359.6600],Ses05F_impro04_F039,neu,"[2.5000, 2.5000, 2.5000]","['But', 'um', '--']"
[361.9600 - 363.4100],Ses05F_impro04_F040,neu,"[2.5000, 2.0000, 2.5000]",['Yeah']
[365.9100 - 368.4600],Ses05F_impro04_F041,neu,"[3.0000, 2.5000, 3.0000]","['Bartending', 'catering']"
[381.3700 - 389.7900],Ses05F_impro04_F042,sad,"[2.5000, 3.0000, 3.0000]","['Would', 'you', 'be', 'willing', 'to', 'make', 'some', 'more', 'calls', 'on', 'my', 'behalf', 'I', 'will', 'not', '--', 'I', 'will', 'not', 'make', 'you', 'look', 'bad']"
[389.8000 - 391.1100],Ses05F_impro04_F043,neu,"[3.0000, 3.5000, 3.0000]",['yeah']
[395.4700 - 396.9500],Ses05F_impro04_F044,neu,"[3.5000, 3.0000, 3.5000]","['Thank', 'you']"
[398.6800 - 400.7100],Ses05F_impro04_F045,neu,"[3.0000, 3.0000, 2.5000]","['I', 'will', 'I', 'will']"
[401.7700 - 403.2800],Ses05F_impro04_F046,xxx,"[3.0000, 2.5000, 3.0000]","['Yeah', 'thank', 'you']"
[10.7100 - 15.6300],Ses05F_impro04_M000,neu,"[2.0000, 2.5000, 3.0000]","['Babe', 'I', 'do', 'not', 'know', 'what', 'to', 'tell', 'you', 'Do', 'not', 'give', 'up']"
[25.9600 - 31.0200],Ses05F_impro04_M001,neu,"[2.5000, 3.0000, 3.5000]","['Well', 'of', 'course', 'not', 'but', 'what', 'are', 'you', 'going', 'to', 'do', 'if', 'you', 'move', 'back', 'home', 'Are', 'you', 'going', 'to', 'be', 'able', 'to', 'find', 'a', 'job', 'there']"
[35.9900 - 41.2600],Ses05F_impro04_M002,fru,"[2.0000, 3.0000, 3.0000]","['I', 'wish', 'I', 'had', 'some', 'answers', 'for', 'you', 'babe', 'I', 'mean-I', 'do', 'not', 'know', 'what', 'to', 'tell', 'you']"
[43.9300 - 49.0700],Ses05F_impro04_M003,neu,"[2.5000, 3.0000, 3.0000]","['I', 'went', 'to', 'school', 'and', 'I', 'got', 'my', 'degree', 'And', 'I', 'got', 'a', 'job']"
[65.4400 - 67.4000],Ses05F_impro04_M004,neu,"[2.5000, 2.5000, 3.5000]","['Nothing', ""'s"", 'impossible']"
[67.6600 - 72.3600],Ses05F_impro04_M005,neu,"[3.5000, 4.0000, 3.5000]","['You', 'have', 'to', 'be', 'willing', 'You', 'have', 'to', 'be', 'willing', 'to', 'start', 'you', 'know', 'at', 'the', 'bottom', 'and', 'work', 'your', 'way', 'up', 'and']"
[75.0100 - 76.2800],Ses05F_impro04_M006,fru,"[3.0000, 2.5000, 2.5000]",['I']
[80.5000 - 84.9900],Ses05F_impro04_M007,neu,"[3.0000, 3.5000, 3.0000]","['No', 'it', 'does', 'not', 'pay', 'the', 'bills', 'but', 'it', 'would', 'pay', 'something', 'And', 'it', 'would', 'help', 'you', 'get', 'somewhere', 'else']"
[89.4400 - 95.3000],Ses05F_impro04_M008,neu,"[2.5000, 3.5000, 3.0000]","['and', 'No', 'I', 'understand', 'but', 'you', 'have', 'got', 'to', 'start', 'somewhere', 'It', 'is', 'better', 'than', 'nothing', 'and', 'that', 'is', 'all', 'you', 'have', 'You', 'have', 'nothing', 'right', 'now']"
[106.3600 - 110.4500],Ses05F_impro04_M009,neu,"[2.5000, 3.0000, 3.5000]","['Wait', 'You', 'can', 'move', 'up', 'There', ""'s"", 'management', 'programs', 'in', 'McDonalds', 'and', 'things', 'like', 'that']"
[115.6500 - 119.4400],Ses05F_impro04_M010,neu,"[2.5000, 2.5000, 3.0000]","['GARBAGE', 'No', 'I', 'would', 'not', 'but', 'I', '--']"
[121.4800 - 125.4400],Ses05F_impro04_M011,neu,"[3.0000, 3.0000, 2.5000]","['Well', 'you', 'know', 'what', 'Life', 'gets', 'humili', '...', 'humiliating', 'at', 'times']"
[127.6600 - 130.9500],Ses05F_impro04_M012,neu,"[2.5000, 3.5000, 3.5000]","['Well', 'what', 'are', 'you', 'going', 'to', 'do', 'about', 'it', 'to', 'make', 'it', 'different']"
[135.8100 - 139.6000],Ses05F_impro04_M013,neu,"[3.5000, 3.0000, 3.0000]","['Have', 'you', 'There', ""'s"", 'got', 'to', 'be', 'something', 'else']"
[147.6600 - 162.4400],Ses05F_impro04_M014,fru,"[1.5000, 3.5000, 3.5000]","['I', 'do', 'not', 'know', 'what', 'to', 'tell', 'you', 'babe', 'Maybe-', 'Maybe', 'you', ""'re"", 'right', 'Maybe', 'you', 'do', 'have', 'to', 'go', 'someplace', 'else', 'I', 'do', 'not', 'know', 'maybe', 'it', 'is', 'just', 'not', 'meant', 'to', 'be', 'here', 'I', 'mean', 'I', 'want', 'you', 'to-I', 'do', 'not', 'want', 'you', 'to', 'give', 'up', 'but', 'I', 'mean', 'I', 'do', 'not', 'want', 'you', 'to', 'move', 'away', 'but', 'at', 'the', 'same', 'time', 'I', 'do', 'not', 'like', 'seeing', 'you', 'like', 'this']"
[172.1400 - 179.3600],Ses05F_impro04_M015,neu,"[2.5000, 3.0000, 3.5000]","['If', 'it', 'is', 'rent', 'or', 'something', 'like', 'that', 'I', 'mean', 'I', 'can', 'help', 'you', 'out', 'a', 'little', 'bit', 'if-', 'if', 'that', 'will', 'help', 'you', 'you', 'know', 'stick', 'with', 'it']"
[185.0100 - 191.1800],Ses05F_impro04_M016,neu,"[3.0000, 2.5000, 3.5000]","['Well', 'just', 'do', 'not', 'give', 'up', 'And', ""there's-"", 'you', 'know', 'You', 'never', 'know', 'something', 'might', 'be', 'around', 'the', 'corner', 'tomorrow']"
[193.3400 - 197.8300],Ses05F_impro04_M017,neu,"[3.0000, 3.0000, 3.0000]","['Well', 'you', 'know', 'I', ""'m"", 'not', 'going', 'to', 'let', 'you', 'starve']"
[199.6300 - 224.8700],Ses05F_impro04_M018,xxx,"[2.5000, 3.0000, 4.0000]","['Of', 'course', 'you', ""'re"", 'worried', 'We', ""'re"", 'all', 'worried', 'I', ""'m"", 'worried', 'for', 'you', 'Everyone', ""'s"", 'always', 'worried', 'You', 'know', 'I', 'do', 'not-maybe', 'I', 'have', 'a', 'job', 'and', 'yeah', 'it', 'is', 'a', 'good', 'job', 'whatever', 'and', 'I', ""'m"", 'happy', 'but', 'it', 'does', 'not', 'mean', 'I', ""'m"", 'going', 'to', 'have', 'it', 'tomorrow', 'or', 'the', 'next', 'day', 'You', 'never', 'know', 'what', 'is', 'going', 'to', 'happen', 'Something', 'crazy', 'could', 'happen', 'tomorrow', 'Something', 'crazy', 'can', 'happen', 'for', 'you', 'tomorrow', 'and', 'you', ""'ll"", 'get', 'a', 'job', 'You', 'never', 'know', 'You', 'can', 'walk', 'up', 'to', 'somebody', 'on', 'the', 'street', 'and', 'it', ""'ll"", 'be', 'something', 'great', 'You', 'have', 'just', 'got', 'to', 'be', 'positive', 'You', ""'re"", 'so', 'negative', 'all', 'the', 'time']"
[226.2100 - 230.4300],Ses05F_impro04_M019,fru,"[2.0000, 3.5000, 4.0000]","['I', 'understand', 'but', 'you', 'know', 'what', 'you', 'have', 'been', 'negative', 'for', 'three', 'years']"
[232.5100 - 249.1800],Ses05F_impro04_M020,neu,"[2.5000, 3.0000, 4.0000]","['It', 'is', 'the', 'way', 'it', 'seems', 'to', 'me', 'You', 'started', 'complaining', 'about', 'not', 'being', 'able', 'to', 'find', 'a', 'job', 'the', 'first', 'day', 'you', 'went', 'out', 'and', 'did', 'not', 'find', 'a', 'job', 'And', 'I', ""'m"", 'not', 'saying', 'like', 'and', 'not', 'trying', 'to', 'you', 'know', 'put', 'you', 'down', 'or', 'anything', 'it', 'is', 'just', 'that-']"
[250.1800 - 256.3700],Ses05F_impro04_M021,fru,"[2.5000, 3.0000, 4.0000]","['But', 'it', 'is', 'true', 'babe', 'You', 'have', 'got', 'to', 'be', 'more', 'positive', 'about', 'things', 'Like-', 'Have', 'some', 'faith', 'in', 'yourself']"
[261.8500 - 265.7900],Ses05F_impro04_M022,neu,"[2.5000, 3.0000, 3.5000]","['Well', 'exactly', 'Money', 'is', 'not', 'everything']"
[274.6900 - 276.6000],Ses05F_impro04_M023,fru,"[2.0000, 3.5000, 3.0000]","['You', 'can']"
[281.8100 - 285.9400],Ses05F_impro04_M024,neu,"[2.0000, 2.5000, 3.5000]","['You', 'know', 'I', 'would', 'never', 'let', 'that', 'happen', 'I', 'would', 'not', 'let', 'that', 'happen']"
[286.0200 - 298.7900],Ses05F_impro04_M025,neu,"[2.5000, 3.0000, 4.0000]","['You', 'can', 'always', 'stay', 'with', 'me', 'if', 'you-', 'if', 'you', 'have', 'to', 'stay', 'with', 'me', 'for', 'a', 'while', 'and', 'get', 'yourself', 'back', 'up', 'on', 'your', 'feet', 'again', 'You', 'know', 'I', ""'m"", 'not', 'just', 'going', 'to', 'you', 'know', 'just', 'throw', 'you', 'to', 'the', 'wolves', 'or', 'something', 'like', 'that', 'If', 'there', ""'s"", 'any', 'way', 'I', 'can', 'help', 'you', 'I', 'will']"
[300.4700 - 305.3600],Ses05F_impro04_M026,neu,"[3.0000, 3.0000, 3.5000]","['But', 'you', 'have', 'to', 'keep', 'trying', 'You', 'can', 'not', 'give', 'up']"
[306.0800 - 310.1000],Ses05F_impro04_M027,neu,"[3.0000, 3.0000, 3.0000]","['And', 'you', 'have', 'got', 'to', 'think', '--', 'well', 'ask', 'yourself', 'why', 'are', 'they', 'not', 'hiring', 'you']"
[311.0900 - 313.3100],Ses05F_impro04_M028,neu,"[3.0000, 3.5000, 3.0000]","['I', 'mean', 'are', 'you', 'going', 'in', 'for', 'interviews']"
[315.9700 - 317.3400],Ses05F_impro04_M029,neu,"[3.0000, 2.5000, 2.5000]","['Are', 'you', 'presenting-']"
[317.3600 - 319.2800],Ses05F_impro04_M030,neu,"[3.0000, 2.5000, 3.0000]","['putting', 'your', 'best', 'foot', 'forward', 'or', 'you']"
[319.4000 - 323.4000],Ses05F_impro04_M031,neu,"[3.0000, 3.0000, 3.0000]","['Do', 'they', 'seem', 'to', 'like', 'you', 'I', 'mean', 'Can', 'you', 'get', 'any', 'read', 'from', 'them']"
[328.2300 - 331.9500],Ses05F_impro04_M032,neu,"[3.0000, 3.0000, 3.0000]","['Have', 'you', 'ever', 'called', 'them', 'back', 'and', 'asked', 'why', 'you', 'did', 'not', 'get', 'the', 'job']"
[332.1200 - 335.5200],Ses05F_impro04_M033,neu,"[3.0000, 3.5000, 3.5000]","['Do', 'they', 'give', 'you', 'any', 'specifics', 'as', 'to', 'why', 'they', 'did', 'not', 'go', 'with', 'you']"
[344.1800 - 350.7300],Ses05F_impro04_M034,neu,"[2.5000, 2.5000, 3.0000]","['Yeah', 'I', 'understand', 'maybe', 'What', 'jobs', 'are', 'we', 'talking', 'about']"
[350.8400 - 354.0200],Ses05F_impro04_M035,neu,"[3.0000, 3.5000, 3.5000]","['Like-', 'What', 'is', 'your', 'ideal', 'job', 'What', 'do', 'you', 'want', 'to', 'do']"
[355.6600 - 357.3200],Ses05F_impro04_M036,neu,"[3.5000, 2.5000, 2.5000]","['Of', 'course']"
[358.9000 - 362.3900],Ses05F_impro04_M037,neu,"[3.0000, 2.0000, 3.0000]","['Everyone', 'wants', 'to', 'be', 'a', 'working', 'actor', 'but', 'they', 'all', 'work', 'at', 'something', 'else']"
[363.4000 - 365.6300],Ses05F_impro04_M038,neu,"[3.0000, 2.0000, 2.5000]","['So', 'what', 'is', 'the', 'something', 'else']"
[368.6400 - 380.5600],Ses05F_impro04_M039,neu,"[3.0000, 3.0000, 3.5000]","['You', 'can', 'not', 'get', 'a', 'catering', 'gig', 'Well', 'I', 'can', 'call', 'some', 'friends', 'I-', 'Well', 'I', 'did', 'call', 'some', 'friends', 'before', 'but', 'you', 'went', 'in', 'once', 'and', 'then', 'never', 'went', 'back']"
[387.5400 - 390.6800],Ses05F_impro04_M040,neu,"[3.0000, 2.5000, 3.5000]","['If', 'I-', 'If', 'you-', 'Will', 'you', 'stick', 'with', 'it']"
[392.0554 - 396.3100],Ses05F_impro04_M041,neu,"[3.0000, 2.0000, 3.0000]","['Okay', 'Okay', 'I', ""'ll"", 'call', 'some', 'people']"
[397.2200 - 402.2400],Ses05F_impro04_M042,neu,"[2.5000, 2.5000, 3.0000]","['But', 'you', 'have', 'got', 'to', 'keep', 'looking', 'for', 'other', 'stuff', 'You', 'have', 'got', 'to', 'do', 'it', 'on', 'your', 'own', 'too', 'Okay']"
[402.2700 - 404.3300],Ses05F_impro04_M043,neu,"[3.5000, 2.5000, 3.0000]","['You', 'know', 'I', ""'ll"", 'always', 'help', 'you']"
