% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[88.4100 - 98.0100],Ses05M_script01_2_F010,fru,"[2.0000, 4.0000, 4.0000]","['I', 'want', 'you', 'to', 'pretend', 'like', 'he', 'is', 'coming', 'back', 'Both', 'of', 'you', 'do', 'not', 'think', 'I', 'have', ""n't"", 'noticed', 'you', 'and', 'Chris', 'since', 'she', 'is', 'gotten', 'here', 'I', 'do', 'not', 'want', 'any', 'nonsense']"
[98.5100 - 105.2000],Ses05M_script01_2_F011,fru,"[1.6667, 4.0000, 4.0000]","['No', 'because', 'if', 'she-', 'he', 'is', 'not', 'coming', 'back', 'then', 'I', ""'ll"", 'kill', 'myself', 'Laugh', 'Laugh', 'at', 'me']"
[105.2400 - 112.1600],Ses05M_script01_2_F012,xxx,"[1.6667, 4.3333, 4.3333]","['But', 'why', 'did', 'that', 'happen', 'the', 'very', 'night', 'she', 'came', 'back', 'She', 'goes', 'to', 'sleep', 'in', 'his', 'bed', 'and', 'his', 'memorial', 'breaks', 'in', 'pieces', 'Look', 'at', 'it']"
[114.0600 - 117.5300],Ses05M_script01_2_F013,xxx,"[2.0000, 2.6667, 3.0000]","['Believe', 'with', 'me', 'Joe', 'I', 'can', 'not', 'stand', 'alone']"
[118.6100 - 123.1500],Ses05M_script01_2_F014,fru,"[3.0000, 3.3333, 3.0000]","['Only', 'last', 'week', 'a', 'man', 'turned', 'up', 'in', 'Detroit', 'missing', 'longer', 'than', 'Larry', 'You', 'read', 'it', 'yourself']"
[123.4600 - 126.4400],Ses05M_script01_2_F015,ang,"[2.0000, 3.6667, 3.6667]","['You', 'above', 'all', 'have', 'got', 'to', 'believe']"
[130.5300 - 133.1800],Ses05M_script01_2_F016,xxx,"[2.3333, 2.3333, 2.0000]","['Just', 'do', 'not', 'stop', 'believing']"
[135.4100 - 136.9000],Ses05M_script01_2_F017,ang,"[2.0000, 3.6667, 2.6667]","['I', 'can', 'not', 'help', 'it']"
[8.1900 - 10.6800],Ses05M_script01_2_M000,neu,"[3.0000, 2.6667, 2.3333]","['Why', 'does', 'that', 'bother', 'you']"
[13.8600 - 19.4000],Ses05M_script01_2_M001,neu,"[3.0000, 3.0000, 2.6667]","['Well', 'maybe', 'maybe', 'he', 'just', 'wanted', 'to', 'see', 'her', 'again']"
[21.0500 - 31.0600],Ses05M_script01_2_M002,fru,"[2.6667, 3.3333, 3.0000]","['What', 'are', 'you', 'talking', 'about', 'He', 'grew', 'up', 'next', 'to', 'the', 'girl', 'his', 'whole', 'life', 'why', 'would', 'not', 'he', 'want', 'to', 'see', 'her', 'again', 'Do', 'not', 'look', 'at', 'me', 'like', 'that', 'He', 'has', ""n't"", 'told', 'me', 'anything', 'he', 'did', 'not', 'told', 'you']"
[33.7900 - 37.1100],Ses05M_script01_2_M003,neu,"[2.6667, 3.0000, 2.6667]","['Why', 'do', 'you', 'think', 'he', 'is', 'even', 'thinking', 'that']"
[39.0300 - 42.4100],Ses05M_script01_2_M004,fru,"[3.0000, 3.3333, 2.6667]","['Well', 'so', 'what']"
[44.3100 - 47.6800],Ses05M_script01_2_M005,fru,"[2.3333, 3.0000, 2.6667]","['Now', 'listen']"
[51.8100 - 55.4500],Ses05M_script01_2_M006,xxx,"[2.6667, 2.6667, 2.6667]","['You', 'do', 'not', 'know', 'You', 'can', 'not', 'read', 'her', 'mind']"
[62.7700 - 66.1700],Ses05M_script01_2_M007,fru,"[2.0000, 3.3333, 3.0000]","['How', 'do', 'you', 'know', 'why', 'she', 'is', 'waited']"
[75.0600 - 79.5000],Ses05M_script01_2_M008,fru,"[2.6667, 3.3333, 3.0000]","['Look', 'it', 'is', 'a', 'beautiful', 'day', 'outside', 'why', 'are', 'we', 'arguing']"
[86.8400 - 89.6500],Ses05M_script01_2_M009,fru,"[1.6667, 3.6667, 3.0000]","['Well', 'what', 'do', 'you', 'want', 'me', 'to', 'do', 'about', 'it', 'What', 'do', 'you', 'want']"
[97.5100 - 99.0400],Ses05M_script01_2_M010,fru,"[2.3333, 3.0000, 2.6667]","['But', 'Kate']"
[111.8200 - 113.9300],Ses05M_script01_2_M011,fru,"[2.6667, 2.3333, 3.3333]","['Calm', 'yourself']"
[116.9800 - 119.2100],Ses05M_script01_2_M012,fru,"[3.0000, 3.3333, 3.3333]","['Calm', 'yourself']"
[122.6900 - 124.7200],Ses05M_script01_2_M013,fru,"[3.0000, 3.3333, 3.3333]","['All', 'right', 'All', 'right']"
[126.8900 - 130.4200],Ses05M_script01_2_M014,xxx,"[2.3333, 3.6667, 3.0000]","['What', 'do', 'you', 'mean', 'me', 'above', 'all']"
[132.8400 - 136.2200],Ses05M_script01_2_M015,ang,"[2.0000, 4.0000, 4.0000]","['What', 'is', 'that', 'suppose', 'to', 'mean', 'me', 'above', 'all', 'Look', 'at', 'you', 'you', ""'re"", 'shaking']"
[136.6000 - 140.5800],Ses05M_script01_2_M016,ang,"[1.6667, 4.0000, 4.3333]","['What', 'have', 'I', 'got', 'to', 'hide', 'Kate', 'What', 'the', 'hell', 'is', 'the', 'matter', 'with', 'you']"
