% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[174.8649 - 182.3262],Ses05F_script01_3_F015,hap,"[4.0000, 4.0000, 3.5000]","['i', 'never', 'forgive', 'you', 'why', 'did', 'you', 'wait', 'so', 'long', 'all', 'this', 'time', 'i', 'been', 'wondering', 'if', 'i', 'was', 'a', 'fool', 'for', 'thinking', 'of', 'you']"
[187.2937 - 189.6000],Ses05F_script01_3_F016,hap,"[3.5000, 2.0000, 3.0000]","['not', 'like', 'that', 'you', 'not']"
[191.1696 - 199.0315],Ses05F_script01_3_F017,hap,"[2.5000, 3.0000, 3.0000]","['like', 'larry', 'brother', 'do', 'it', 'like', 'you', 'chris', 'chris', 'what', 'is', 'the', 'matter']"
[202.5468 - 204.5999],Ses05F_script01_3_F018,xxx,"[2.5000, 3.0000, 3.0000]","['no', 'what', 'is', 'it', 'your', 'mother']"
[208.8263 - 215.3462],Ses05F_script01_3_F019,xxx,"[2.5000, 2.0000, 3.0000]","['what', 'is', 'it', 'even', 'in', 'your', 'letters', 'there', 'is', 'something', 'ashamed']"
[228.5963 - 231.1802],Ses05F_script01_3_F020,sad,"[2.5000, 2.0000, 3.0000]","['it', 'would', 'not', 'work', 'like', 'this']"
[241.5760 - 243.2685],Ses05F_script01_3_F021,neu,"[3.0000, 2.5000, 3.0000]","['yeah', 'sure']"
[247.4448 - 249.2376],Ses05F_script01_3_F022,sad,"[2.5000, 2.5000, 2.5000]","['how', 'many']"
[251.9617 - 253.9647],Ses05F_script01_3_F023,sad,"[2.0000, 2.0000, 2.5000]","['oh', 'gee']"
[404.1923 - 406.6600],Ses05F_script01_3_F024,neu,"[3.0000, 2.5000, 2.5000]","['do', 'you', 'still', 'feel', 'like', 'that']"
[410.4317 - 427.7079],Ses05F_script01_3_F025,sad,"[2.5000, 3.5000, 4.5000]","['because', 'you', 'can', 'not', 'feel', 'like', 'that', 'anymore', 'chris', 'you', 'hear', 'me', 'i', 'mean', 'everything', 'that', 'you', 'have', 'you', 'deserve', 'and', 'that', 'includes', 'me', 'and', 'your', 'father', 'your', 'father', 'put', 'hundreds', 'of', 'planes', 'in', 'the', 'air', 'you', 'should', 'be', 'proud', 'a', 'man', 'should', 'be', 'paid', 'for', 'that']"
[431.1832 - 434.1377],Ses05F_script01_3_F026,hap,"[4.5000, 3.5000, 3.0000]","['what', 'would', 'i', 'do', 'with', 'a', 'fortune']"
[8.3326 - 12.4188],Ses05F_script01_3_M000,hap,"[4.0000, 3.5000, 3.0000]","['i', 'know', 'it', 'is', 'going', 'out', 'of', 'style', 'is', 'not', 'it']"
[20.2306 - 22.3539],Ses05F_script01_3_M001,xxx,"[4.0000, 3.0000, 3.0000]","['so', 'you', 'not', 'sorry', 'you', 'came']"
[27.1111 - 28.6434],Ses05F_script01_3_M002,sur,"[3.0000, 2.5000, 2.0000]",['why']
[31.0871 - 32.1086],Ses05F_script01_3_M003,xxx,"[2.5000, 3.0000, 2.5000]",['well']
[39.0692 - 40.6300],Ses05F_script01_3_M004,neu,"[3.0000, 2.5000, 3.0000]",['what']
[44.9982 - 55.0133],Ses05F_script01_3_M005,hap,"[3.5000, 4.0000, 2.5000]","['well', 'the', 'plan', 'was', 'to', 'kind', 'of', 'sneak', 'up', 'on', 'you', 'over', 'a', 'period', 'of', 'a', 'week', 'or', 'so', 'but', 'uh-', 'they', 'take', 'it', 'for', 'granted', 'that', 'we', 'all', 'set']"
[60.0410 - 62.4200],Ses05F_script01_3_M006,neu,"[3.0000, 3.0000, 2.5000]","['how', 'did', 'you', 'know']"
[67.1718 - 79.4103],Ses05F_script01_3_M007,xxx,"[3.5000, 3.0000, 2.0000]","['well', 'would', 'you', 'want', 'to', 'i', 'guess', 'you', 'know', 'this', 'is', 'why', 'i', 'asked', 'you', 'to', 'come']"
[85.5400 - 94.3100],Ses05F_script01_3_M008,hap,"[5.0000, 4.0000, 4.5000]","['anne', 'i', 'love', 'you', 'i', 'love', 'you', 'a', 'great', 'deal', 'i', 'love', 'you']"
[94.3104 - 109.8564],Ses05F_script01_3_M009,exc,"[4.5000, 4.5000, 4.5000]","['i', '-i', 'have', 'no', 'imagination', 'that', 'is', 'all', 'i', 'know', 'what', 'to', 'say', 'i-i', 'embarrassing', 'you', 'i', 'i', 'did', 'not', 'want', 'to', 'tell', 'you', 'here', 'i', 'wanted', 'it', 'to', 'be', 'some', 'place', 'different', 'some', 'place', 'where', 'we', 'could', 'be', 'new', 'to', 'each', 'other', 'you', 'know']"
[110.0000 - 122.3654],Ses05F_script01_3_M010,exc,"[2.0000, 4.5000, 4.5000]","['you', 'feel', 'it', 'is', 'wrong', 'here', 'do', 'not', 'you-', 'this', 'yard', 'this', 'chair', 'i', 'want', 'you', 'to', 'be', 'ready', 'for', 'me', 'annie', 'i', 'do', 'not', 'want', 'to', 'win', 'you', 'away', 'from', 'anything']"
[125.0194 - 128.9253],Ses05F_script01_3_M011,xxx,"[2.5000, 3.0000, 2.5000]","['then', 'he', 'is', 'gone', 'forever-you', 'sure']"
[132.8012 - 135.4151],Ses05F_script01_3_M012,xxx,"[3.0000, 3.0000, 3.0000]","['why', 'did', 'not', 'you']"
[138.5399 - 140.9135],Ses05F_script01_3_M013,xxx,"[3.5000, 3.5000, 2.5000]","['you', 'felt', 'something', 'that', 'far', 'back']"
[141.8148 - 144.3186],Ses05F_script01_3_M014,xxx,"[4.5000, 4.0000, 3.5000]","['annie', 'why', 'did', 'not', 'you', 'say', 'something', 'to', 'me']"
[153.7129 - 157.2081],Ses05F_script01_3_M015,xxx,"[4.0000, 4.0000, 3.5000]","['give', 'me', 'a', 'kiss', 'ann', 'give', 'me', 'a-']"
[157.7790 - 166.9028],Ses05F_script01_3_M016,exc,"[5.0000, 4.5000, 4.5000]","['oh', 'god-', 'i', 'kissed', 'annie', 'i', 'can', 'not', 'believe', 'i', 'kissed', 'annie', 'how', 'long', 'i', 'wanted', 'to', 'do', 'this']"
[181.5650 - 186.7930],Ses05F_script01_3_M017,exc,"[4.5000, 4.5000, 4.0000]","['oh', 'annie', 'we', 'going', 'to', 'live', 'now', 'i', 'going', 'to', 'make', 'you', 'so', 'happy']"
[189.6673 - 191.5201],Ses05F_script01_3_M018,xxx,"[2.5000, 3.5000, 2.5000]","['i', 'kissed', 'you']"
[199.9128 - 203.0600],Ses05F_script01_3_M019,xxx,"[2.5000, 3.5000, 2.5000]","['let', 'let', 'drive', 'someplace', 'i', 'want', 'to', 'be', 'alone', 'with', 'you']"
[204.1092 - 206.7232],Ses05F_script01_3_M020,xxx,"[2.0000, 3.0000, 2.5000]","['no', 'nothing', 'like', 'that']"
[215.9071 - 222.6172],Ses05F_script01_3_M021,sad,"[2.0000, 2.5000, 3.5000]","['yeah', 'i', 'suppose', 'i', 'have', 'been', 'but', 'it', 'is', 'going', 'from', 'me']"
[225.4415 - 227.7550],Ses05F_script01_3_M022,xxx,"[2.0000, 2.5000, 2.5000]","['i', 'do', 'not', 'know', 'how', 'to', 'start']"
[232.5647 - 236.2579],Ses05F_script01_3_M023,sad,"[2.0000, 3.0000, 2.0000]","['it', 'it', 'is', 'mixed', 'up', 'with', 'so', 'many', 'other', 'things']"
[238.1007 - 242.0467],Ses05F_script01_3_M024,sad,"[3.0000, 3.5000, 3.0000]","['remember', 'when', 'i', 'was', 'overseas', 'i', 'was', 'in', 'command', 'of', 'the', 'company']"
[244.7207 - 247.1344],Ses05F_script01_3_M025,sad,"[2.5000, 2.5000, 3.5000]","['yeah', 'i', 'lost', 'them']"
[249.9286 - 252.0118],Ses05F_script01_3_M026,sad,"[2.0000, 2.5000, 3.0000]","['just', 'about', 'all']"
[255.6227 - 262.7380],Ses05F_script01_3_M027,sad,"[2.5000, 3.0000, 3.5000]","['takes', 'a', 'little', 'time', 'to', 'toss', 'something', 'like', 'that', 'off', 'you', 'know', 'because', 'they', 'were', 'just', 'men-']"
[264.1301 - 276.4087],Ses05F_script01_3_M028,sad,"[3.0000, 4.0000, 4.0000]","['for', 'instance', 'there', 'this', 'one', 'time', 'it', 'had', 'been', 'raining', 'for', 'several', 'days', 'and', 'this', 'kid', 'came', 'up', 'to', 'me', 'and', 'gave', 'me', 'his', 'last', 'pair', 'of', 'dry', 'socks', 'you', 'know', 'he', 'just', 'put', 'them', 'in', 'my', 'pocket']"
[276.8093 - 291.7100],Ses05F_script01_3_M029,sad,"[3.5000, 4.0000, 4.0000]","['i', 'know', 'that-', 'that', 'is', 'not', 'a', 'big', 'thing', 'but', 'it', 'is', 'just', 'the', 'kind', 'of', 'guys', 'i', 'had', 'they', 'did', 'not', 'die', 'they-', 'they', 'killed', 'themselves', 'for', 'each', 'other']"
[291.7219 - 296.8998],Ses05F_script01_3_M030,sad,"[2.5000, 4.0000, 4.5000]","['i', 'mean', 'that', 'exactly', 'that-a', 'little', 'more', 'selfish', 'and', 'they', 'would', 'have', 'still', 'been', 'here', 'today']"
[298.4020 - 308.0466],Ses05F_script01_3_M031,sad,"[2.5000, 3.5000, 4.0000]","['and', 'i', 'got', 'an', 'ideal', 'watching', 'them', 'all', 'go', 'down', 'everything', 'was', 'being', 'destroyed', 'see', 'and-']"
[308.2770 - 319.1635],Ses05F_script01_3_M032,sad,"[3.0000, 3.5000, 4.5000]","['but', 'it', 'seemed', 'to', 'me', 'that', 'something', 'new', 'was', 'being', 'created', 'at', 'the', 'same', 'time', 'a', 'kind', 'of', 'responsibility', 'man', 'for', 'man', 'do', 'you', 'understand', 'me']"
[319.6242 - 333.7856],Ses05F_script01_3_M033,sad,"[3.0000, 4.5000, 4.5000]","['and', 'to', 'show', 'that-to-to', 'bring', 'that', 'back', 'onto', 'the', 'earth', 'again', 'like', 'a-', 'like', 'a', 'monument', 'and', 'everyone', 'would', 'have', 'it', 'standing', 'behind', 'them', 'and-', 'and', 'it', 'would', 'make', 'a', 'difference', 'for', 'them']"
[337.0306 - 347.2400],Ses05F_script01_3_M034,sad,"[2.5000, 3.5000, 4.0000]","['and', 'then', 'i', 'went', 'home', 'and', 'it', 'was', 'incredible', 'it', 'had', 'no', 'meaning', 'here']"
[349.3378 - 361.0570],Ses05F_script01_3_M035,sad,"[2.0000, 3.5000, 4.0000]","['it', 'was', 'all', 'like', 'some', 'kind', 'of', 'bus', 'accident', 'to', 'them', 'i', 'went', 'back', 'to', 'work', 'with', 'my', 'dad', 'in', 'that', 'whole', 'rat', 'race', 'again']"
[363.4706 - 376.4700],Ses05F_script01_3_M036,sad,"[1.5000, 3.5000, 4.5000]","['and', 'i', 'felt', 'what', 'you', 'said-', 'ashamed', 'somehow-because', 'nobody', 'had', 'changed', 'at', 'all', 'it', 'seemed', 'to', 'make', 'suckers', 'out', 'of', 'a', 'whole', 'lot', 'of', 'guys', 'and']"
[377.3900 - 393.2457],Ses05F_script01_3_M037,sad,"[1.5000, 4.5000, 4.5000]","['it', 'felt', 'wrong', 'to', 'be', 'alive-to', 'open', 'that', 'bank-book', 'to', 'buy', 'that', 'new', 'car', 'to', 'look', 'at', 'that', 'new', 'refrigerator', 'i', 'mean', 'you', 'can', 'take', 'those', 'things', 'out', 'of', 'the', 'war', 'but', 'if', 'you', 'drive', 'that', 'car', 'you', 'have', 'to', 'know', 'that', 'that', 'comes', 'from', 'the', 'love', 'that', 'a', 'man', 'has', 'for', 'a', 'man', 'and', 'you', 'have', 'got', 'to', 'be', 'a', 'little', 'bit', 'better', 'than', 'that']"
[393.2758 - 402.6099],Ses05F_script01_3_M038,xxx,"[1.0000, 4.0000, 4.5000]","['and', 'if', 'you', 'not', 'then', 'it', 'is', 'all', 'just', 'loot', 'and', 'it', 'is', 'got', 'blood', 'on', 'it', 'and', 'i', 'do', 'not', 'want', 'any', 'of', 'it', 'and', 'i', 'guess', 'that', 'included', 'you']"
[407.9600 - 410.7823],Ses05F_script01_3_M039,exc,"[3.0000, 4.0000, 3.5000]","['i', 'i', 'want', 'you', 'now', 'annie']"
[426.7965 - 431.8242],Ses05F_script01_3_M040,hap,"[4.0000, 4.5000, 4.5000]","['oh', 'annie', 'annie', 'i', 'am', 'going', 'to', 'make', 'you', 'a', 'fortune']"
