% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[109.4600 - 111.1900],Ses05M_impro07_F025,neu,"[3.0000, 2.5000, 2.5000]",['um-']
[112.2900 - 117.1100],Ses05M_impro07_F026,neu,"[3.0000, 2.5000, 2.5000]","['yeah', 'i', 'mean', 'i', 'know', 'i', 'know', 'like', 'the-', 'the', 'housing', 'surrounding', 'the', 'campus', 'pretty', 'well']"
[117.1700 - 120.0700],Ses05M_impro07_F027,neu,"[3.0000, 2.5000, 2.5000]","['um-', 'how', 'many', 'people', 'do', 'you', 'want', 'to', 'live', 'with']"
[124.1700 - 125.4900],Ses05M_impro07_F028,neu,"[3.0000, 2.5000, 2.0000]","['all', 'dudes']"
[126.5900 - 129.7200],Ses05M_impro07_F029,neu,"[3.5000, 2.5000, 2.5000]","['um-', 'i', 'think', 'i', 'have', 'some', 'friends']"
[129.8400 - 130.7300],Ses05M_impro07_F030,neu,"[4.0000, 2.0000, 2.5000]",['yeah']
[131.9200 - 140.1300],Ses05M_impro07_F031,hap,"[3.5000, 3.0000, 2.5000]","['there', 'actually', 'a', 'friend', 'of', 'mine', 'is', 'um-', 'moving', 'out', 'of', 'her', 'place', 'and', 'her', 'place', 'is', 'amazing', 'and', 'it', 'is', 'really', 'cheap']"
[140.3800 - 141.4600],Ses05M_impro07_F032,neu,"[3.0000, 2.5000, 2.5000]",['yeah']
[143.8800 - 145.2100],Ses05M_impro07_F033,neu,"[4.0000, 2.0000, 2.0000]",['okay']
[145.2500 - 148.3700],Ses05M_impro07_F034,xxx,"[3.0000, 3.0000, 2.0000]","['how', 'are', 'you', 'going', 'to', 'pay', 'for', 'school', 'did-', 'did', 'you']"
[148.5700 - 150.9100],Ses05M_impro07_F035,hap,"[4.0000, 2.5000, 2.5000]","['you', 'have', 'got', 'a', 'lot-', 'oh', 'awesome']"
[153.3400 - 154.9900],Ses05M_impro07_F036,hap,"[4.0000, 2.5000, 2.0000]","['oh', 'cool']"
[158.8000 - 160.0000],Ses05M_impro07_F037,exc,"[4.0000, 3.5000, 2.5000]",['yeah']
[161.1600 - 162.5700],Ses05M_impro07_F038,neu,"[4.0000, 2.0000, 2.0000]",['totally']
[162.6200 - 164.0700],Ses05M_impro07_F039,hap,"[4.0000, 2.0000, 2.0000]","['good', 'for', 'you']"
[171.1600 - 172.6900],Ses05M_impro07_F040,neu,"[3.5000, 2.0000, 2.0000]","['the', 'way', 'to', 'do', 'it']"
[173.6400 - 175.8500],Ses05M_impro07_F041,exc,"[4.0000, 2.0000, 2.0000]","['wow', 'are', 'you', 'so', 'excited']"
[183.4500 - 188.4300],Ses05M_impro07_F042,exc,"[4.0000, 2.0000, 2.5000]","['you', 'gon', 'na', 'be', 'so', 'busy', 'too', 'you', 'going', 'to', 'have', 'to', 'work', 'so', 'hard']"
[191.8400 - 193.3900],Ses05M_impro07_F043,xxx,"[4.0000, 1.5000, 2.0000]","['oh', 'totally']"
[197.6100 - 201.4300],Ses05M_impro07_F044,exc,"[4.0000, 3.0000, 2.5000]","['all', 'right', 'wow', 'so', 'exciting']"
[206.7100 - 209.2800],Ses05M_impro07_F045,hap,"[4.0000, 2.5000, 2.5000]","['yeah', 'we', 'have', 'so', 'much', 'fun']"
[211.6700 - 213.3300],Ses05M_impro07_F046,xxx,"[4.0000, 2.0000, 2.0000]",['cool']
[4.1200 - 6.4700],Ses05M_impro07_M000,exc,"[4.5000, 2.0000, 2.0000]","['guess', 'what']"
[6.4900 - 9.0600],Ses05M_impro07_M001,exc,"[5.0000, 3.0000, 2.5000]","['i', 'got', 'it', 'i', 'got', 'accepted', 'to', 'u.s.c']"
[9.0700 - 12.1151],Ses05M_impro07_M002,exc,"[5.0000, 3.5000, 3.0000]","['yes', 'i', 'just', 'found', 'out', 'today', 'i', 'just', 'got', 'the', 'letter']"
[12.1251 - 14.4800],Ses05M_impro07_M003,exc,"[5.0000, 3.0000, 2.5000]","['i', 'know', 'i', 'know', 'i', 'so', 'excited']"
[14.8100 - 18.1700],Ses05M_impro07_M004,exc,"[4.0000, 3.5000, 2.5000]","['oh', 'theater', 'yeah', 'yeah']"
[18.3300 - 19.6900],Ses05M_impro07_M005,exc,"[4.0000, 3.5000, 2.5000]",['yes']
[19.8000 - 20.9300],Ses05M_impro07_M006,exc,"[4.0000, 3.0000, 2.0000]",['oh-']
[20.9400 - 22.5300],Ses05M_impro07_M007,exc,"[4.0000, 3.5000, 3.0000]","['it', 'is', 'exactly', 'what', 'i', 'wanted']"
[22.5700 - 27.5700],Ses05M_impro07_M008,xxx,"[4.0000, 3.0000, 2.5000]","['oh', 'of', 'course', 'no', 'i', 'did', 'not', 'know', 'it', 'was', 'that', 'tough', 'i', 'just', 'happy', 'that', 'i', 'made', 'it']"
[27.9100 - 33.1200],Ses05M_impro07_M009,hap,"[4.0000, 2.5000, 2.0000]","['i', 'worked', 'really', 'hard', 'i', 'say', 'i', 'worked', 'really', 'hard', 'you', 'know', 'i', 'i', 'not', 'bragging', 'or', 'anything', 'like', 'that', 'but-']"
[33.1300 - 38.8600],Ses05M_impro07_M010,xxx,"[4.5000, 3.0000, 2.5000]","['no', 'no', 'i', 'really', 'looking', 'forward', 'to', 'it', 'you', 'know', 'how', 'long', 'i', 'have', 'been', 'talking', 'about', 'this', 'forever', 'right', 'right']"
[40.5100 - 47.0800],Ses05M_impro07_M011,exc,"[4.0000, 3.5000, 2.5000]","['finally', 'i', 'so', 'excited', 'we', 'gon', 'na', 'well', 'i', 'be', 'here', 'we', 'still', 'gon', 'na', 'be', 'able', 'to', 'see', 'each', 'other']"
[47.1300 - 49.2400],Ses05M_impro07_M012,xxx,"[4.0000, 3.5000, 2.5000]","['we', 'gon', 'na', 'hang', 'out', 'right']"
[49.6700 - 51.7100],Ses05M_impro07_M013,exc,"[4.0000, 3.0000, 2.0000]","['what', 'are', 'you', 'wait', 'what', 'are', 'you', 'doing']"
[54.3300 - 58.0600],Ses05M_impro07_M014,exc,"[5.0000, 3.5000, 2.5000]","['perfect', 'oh', 'my', 'god', 'are', 'you', 'staying', 'are', 'you', 'going', 'to', 'live', 'on', 'campus']"
[62.7600 - 64.3900],Ses05M_impro07_M015,xxx,"[3.5000, 3.0000, 3.0000]","['we', 'are', 'gon', 'na', 'party', 'all', 'the', 'time']"
[64.4000 - 66.0900],Ses05M_impro07_M016,exc,"[3.5000, 3.0000, 2.5000]","['we', 'are', 'gon', 'na', 'have', 'a', 'great', 'time']"
[66.1100 - 71.1000],Ses05M_impro07_M017,exc,"[4.0000, 2.5000, 2.5000]","['garbage', 'i', 'going', 'to', 'live', 'on', 'campus', 'i', 'mean', 'well', 'around', 'campus', 'anyway', 'yeah', 'housing', 'around', 'campus']"
[71.1200 - 76.1300],Ses05M_impro07_M018,exc,"[3.5000, 2.5000, 2.5000]","['i', 'just', 'want', 'to', 'be', 'really', 'close', 'to', 'things', 'you', 'know', 'i', 'know', 'it', 'is', 'not', 'exactly', 'the', 'best', 'neighborhood', 'in', 'the', 'entire', 'world', 'but', 'uh-']"
[76.9900 - 83.4600],Ses05M_impro07_M019,exc,"[3.5000, 3.0000, 2.5000]","['i', 'do', 'not-', 'you', 'know', 'i', 'feel', 'the', 'same', 'way', 'you', 'know', 'what', 'i', 'mean', 'and', 'everybody', 'says', 'a', 'lot', 'of', 'other', 'crap', 'you', 'know', 'they', 'do', 'not', 'know', 'what', 'they', 'are', 'talking', 'about', 'anyway']"
[83.4800 - 86.1000],Ses05M_impro07_M020,exc,"[3.5000, 3.5000, 2.0000]","['they', 'do', 'not', 'live', 'here', 'they', 'do', 'not', 'know', 'right']"
[89.6200 - 91.0700],Ses05M_impro07_M021,exc,"[4.0000, 3.0000, 2.5000]",['yeah']
[92.3800 - 99.5000],Ses05M_impro07_M022,exc,"[4.5000, 3.0000, 3.0000]","['exactly', 'you', 'make', 'it', 'what', 'you', 'make', 'it', 'you', 'know', 'right', 'and', 'i', 'gon', 'na', 'make', 'it', 'so', 'freaking', 'awesome']"
[99.7600 - 101.1900],Ses05M_impro07_M023,exc,"[4.0000, 3.0000, 2.0000]",['yeah']
[102.0000 - 104.3200],Ses05M_impro07_M024,exc,"[3.0000, 3.5000, 2.0000]","['well', 'i', 'do', 'not', 'know', 'i', 'got', 'to', 'go', 'look', 'for', 'a', 'place']"
[104.3900 - 110.2900],Ses05M_impro07_M025,exc,"[2.5000, 3.0000, 2.0000]","['yeah', 'yeah', 'i', 'do', 'not-', 'i', 'do', 'not', 'know', 'do', 'you', 'have', 'any', 'suggestions']"
[110.7800 - 113.2000],Ses05M_impro07_M026,exc,"[3.5000, 2.0000, 2.5000]","['you', 'know', 'the', 'area', 'better', 'than', 'i', 'do']"
[116.0700 - 117.6800],Ses05M_impro07_M027,xxx,"[3.5000, 4.0000, 2.0000]","['yeah', 'yeah']"
[119.6400 - 124.5000],Ses05M_impro07_M028,exc,"[3.5000, 3.0000, 2.0000]","['not', 'a', 'lot', 'i', 'mean', 'i', 'would', 'not', 'want', 'to', 'live', 'with', 'more', 'than', 'three', 'other', 'people', 'so', 'like', 'four', 'of', 'us', 'total', 'right']"
[124.9800 - 126.9900],Ses05M_impro07_M029,exc,"[3.0000, 3.0000, 2.5000]","['i', 'do', 'not', 'care', 'i', 'do', 'not', 'care']"
[129.1500 - 130.2400],Ses05M_impro07_M030,exc,"[4.5000, 3.5000, 2.0000]",['yeah']
[130.3300 - 132.5300],Ses05M_impro07_M031,exc,"[4.0000, 3.5000, 2.5000]","['that', 'would', 'be', 'perfect']"
[138.1400 - 139.4700],Ses05M_impro07_M032,exc,"[4.0000, 3.0000, 2.0000]",['really']
[139.7400 - 140.7600],Ses05M_impro07_M033,exc,"[4.0000, 3.5000, 2.5000]",['really']
[140.8300 - 144.6400],Ses05M_impro07_M034,exc,"[4.0000, 2.5000, 2.5000]","['cheap', 'is', 'exactly', 'what', 'i', 'need-', 'because', 'i', 'have', 'no', 'money', 'at', 'all']"
[144.6500 - 145.7800],Ses05M_impro07_M035,exc,"[3.5000, 3.0000, 2.0000]","['but', 'uh']"
[147.1600 - 154.8300],Ses05M_impro07_M036,exc,"[3.5000, 2.0000, 2.5000]","['loans', 'scholarships', 'i', 'got', 'a', 'lot', 'of', 'scholarships', 'yeah', 'yeah', ""i'm-"", 'i', 'half', 'native', 'american', 'so', 'i', 'get', 'all', 'those', 'scholarships', 'too', 'yeah']"
[154.8326 - 159.2100],Ses05M_impro07_M037,exc,"[4.0000, 2.5000, 2.5000]","['so', 'it', 'comes', 'indian', 'like', 'and', 'you', 'know', 'i', 'kind', 'of', 'smart', 'so']"
[159.7200 - 163.9900],Ses05M_impro07_M038,xxx,"[4.0000, 2.5000, 2.0000]","['that', 'helps', 'right', 'get', 'some', 'academic', 'scholarships', 'and', 'uh-']"
[164.0100 - 172.3900],Ses05M_impro07_M039,hap,"[4.0000, 2.5000, 2.0000]","['and', 'yeah', 'well', 'i', 'mean', 'basically', 'i', 'just', 'applied', 'for', 'any', 'and', 'every', 'possible', 'scholarship', 'and', 'grant', 'that', 'could', 'come', 'by', 'so', 'i', 'can', 'go']"
[172.4300 - 179.9000],Ses05M_impro07_M040,exc,"[4.0000, 3.5000, 2.5000]","['yeah', 'yeah', 'yeah', 'and', 'it', 'is', 'gon', 'na', 'work', 'out', 'i', 'gon', 'na', 'be', 'able', 'to', 'pay', 'for', 'it', 'i', 'gon', 'na', 'go', 'i', 'mean', 'i', 'have', 'a', 'little', 'debt', 'in', 'the', 'end', 'but', 'i', 'do', 'not', 'care']"
[179.9100 - 184.0100],Ses05M_impro07_M041,exc,"[4.0000, 4.5000, 2.5000]","['it', 'is', 'just', 'you', 'know', 'a', 'dream', 'come', 'true', 'how', 'could', 'you', 'not', 'be', 'excited', 'about', 'a', 'dream', 'come', 'true']"
[185.5500 - 187.4900],Ses05M_impro07_M042,exc,"[3.5000, 2.5000, 2.5000]","['oh', 'i', 'know', 'i', 'know']"
[187.5600 - 192.3900],Ses05M_impro07_M043,exc,"[4.0000, 3.5000, 2.5000]","['but', 'i', 'so', 'looking', 'forward', 'to', 'being', 'so', 'busy', 'you', 'know', 'what', 'i', 'mean', 'it', 'is', 'the', 'kind', 'of', 'busy', 'you', 'have', 'got', 'to', 'love', 'right']"
[192.4400 - 198.0700],Ses05M_impro07_M044,exc,"[4.0000, 3.0000, 2.5000]","['because', 'you', 'doing', 'something', 'you', 'love', 'that', 'is', 'the', 'kind', 'of', 'busy', 'you', 'want', 'i', 'want', 'to', 'be', 'able', 'to', 'do', 'that', 'for', 'the', 'rest', 'of', 'my', 'life', 'be', 'that', 'kind', 'of', 'busy']"
[200.4800 - 205.3900],Ses05M_impro07_M045,exc,"[4.0000, 3.0000, 2.5000]","['i', 'had', 'to', 'tell', 'you', 'right', 'away', 'i', 'knew', 'you', 'be', 'excited']"
[205.6300 - 207.0500],Ses05M_impro07_M046,hap,"[4.0000, 2.5000, 2.0000]","['we', 'have', 'fun']"
[208.6000 - 212.1100],Ses05M_impro07_M047,exc,"[4.0000, 3.0000, 2.0000]","['great', 'okay']"
