filename,segment_start,segment_end,emotion,valence,arousal,dominance
Ses01F_impro02_34.png,102.0,105.0,negative,2.0,2.25,2.25
Ses01F_impro02_35.png,105.0,108.0,negative,2.25,2.75,2.5
Ses01F_impro02_36.png,108.0,111.0,negative,2.5,2.0,2.25
Ses01F_impro02_37.png,111.0,114.0,negative,2.5,2.0,2.25
Ses01F_impro02_38.png,114.0,117.0,negative,2.0,1.5,2.5
Ses01F_impro02_39.png,117.0,120.0,negative,2.75,1.75,2.0
Ses01F_impro02_40.png,120.0,123.0,negative,2.75,2.0,1.5
Ses01F_impro02_41.png,123.0,126.0,negative,2.0,2.0,1.5
Ses01F_impro02_42.png,126.0,129.0,negative,1.5,2.0,2.0
Ses01F_impro02_43.png,129.0,132.0,negative,1.5,2.0,2.0
Ses01F_impro02_44.png,132.0,135.0,negative,2.0,1.75,2.25
Ses01F_impro02_45.png,135.0,138.0,negative,2.5,1.5,2.5
Ses01F_impro02_46.png,138.0,141.0,negative,1.5,2.0,2.0
Ses01F_impro02_47.png,141.0,144.0,negative,1.5,2.0,2.0
Ses01F_impro02_48.png,144.0,147.0,negative,1.5,2.0,2.0
Ses01F_impro02_49.png,147.0,150.0,neutral,2.5,2.0,2.0
Ses01F_impro02_50.png,150.0,153.0,neutral,2.25,2.25,2.25
Ses01F_impro02_51.png,153.0,156.0,negative,2.0,2.5,2.5
Ses01F_impro02_52.png,156.0,159.0,negative,1.5,2.0,2.0
Ses01F_impro02_53.png,159.0,162.0,negative,1.5,2.0,2.0
Ses01F_impro02_54.png,162.0,165.0,neutral,1.6666666666666667,2.0,2.0
Ses01F_impro02_55.png,165.0,168.0,negative,1.75,2.0,2.0
Ses01F_impro02_56.png,168.0,171.0,negative,2.5,3.0,2.0
Ses01F_impro02_57.png,171.0,174.0,negative,3.5,3.0,2.5
Ses01F_impro02_58.png,174.0,177.0,negative,3.0,2.833333333333333,2.1666666666666665
Ses01F_impro02_59.png,177.0,180.0,neutral,2.5,2.5,2.5
Ses01F_impro02_60.png,180.0,183.0,negative,2.5,1.5,2.0
Ses01F_impro02_61.png,183.0,186.0,negative,2.5,1.5,2.0
Ses01F_impro02_62.png,186.0,189.0,negative,4.0,2.0,2.5
Ses01F_impro02_63.png,189.0,192.0,negative,4.0,2.0,2.5
Ses01F_impro02_65.png,195.0,198.0,negative,2.0,1.5,2.5
Ses01F_impro03_1.png,3.0,6.0,neutral,4.166650000000001,2.8333500000000003,2.6667
Ses01F_impro03_2.png,6.0,9.0,neutral,4.2222,2.6667,2.555566666666667
Ses01F_impro03_3.png,9.0,12.0,positive,4.166650000000001,3.0,2.6667
Ses01F_impro03_4.png,12.0,15.0,positive,4.555533333333334,3.6666666666666665,2.6666666666666665
Ses01F_impro03_5.png,15.0,18.0,positive,4.777766666666667,3.8889,2.7777666666666665
Ses01F_impro03_6.png,18.0,21.0,positive,4.8889,4.222233333333333,2.7777666666666665
Ses01F_impro03_7.png,21.0,24.0,positive,4.6667,3.83335,2.3333
Ses01F_impro03_8.png,24.0,27.0,positive,4.5,3.83335,2.3333
Ses01F_impro03_9.png,27.0,30.0,positive,4.1111,3.555533333333333,2.444433333333333
Ses01F_impro03_10.png,30.0,33.0,positive,4.0,3.3333,2.6667
Ses01F_impro03_11.png,33.0,36.0,neutral,4.0,3.1111,2.444433333333333
Ses01F_impro03_12.png,36.0,39.0,positive,4.0,3.0,2.3333
Ses01F_impro03_13.png,39.0,42.0,positive,4.0,3.2221999999999995,2.3333
Ses01F_impro03_14.png,42.0,45.0,positive,3.916675,2.75,2.249975
Ses01F_impro03_15.png,45.0,48.0,neutral,3.83335,2.8333,2.66665
Ses01F_impro03_16.png,48.0,51.0,positive,3.8889,2.999966666666667,2.7777666666666665
Ses01F_impro03_17.png,51.0,54.0,positive,3.916675,3.333325,2.75
Ses01F_impro03_18.png,54.0,57.0,neutral,3.83335,3.6667,2.6667
Ses01F_impro03_19.png,57.0,60.0,positive,4.166650000000001,3.6667,2.6667
Ses01F_impro03_20.png,60.0,63.0,positive,4.666650000000001,3.83335,3.0
Ses01F_impro03_21.png,63.0,66.0,positive,4.833349999999999,4.0,3.16665
Ses01F_impro03_22.png,66.0,69.0,positive,4.333349999999999,3.66665,2.66665
Ses01F_impro03_23.png,69.0,72.0,positive,4.0,3.3333,2.3333
Ses01F_impro03_24.png,72.0,75.0,positive,4.333333333333333,3.555566666666667,2.6666666666666665
Ses01F_impro03_25.png,75.0,78.0,positive,4.5,3.6667,2.8333500000000003
Ses01F_impro03_26.png,78.0,81.0,positive,4.083349999999999,3.0833500000000003,2.666675
Ses01F_impro03_27.png,81.0,84.0,neutral,3.777800000000001,2.7778000000000005,2.444433333333333
Ses01F_impro03_28.png,84.0,87.0,positive,3.6667,3.111133333333333,2.2222
Ses01F_impro03_29.png,87.0,90.0,positive,3.4000200000000005,2.9333400000000003,2.26666
Ses01F_impro03_30.png,90.0,93.0,neutral,3.333333333333333,3.222233333333333,2.444433333333333
Ses01F_impro03_31.png,93.0,96.0,positive,3.16665,3.3333500000000003,2.5
Ses01F_impro03_32.png,96.0,99.0,positive,3.3333,3.3333500000000003,2.6667
Ses01F_impro03_33.png,99.0,102.0,neutral,3.2221999999999995,3.0,2.444466666666667
Ses01F_impro03_34.png,102.0,105.0,neutral,3.41665,2.833325,2.3333500000000003
Ses01F_impro03_35.png,105.0,108.0,positive,4.333333333333333,3.555533333333333,3.000033333333333
Ses01F_impro03_36.png,108.0,111.0,positive,4.4444333333333335,3.555533333333333,3.222233333333333
Ses01F_impro03_37.png,111.0,114.0,positive,4.5,3.8333,3.5
Ses01F_impro03_38.png,114.0,117.0,positive,4.5,3.66665,3.16665
Ses01F_impro03_39.png,117.0,120.0,positive,4.1667,3.3333500000000003,2.66665
Ses01F_impro04_0.png,0.0,3.0,neutral,3.0,2.5,2.5
Ses01F_impro04_1.png,3.0,6.0,neutral,3.0,2.5,2.5
Ses01F_impro04_2.png,6.0,9.0,neutral,3.0,2.75,2.75
Ses01F_impro04_3.png,9.0,12.0,neutral,2.833333333333333,2.6666666666666665,2.6666666666666665
Ses01F_impro04_4.png,12.0,15.0,neutral,2.75,2.5,2.5
Ses01F_impro04_5.png,15.0,18.0,neutral,2.75,2.5,3.0
Ses01F_impro04_6.png,18.0,21.0,negative,2.75,3.0,3.0
Ses01F_impro04_7.png,21.0,24.0,negative,2.5,3.5,3.0
Ses01F_impro04_8.png,24.0,27.0,negative,2.75,3.0,2.75
Ses01F_impro04_9.png,27.0,30.0,negative,2.75,3.0,2.75
Ses01F_impro04_10.png,30.0,33.0,neutral,2.75,3.25,3.0
Ses01F_impro04_11.png,33.0,36.0,neutral,2.75,3.0,2.75
Ses01F_impro04_12.png,36.0,39.0,neutral,2.75,3.0,2.75
Ses01F_impro04_13.png,39.0,42.0,neutral,2.833333333333333,3.0,2.5
Ses01F_impro04_14.png,42.0,45.0,neutral,3.0,2.75,2.5
Ses01F_impro04_15.png,45.0,48.0,neutral,3.0,2.75,3.0
Ses01F_impro04_16.png,48.0,51.0,neutral,3.1666666666666665,3.333333333333333,3.333333333333333
Ses01F_impro04_17.png,51.0,54.0,negative,3.0,3.5,4.0
Ses01F_impro04_18.png,54.0,57.0,negative,2.75,3.25,3.25
Ses01F_impro04_19.png,57.0,60.0,neutral,2.833333333333333,2.6666666666666665,2.5
Ses01F_impro04_20.png,60.0,63.0,negative,2.5,2.833333333333333,2.5
Ses01F_impro04_21.png,63.0,66.0,negative,2.5,3.25,2.75
Ses01F_impro04_22.png,66.0,69.0,neutral,2.5,3.25,2.75
Ses01F_impro04_23.png,69.0,72.0,neutral,2.833333333333333,3.0,2.6666666666666665
Ses01F_impro04_24.png,72.0,75.0,negative,2.833333333333333,2.5,3.1666666666666665
Ses01F_impro04_25.png,75.0,78.0,neutral,3.0,2.75,3.25
Ses01F_impro04_26.png,78.0,81.0,neutral,3.25,3.5,3.5
Ses01F_impro04_27.png,81.0,84.0,neutral,3.5,3.5,3.5
Ses01F_impro04_28.png,84.0,87.0,neutral,3.0,3.25,3.0
Ses01F_impro04_29.png,87.0,90.0,negative,2.75,3.75,3.5
Ses01F_impro04_30.png,90.0,93.0,negative,2.25,3.75,3.25
Ses01F_impro04_31.png,93.0,96.0,neutral,2.25,3.75,3.25
Ses01F_impro04_32.png,96.0,99.0,neutral,2.25,3.75,3.25
Ses01F_impro04_33.png,99.0,102.0,negative,2.5,3.333333333333333,3.0
Ses01F_impro04_34.png,102.0,105.0,negative,2.6666666666666665,3.5,3.1666666666666665
Ses01F_impro04_35.png,105.0,108.0,neutral,2.333333333333333,4.166666666666667,3.5
Ses01F_impro04_36.png,108.0,111.0,negative,2.0,4.5,3.5
Ses01F_impro04_37.png,111.0,114.0,neutral,2.5,4.0,3.25
Ses01F_impro04_38.png,114.0,117.0,neutral,3.0,3.5,3.0
Ses01F_impro04_39.png,117.0,120.0,negative,3.0,3.1666666666666665,2.833333333333333
Ses01F_impro04_40.png,120.0,123.0,negative,2.6666666666666665,3.0,3.0
Ses01F_impro04_41.png,123.0,126.0,negative,2.5,2.75,3.0
Ses01F_impro04_42.png,126.0,129.0,negative,2.0,3.0,3.5
Ses01F_impro04_43.png,129.0,132.0,neutral,2.75,3.25,3.25
Ses01F_impro04_44.png,132.0,135.0,neutral,2.75,2.75,3.0
Ses01F_impro04_45.png,135.0,138.0,neutral,2.75,2.75,3.0
Ses01F_impro04_46.png,138.0,141.0,negative,2.833333333333333,2.6666666666666665,2.6666666666666665
Ses01F_impro04_47.png,141.0,144.0,neutral,3.0,2.5,2.5
Ses01F_impro04_48.png,144.0,147.0,neutral,2.5,2.5,2.0
Ses01F_impro04_49.png,147.0,150.0,neutral,2.25,2.5,2.5
Ses01F_impro04_50.png,150.0,153.0,negative,2.5,2.5,3.0
Ses01F_impro04_51.png,153.0,156.0,negative,2.833333333333333,2.833333333333333,3.333333333333333
Ses01F_impro04_52.png,156.0,159.0,negative,3.0,3.0,3.1666666666666665
Ses01F_impro04_53.png,159.0,162.0,neutral,2.833333333333333,2.5,3.1666666666666665
Ses01F_impro04_54.png,162.0,165.0,neutral,2.833333333333333,2.5,3.333333333333333
Ses01F_impro04_55.png,165.0,168.0,negative,2.6666666666666665,2.6666666666666665,2.833333333333333
Ses01F_impro04_56.png,168.0,171.0,negative,2.25,3.5,3.5
Ses01F_impro04_57.png,171.0,174.0,negative,2.333333333333333,3.1666666666666665,3.333333333333333
Ses01F_impro04_58.png,174.0,177.0,negative,2.0,3.25,3.5
Ses01F_impro04_59.png,177.0,180.0,neutral,2.25,3.25,3.25
Ses01F_impro04_60.png,180.0,183.0,negative,2.333333333333333,2.6666666666666665,2.6666666666666665
Ses01F_impro04_61.png,183.0,186.0,neutral,1.8333333333333333,2.833333333333333,3.0
Ses01F_impro04_62.png,186.0,189.0,negative,2.1666666666666665,2.833333333333333,2.5
Ses01F_impro04_63.png,189.0,192.0,negative,2.1666666666666665,3.0,2.833333333333333
Ses01F_impro04_64.png,192.0,195.0,negative,1.8333333333333333,3.5,3.6666666666666665
Ses01F_impro04_65.png,195.0,198.0,negative,1.75,3.5,3.75
Ses01F_impro04_66.png,198.0,201.0,negative,2.0,3.25,4.0
Ses01F_impro05_1.png,3.0,6.0,neutral,3.5,2.375,2.0
Ses01F_impro05_2.png,6.0,9.0,negative,3.3,2.5,2.4
Ses01F_impro05_3.png,9.0,12.0,negative,3.0,2.75,2.75
Ses01F_impro05_4.png,12.0,15.0,negative,2.5,2.6666666666666665,3.0
Ses01F_impro05_5.png,15.0,18.0,negative,2.0,3.5,3.5
Ses01F_impro05_6.png,18.0,21.0,negative,2.0,3.5,3.5
Ses01F_impro05_7.png,21.0,24.0,neutral,2.75,3.0,2.75
Ses01F_impro05_8.png,24.0,27.0,neutral,3.1666666666666665,2.6666666666666665,2.333333333333333
Ses01F_impro05_9.png,27.0,30.0,neutral,3.1666666666666665,2.5,2.1666666666666665
Ses01F_impro05_10.png,30.0,33.0,neutral,3.0,2.75,2.75
Ses01F_impro05_11.png,33.0,36.0,negative,2.875,2.625,2.75
Ses01F_impro05_12.png,36.0,39.0,negative,2.6666666666666665,2.5,2.5
Ses01F_impro05_13.png,39.0,42.0,negative,2.5,2.5,2.75
Ses01F_impro05_14.png,42.0,45.0,negative,2.5,2.5,2.5
Ses01F_impro05_15.png,45.0,48.0,neutral,2.5,2.5,2.0
Ses01F_impro05_16.png,48.0,51.0,neutral,2.5,2.5,2.0
Ses01F_impro05_17.png,51.0,54.0,neutral,2.5,2.5,2.0
Ses01F_impro05_18.png,54.0,57.0,neutral,2.5,2.5,2.0
Ses01F_impro05_19.png,57.0,60.0,neutral,2.5,2.5,2.0
Ses01F_impro05_20.png,60.0,63.0,neutral,2.5,2.5,2.0
Ses01F_impro05_21.png,63.0,66.0,neutral,2.5,2.5,2.0
Ses01F_impro05_22.png,66.0,69.0,neutral,2.5,2.5,2.0
Ses01F_impro05_23.png,69.0,72.0,negative,2.333333333333333,2.833333333333333,2.333333333333333
Ses01F_impro05_24.png,72.0,75.0,negative,2.25,3.125,2.5
Ses01F_impro05_25.png,75.0,78.0,negative,2.333333333333333,3.5,2.6666666666666665
Ses01F_impro05_26.png,78.0,81.0,negative,2.5,2.75,2.25
Ses01F_impro05_27.png,81.0,84.0,neutral,2.25,2.25,2.25
Ses01F_impro05_28.png,84.0,87.0,negative,2.25,2.5,2.5
Ses01F_impro05_29.png,87.0,90.0,neutral,2.5,2.5,2.0
Ses01F_impro05_30.png,90.0,93.0,neutral,2.5,2.5,2.0
Ses01F_impro05_31.png,93.0,96.0,neutral,2.5,2.5,2.25
Ses01F_impro05_32.png,96.0,99.0,neutral,2.5,2.5,2.5
Ses01F_impro05_33.png,99.0,102.0,negative,2.333333333333333,3.333333333333333,3.0
Ses01F_impro05_34.png,102.0,105.0,negative,2.0,4.0,3.6666666666666665
Ses01F_impro05_35.png,105.0,108.0,negative,1.5,4.5,4.5
Ses01F_impro05_36.png,108.0,111.0,negative,1.5,4.5,4.5
Ses01F_impro05_37.png,111.0,114.0,negative,2.0,3.25,3.25
Ses01F_impro05_38.png,114.0,117.0,negative,1.5,4.5,4.5
Ses01F_impro05_39.png,117.0,120.0,negative,1.8333333333333333,3.6666666666666665,3.5
Ses01F_impro05_40.png,120.0,123.0,negative,2.0,3.5,2.75
Ses01F_impro05_41.png,123.0,126.0,neutral,2.5,2.5,1.5
Ses01F_impro05_42.png,126.0,129.0,neutral,2.0,3.75,3.0
Ses01F_impro05_43.png,129.0,132.0,negative,2.1666666666666665,3.1666666666666665,2.6666666666666665
Ses01F_impro05_44.png,132.0,135.0,negative,2.0,3.5,3.25
Ses01F_impro05_45.png,135.0,138.0,negative,1.8333333333333333,4.166666666666667,3.6666666666666665
Ses01F_impro05_46.png,138.0,141.0,neutral,1.8333333333333333,3.8333333333333335,3.6666666666666665
Ses01F_impro05_47.png,141.0,144.0,negative,2.0,3.75,3.5
Ses01F_impro05_48.png,144.0,147.0,neutral,2.0,3.5,3.5
Ses01F_impro05_49.png,147.0,150.0,neutral,2.0,3.75,3.5
Ses01F_impro05_50.png,150.0,153.0,negative,2.25,3.125,2.875
Ses01F_impro05_51.png,153.0,156.0,neutral,1.8333333333333333,3.8333333333333335,3.8333333333333335
Ses01F_impro05_52.png,156.0,159.0,negative,2.0,3.5,3.5
Ses01F_impro05_53.png,159.0,162.0,neutral,1.8333333333333333,3.8333333333333335,3.5
Ses01F_impro05_54.png,162.0,165.0,negative,2.0,3.333333333333333,3.333333333333333
Ses01F_impro05_55.png,165.0,168.0,neutral,2.25,2.75,3.125
Ses01F_impro05_56.png,168.0,171.0,neutral,2.5,2.5,2.5
Ses01F_impro05_57.png,171.0,174.0,negative,2.333333333333333,3.1666666666666665,3.0
Ses01F_impro05_58.png,174.0,177.0,neutral,2.25,3.5,3.25
Ses01F_impro05_59.png,177.0,180.0,negative,2.5,2.75,3.0
Ses01F_impro05_60.png,180.0,183.0,negative,2.5,2.5,3.25
Ses01F_impro05_61.png,183.0,186.0,neutral,2.5,2.5,3.0
Ses01F_impro05_62.png,186.0,189.0,neutral,2.5,2.75,3.0
Ses01F_impro05_63.png,189.0,192.0,negative,2.5,2.833333333333333,2.6666666666666665
Ses01F_impro05_64.png,192.0,195.0,neutral,2.5,3.0,2.0
Ses01F_impro05_65.png,195.0,198.0,negative,2.0,3.0,2.75
Ses01F_impro05_66.png,198.0,201.0,neutral,2.0,2.75,3.0
Ses01F_impro05_67.png,201.0,204.0,neutral,2.25,2.75,3.0
Ses01F_impro05_68.png,204.0,207.0,negative,2.333333333333333,2.5,2.5
Ses01F_impro05_69.png,207.0,210.0,neutral,2.5,2.0,1.5
Ses01F_impro06_3.png,9.0,12.0,negative,2.5,2.0,3.0
Ses01F_impro06_4.png,12.0,15.0,negative,3.0,2.0,3.0
Ses01F_impro06_5.png,15.0,18.0,neutral,3.5,2.0,3.0
Ses01F_impro06_6.png,18.0,21.0,neutral,3.0,2.5,3.25
Ses01F_impro06_7.png,21.0,24.0,neutral,2.5,3.0,3.5
Ses01F_impro06_8.png,24.0,27.0,neutral,2.25,2.125,2.75
Ses01F_impro06_9.png,27.0,30.0,negative,2.25,1.75,3.0
Ses01F_impro06_10.png,30.0,33.0,negative,2.5,2.0,3.5
Ses01F_impro06_11.png,33.0,36.0,negative,2.75,2.0,3.0
Ses01F_impro06_12.png,36.0,39.0,neutral,3.5,2.0,3.0
Ses01F_impro06_13.png,39.0,42.0,negative,2.0,2.0,4.0
Ses01F_impro06_14.png,42.0,45.0,negative,2.0,2.0,4.0
Ses01F_impro06_15.png,45.0,48.0,negative,2.75,2.5,4.0
Ses01F_impro06_16.png,48.0,51.0,negative,3.5,3.0,4.0
Ses01F_impro06_17.png,51.0,54.0,negative,3.5,3.0,4.0
Ses01F_impro06_18.png,54.0,57.0,negative,3.25,3.0,3.25
Ses01F_impro06_19.png,57.0,60.0,negative,3.333333333333333,3.0,3.5
Ses01F_impro06_20.png,60.0,63.0,negative,3.5,3.0,4.0
Ses01F_impro06_21.png,63.0,66.0,negative,3.5,3.0,4.0
Ses01F_impro06_22.png,66.0,69.0,negative,3.5,3.0,4.0
Ses01F_impro06_23.png,69.0,72.0,negative,2.5,3.5,3.5
Ses01F_impro06_24.png,72.0,75.0,negative,2.5,3.5,3.5
Ses01F_impro06_25.png,75.0,78.0,negative,2.5,3.5,3.5
Ses01F_impro06_26.png,78.0,81.0,negative,2.5,3.25,3.5
Ses01F_impro06_27.png,81.0,84.0,neutral,2.5,3.0,3.5
Ses01F_impro06_28.png,84.0,87.0,neutral,2.75,2.5,3.0
Ses01F_impro06_29.png,87.0,90.0,negative,2.5,2.5,3.1666666666666665
Ses01F_impro06_30.png,90.0,93.0,negative,2.0,2.5,3.5
Ses01F_impro06_31.png,93.0,96.0,negative,2.0,2.5,3.5
Ses01F_impro06_33.png,99.0,102.0,negative,2.0,3.0,4.0
Ses01F_impro06_34.png,102.0,105.0,negative,2.0,3.0,4.0
Ses01F_impro06_35.png,105.0,108.0,negative,2.5,2.5,3.25
Ses01F_impro06_36.png,108.0,111.0,negative,2.5,2.5,3.25
Ses01F_impro06_37.png,111.0,114.0,negative,2.0,3.0,4.0
Ses01F_impro06_38.png,114.0,117.0,negative,2.0,3.0,4.0
Ses01F_impro06_39.png,117.0,120.0,negative,2.0,3.5,4.5
Ses01F_impro06_40.png,120.0,123.0,negative,2.0,3.5,4.5
Ses01F_impro06_41.png,123.0,126.0,negative,2.5,2.75,3.5
Ses01F_impro06_42.png,126.0,129.0,negative,2.5,2.75,3.5
Ses01F_impro06_44.png,132.0,135.0,negative,2.5,2.25,2.25
Ses01F_impro06_45.png,135.0,138.0,negative,3.0,2.6666666666666665,2.5
Ses01F_impro06_46.png,138.0,141.0,negative,2.5,2.25,2.5
Ses01F_impro06_47.png,141.0,144.0,neutral,3.0,2.5,3.0
Ses01F_impro06_48.png,144.0,147.0,neutral,3.5,2.75,3.25
Ses01F_impro06_49.png,147.0,150.0,neutral,4.0,3.0,3.5
Ses01F_impro06_51.png,153.0,156.0,neutral,3.0,2.0,3.0
Ses01F_impro06_52.png,156.0,159.0,neutral,3.5,2.5,3.25
Ses01F_impro06_53.png,159.0,162.0,neutral,4.0,3.0,3.5
Ses01F_impro06_54.png,162.0,165.0,neutral,4.0,3.0,3.5
Ses01F_impro06_55.png,165.0,168.0,neutral,3.25,2.75,3.0
Ses01F_impro06_56.png,168.0,171.0,neutral,3.25,2.75,3.0
Ses01F_impro06_57.png,171.0,174.0,neutral,4.0,3.0,3.5
Ses01F_impro06_58.png,174.0,177.0,neutral,3.1666666666666665,2.5,2.833333333333333
Ses01F_impro06_59.png,177.0,180.0,neutral,2.75,2.25,2.5
Ses01F_impro06_60.png,180.0,183.0,negative,2.5,3.0,4.0
Ses01F_impro06_61.png,183.0,186.0,negative,2.5,3.0,4.0
Ses01F_impro06_62.png,186.0,189.0,negative,2.5,3.0,4.0
Ses01F_impro06_63.png,189.0,192.0,negative,2.5,3.0,4.0
Ses01F_impro06_64.png,192.0,195.0,negative,2.5,3.0,4.0
Ses01F_impro06_65.png,195.0,198.0,negative,2.25,3.0,4.0
Ses01F_impro06_66.png,198.0,201.0,negative,2.0,3.0,4.0
Ses01F_impro06_67.png,201.0,204.0,negative,2.0,3.0,4.0
Ses01F_impro06_68.png,204.0,207.0,negative,2.0,3.0,4.0
Ses01F_impro06_69.png,207.0,210.0,negative,2.0,3.0,4.0
Ses01F_impro06_70.png,210.0,213.0,negative,2.0,3.0,4.0
Ses01F_impro06_71.png,213.0,216.0,negative,2.0,3.0,4.0
Ses01F_impro06_72.png,216.0,219.0,negative,4.0,3.0,3.5
Ses01F_impro06_73.png,219.0,222.0,negative,3.5,2.75,2.75
Ses01F_impro06_74.png,222.0,225.0,negative,3.25,2.5,3.0
Ses01F_impro06_75.png,225.0,228.0,negative,2.5,2.0,2.5
Ses01F_impro06_76.png,228.0,231.0,negative,1.5,2.0,3.0
Ses01F_impro06_77.png,231.0,234.0,negative,1.5,2.0,3.0
Ses01F_impro06_78.png,234.0,237.0,negative,1.5,2.0,3.0
Ses01F_impro06_79.png,237.0,240.0,negative,3.0,3.5,4.5
Ses01F_impro06_80.png,240.0,243.0,negative,3.0,3.5,4.5
Ses01F_impro06_81.png,243.0,246.0,negative,3.0,3.5,4.5
Ses01F_impro06_82.png,246.0,249.0,negative,3.0,3.5,4.5
Ses01F_impro06_83.png,249.0,252.0,negative,3.0,3.5,4.5
Ses01F_impro06_84.png,252.0,255.0,negative,3.0,3.5,4.5
Ses01F_impro06_85.png,255.0,258.0,neutral,3.0,3.25,3.5
Ses01F_impro06_87.png,261.0,264.0,neutral,3.0,2.5,2.5
Ses01F_impro06_88.png,264.0,267.0,neutral,3.0,2.75,3.0
