% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[94.4000 - 97.0300],Ses05M_impro01_F014,fru,"[1.5000, 2.5000, 3.0000]","[ ' sir ' , ' please ' , ' waste ' , ' time ' ]"
[97.6000 - 103.3300],Ses05M_impro01_F015,fru,"[2.5000, 3.0000, 3.5000]","[ ' nothing ' , ' need ' , ' take ' , ' form ' , ' fill ' , ' go ' , ' stand ' , ' line ' ]"
[106.9700 - 110.5800],Ses05M_impro01_F016,fru,"[2.0000, 2.5000, 3.0000]","[ ' different ' , ' form ' , ' process ' , ' different ' ]"
[114.5400 - 117.3100],Ses05M_impro01_F017,fru,"[2.5000, 3.0000, 3.5000]","[ ' way ' , ' make ' , ' exception ' ]"
[117.6100 - 123.9600],Ses05M_impro01_F018,fru,"[2.0000, 3.5000, 3.5000]","[ ' sir ' , ' patronize ' , ' make ' , ' exception ' , ' power ' , ' different ' , ' form ' ]"
[124.0000 - 126.8700],Ses05M_impro01_F019,fru,"[2.5000, 3.5000, 3.0000]","[ ' process ' , ' differently ' ]"
[127.4900 - 130.6000],Ses05M_impro01_F020,fru,"[1.5000, 3.5000, 4.0000]","[ ' sir ' , ' gon ' , ' na ' , ' go ' , ' stand ' , ' line ' ]"
[132.8200 - 137.3100],Ses05M_impro01_F021,ang,"[1.5000, 4.0000, 4.5000]","[ ' gon ' , ' na ' , ' gon ' , ' na ' , ' bring ' , ' security ' , ' escort ' ]"
[142.9300 - 147.7700],Ses05M_impro01_F022,fru,"[2.0000, 3.5000, 4.0000]","[ ' fill ' , ' wrong ' , ' form ' , ' wrong ' , ' line ' , ' waste ' , ' time ' ]"
[148.4300 - 152.7500],Ses05M_impro01_F023,ang,"[2.0000, 3.5000, 4.5000]","[ ' well ' , ' unfortunate ' , ' sir ' , ' gon ' , ' na ' , ' go ' , ' stand ' , ' line ' ]"
[5.1900 - 9.7600],Ses05M_impro01_M000,xxx,"[4.0000, 3.5000, 3.5000]","[ ' yes ' , ' um ' , ' getting ' , ' i.d ' , ' need ' , ' new ' , ' i.d ' ]"
[18.8700 - 23.2300],Ses05M_impro01_M001,xxx,"[2.5000, 3.5000, 3.0000]","[ ' mean ' , ' fill ' , ' form ' , ' rush ' , ' get ' , ' i.d ' ]"
[25.4600 - 26.9700],Ses05M_impro01_M002,xxx,"[2.5000, 3.0000, 2.5000]","[ ' wrong ' , ' form ' ]"
[27.5100 - 31.2200],Ses05M_impro01_M003,xxx,"[2.5000, 3.5000, 3.5000]","[ ' wrong ' , ' form ' , ' say ' , ' new ' , ' i.d ' ]"
[36.6600 - 40.1800],Ses05M_impro01_M004,fru,"[2.0000, 3.5000, 4.0000]","[ ' difference ' , ' difference ' , ' form ' , ' form ' ]"
[42.0100 - 45.6200],Ses05M_impro01_M005,ang,"[2.0000, 4.0000, 4.0000]","[ ' get ' , ' well ' , ' wait ' , ' line ' , ' get ' , ' attitude ' ]"
[51.9500 - 52.9600],Ses05M_impro01_M006,xxx,"[2.0000, 2.5000, 3.0000]",[ ' yeah ' ]
[53.0100 - 54.0700],Ses05M_impro01_M007,xxx,"[2.0000, 3.0000, 3.0000]",[ ' right ' ]
[55.5000 - 61.3400],Ses05M_impro01_M008,fru,"[2.0000, 4.0000, 4.0000]","[ ' well ' , ' show ' , ' i.d ' , ' say ' , ' get ' , ' new ' , ' i.d ' , ' tell ' , ' fill ' , ' right ' , ' form ' ]"
[62.9300 - 68.2100],Ses05M_impro01_M009,fru,"[3.0000, 4.0000, 4.0000]","[ ' well ' , ' girl ' , ' stand ' , ' right ' , ' next ' , ' ask ' , ' let ' , ' fill ' , ' right ' , ' form ' ]"
[70.0300 - 77.8600],Ses05M_impro01_M010,xxx,"[1.5000, 3.5000, 4.5000]","[ ' ridiculous ' , ' forty ' , ' five ' , ' minute ' , ' stand ' , ' one ' , ' line ' , ' take ' , ' fifteen ' , ' minute ' , ' fill ' , ' form ' ]"
[77.8700 - 80.9800],Ses05M_impro01_M011,fru,"[2.0000, 3.5000, 4.0000]","[ ' know ' , ' long ' , ' gon ' , ' na ' , ' take ' , ' start ' , ' fill ' , ' new ' , ' form ' ]"
[83.5200 - 86.3200],Ses05M_impro01_M012,fru,"[2.0000, 3.5000, 3.5000]","[ ' might ' , ' well ' , ' get ' , ' start ' , ' take ' , ' one ' ]"
[87.4100 - 98.7300],Ses05M_impro01_M013,fru,"[3.0000, 4.5000, 4.5000]","[ ' know ' , ' pretend ' , ' get ' , ' renew ' , ' california ' , ' i.d ' , ' tell ' , ' anybody ' , ' get ' , ' new ' , ' one ' , ' different ' , ' state ' ]"
[102.6700 - 114.3100],Ses05M_impro01_M014,fru,"[2.0000, 4.5000, 4.0000]","[ ' come ' , ' know ' , ' take ' , ' make ' , ' little ' , ' exception ' , ' rule ' , ' know ' , ' guy ' , ' make ' , ' exception ' , ' see ' , ' know ' , ' be - if ' , ' friend ' , ' know ' , ' something ' , ' like ' , ' probably ' , ' make ' , ' little ' , ' exception ' , ' would ' ]"
[114.3200 - 119.0300],Ses05M_impro01_M015,ang,"[2.0000, 4.0000, 3.5000]","[ ' would ' , ' oh ' , ' come ' , ' tell ' , ' would ' , ' make ' , ' exception ' ]"
[122.3700 - 125.0800],Ses05M_impro01_M016,fru,"[2.0000, 3.5000, 4.0000]","[ ' shh ' , ' know ' , ' get ' , ' power ' ]"
[125.0900 - 127.9500],Ses05M_impro01_M017,fru,"[1.5000, 3.0000, 3.5000]","[ ' crap ' , ' crap ' , ' buy ' ]"
[129.6400 - 135.3100],Ses05M_impro01_M018,fru,"[1.5000, 4.5000, 4.5000]","[ ' leave ' , ' line ' , ' get ' , ' new ' , ' i.d ' , ' simple ' , ' leave ' , ' line ' , ' get ' , ' new ' , ' i.d ' ]"
[136.6900 - 143.2400],Ses05M_impro01_M019,fru,"[2.5000, 4.5000, 4.5000]","[ ' well ' , ' gon ' , ' na ' , ' look ' , ' stupid ' , ' wait ' , ' i.d ' , ' gon ' , ' na ' , ' make ' , ' security ' , ' take ' , ' want ' , ' i.d ' ]"
[143.2500 - 144.9700],Ses05M_impro01_M020,fru,"[1.5000, 3.5000, 4.0000]",[ ' dumb ' ]
[145.7700 - 148.7900],Ses05M_impro01_M021,fru,"[1.5000, 4.5000, 4.5000]","[ ' fill ' , ' wrong ' , ' form ' , ' make ' , ' fill ' , ' wrong ' , ' form ' ]"
[152.3100 - 160.3200],Ses05M_impro01_M022,fru,"[1.5000, 3.5000, 4.0000]","[ ' crap ' , ' know ' , ' even ' , ' know ' , ' state ' , ' screw ' , ' california ' ]"
