% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[183.5300 - 189.6200],Ses05M_script01_1b_F019,xxx,"[2.5000, 3.0000, 4.5000]","[ ' far ' , ' father ' , ' concern ' , ' dead ' , ' still ' , ' girl ' ]"
[189.9900 - 196.5100],Ses05M_script01_1b_F020,xxx,"[2.5000, 3.0000, 3.5000]","[ ' go ' , ' know ' , ' go ' , ' know ' , ' go ' ]"
[208.1400 - 211.3300],Ses05M_script01_1b_F021,xxx,"[2.5000, 2.5000, 3.0000]","[ ' well ' , ' considerate ' , ' fella ' , ' nothing ' , ' wrong ' ]"
[212.3200 - 214.4800],Ses05M_script01_1b_F022,neu,"[2.5000, 2.5000, 3.5000]","[ ' ask ' , ' annie ' , ' yet ' ]"
[217.3500 - 221.8500],Ses05M_script01_1b_F023,neu,"[2.5000, 2.5000, 3.5000]","[ ' well ' , ' know ' , ' marry ' , ' maybe ' , ' feel ' , ' like ' , ' father ' ]"
[235.4900 - 239.0700],Ses05M_script01_1b_F024,neu,"[2.0000, 2.5000, 3.0000]","[ ' trouble ' , ' see ' , ' enough ' , ' woman ' , ' never ' ]"
[242.2800 - 245.1700],Ses05M_script01_1b_F025,xxx,"[2.5000, 3.0000, 3.5000]","[ ' see ' , ' annie ' ]"
[246.7800 - 253.8500],Ses05M_script01_1b_F026,neu,"[3.0000, 2.5000, 4.0000]","[ ' well ' , ' good ' , ' reason ' , ' mean ' , ' thing ' , ' mean ' , ' see ' , ' since ' , ' go ' , ' war ' , ' five ' , ' year ' ]"
[268.1700 - 278.6500],Ses05M_script01_1b_F027,fru,"[1.5000, 3.0000, 4.0000]","[ ' want ' , ' father ' , ' think ' , ' come ' , ' back ' , ' chris ' , ' marry ' , ' girl ' , ' pronounce ' , ' dead ' ]"
[279.1400 - 286.7100],Ses05M_script01_1b_F028,sad,"[1.5000, 2.5000, 3.5000]","[ ' go ' , ' happen ' , ' father ' , ' know ' ]"
[290.4900 - 293.1400],Ses05M_script01_1b_F029,xxx,"[2.0000, 2.0000, 3.0000]","[ ' give ' , ' think ' ]"
[309.5400 - 311.6300],Ses05M_script01_1b_F030,sur,"[2.0000, 3.0000, 2.5000]",[ ' hell ' ]
[315.7700 - 317.6700],Ses05M_script01_1b_F031,ang,"[1.5000, 3.0000, 4.0000]",[ ' crazy ' ]
[321.6200 - 324.7600],Ses05M_script01_1b_F032,xxx,"[1.5000, 3.5000, 4.0000]","[ ' business ' , ' hell ' ]"
[326.0400 - 328.5600],Ses05M_script01_1b_F033,ang,"[2.0000, 4.0000, 4.0000]","[ ' must ' , ' inspire ' ]"
[347.6800 - 350.2200],Ses05M_script01_1b_F034,ang,"[3.0000, 3.0000, 3.5000]","[ ' want ' , ' think ' , ' like ' ]"
[353.8000 - 360.9800],Ses05M_script01_1b_F035,fru,"[2.0000, 3.5000, 4.5000]","[ ' right ' , ' think ' , ' like ' , ' hell ' , ' work ' , ' chris ' ]"
[365.5200 - 367.8500],Ses05M_script01_1b_F036,xxx,"[2.5000, 2.5000, 3.0000]","[ ' think ' , ' like ' , ' hear ' ]"
[370.8700 - 373.0100],Ses05M_script01_1b_F037,fru,"[2.0000, 2.0000, 2.0000]",[ ' understand ' ]
[377.1300 - 379.7800],Ses05M_script01_1b_F038,xxx,"[3.0000, 2.5000, 3.0000]","[ ' yeah ' , ' see ' ]"
[8.5700 - 10.7100],Ses05M_script01_1b_M000,xxx,"[2.5000, 3.0000, 3.0000]",[ ' see ' ]
[13.3100 - 15.6700],Ses05M_script01_1b_M001,sad,"[2.5000, 2.5000, 2.5000]",[ ' break ' ]
[16.8300 - 24.8300],Ses05M_script01_1b_M002,sad,"[2.5000, 2.5000, 3.5000]","[ ' four ' , ' morning ' , ' hear ' , ' crack ' , ' look ' , ' window ' , ' stand ' , ' right ' , ' crack ' ]"
[29.6900 - 36.1900],Ses05M_script01_1b_M003,sad,"[2.0000, 3.0000, 3.5000]","[ ' know ' , ' see ' , ' run ' , ' back ' , ' house ' , ' start ' , ' cry ' , ' kitchen ' ]"
[38.2300 - 44.0600],Ses05M_script01_1b_M004,sad,"[2.0000, 3.0000, 3.0000]","[ ' figure ' , ' good ' , ' leave ' , ' alone ' ]"
[51.9400 - 62.9700],Ses05M_script01_1b_M005,sad,"[2.5000, 3.0000, 4.0000]","[ ' yes ' , ' yes ' , ' know ' , ' mean ' , ' know ' , ' one ' , ' thing ' , ' mom ' , ' make ' , ' terrible ' , ' mistake ' , ' dad ' ]"
[63.9700 - 69.2100],Ses05M_script01_1b_M006,xxx,"[2.0000, 2.5000, 3.5000]","[ ' dishonest ' , ' kind ' , ' thing ' , ' pay ' , ' pay ' ]"
[70.6300 - 79.2100],Ses05M_script01_1b_M007,xxx,"[2.0000, 3.5000, 4.0000]","[ ' know ' , ' larry ' , ' come ' , ' back ' , ' know ' , ' go ' , ' let ' , ' think ' , ' believe ' ]"
[80.9300 - 87.5700],Ses05M_script01_1b_M008,fru,"[2.0000, 3.0000, 4.0000]","[ ' want ' , ' argue ' , ' time ' , ' know ' , ' nobody ' , ' else ' , ' believe ' , ' larry ' , ' alive ' , ' mean ' ]"
[87.5900 - 98.9300],Ses05M_script01_1b_M009,fru,"[2.0000, 4.0000, 4.5000]","[ ' dream ' , ' walk ' , ' night ' , ' wait ' , ' contradict ' , ' say ' , ' outright ' , ' hope ' , ' anymore ' , ' hope ' , ' long ' , ' time ' ]"
[99.9400 - 106.1500],Ses05M_script01_1b_M010,fru,"[1.0000, 4.0000, 5.0000]","[ ' god ' , ' sake ' , ' three ' , ' year ' , ' nobody ' , ' come ' , ' back ' , ' three ' , ' year ' , ' insane ' ]"
[123.5800 - 126.8900],Ses05M_script01_1b_M011,xxx,"[2.5000, 2.5000, 3.5000]","[ ' sit ' , ' mom ' , ' want ' , ' talk ' ]"
[133.4100 - 137.1991],Ses05M_script01_1b_M012,fru,"[2.0000, 4.0000, 4.5000]","[ ' right ' , ' right ' , ' listen ' ]"
[138.6600 - 141.8900],Ses05M_script01_1b_M013,xxx,"[2.5000, 3.0000, 3.5000]","[ ' know ' , ' invite ' , ' annie ' , ' right ' ]"
[142.9500 - 144.7200],Ses05M_script01_1b_M014,xxx,"[3.0000, 3.0000, 3.0000]",[ ' know ' ]
[149.2500 - 152.2800],Ses05M_script01_1b_M015,xxx,"[3.0000, 3.0000, 3.5000]","[ ' gon ' , ' na ' , ' ask ' , ' marry ' ]"
[154.6800 - 157.2100],Ses05M_script01_1b_M016,fru,"[2.5000, 3.5000, 3.5000]","[ ' know ' , ' business ' ]"
[159.1600 - 161.6400],Ses05M_script01_1b_M017,fru,"[2.0000, 4.0000, 4.5000]","[ ' right ' , ' go ' , ' ahead ' ]"
[164.1200 - 170.4900],Ses05M_script01_1b_M018,xxx,"[1.5000, 4.0000, 5.0000]","[ ' business ' , ' infuriate ' , ' sometime ' , ' know ' ]"
[170.5000 - 179.7700],Ses05M_script01_1b_M019,ang,"[1.5000, 4.0000, 4.5000]","[ ' business ' , ' tell ' , ' dad ' , ' throw ' , ' fit ' , ' talent ' , ' ignore ' , ' thing ' ]"
[181.4600 - 184.0500],Ses05M_script01_1b_M020,ang,"[1.0000, 4.5000, 5.0000]","[ ' larry ' , ' girl ' ]"
[199.0900 - 208.5200],Ses05M_script01_1b_M021,fru,"[1.5000, 4.0000, 4.5000]","[ ' know ' , ' every ' , ' time ' , ' reach ' , ' something ' , ' want ' , ' pull ' , ' back ' , ' might ' , ' hurt ' , ' somebody ' , ' else ' , ' whole ' , ' bloody ' , ' life ' , ' time ' , ' time ' , ' time ' ]"
[210.2500 - 212.4400],Ses05M_script01_1b_M022,ang,"[1.0000, 4.5000, 4.5000]",[ ' hell ' ]
[214.6600 - 217.5000],Ses05M_script01_1b_M023,xxx,"[2.5000, 3.0000, 3.5000]","[ ' want ' , ' get ' , ' settle ' , ' first ' ]"
[221.3600 - 229.1700],Ses05M_script01_1b_M024,xxx,"[2.5000, 3.0000, 3.5000]","[ ' well ' , ' end ' , ' letter ' , ' seem ' , ' like ' , ' forget ' ]"
[229.2200 - 235.6200],Ses05M_script01_1b_M025,fru,"[1.5000, 4.0000, 4.5000]","[ ' find ' , ' thrash ' , ' dad ' , ' right ' , ' mom ' , ' avoid ' ]"
[238.5200 - 241.8500],Ses05M_script01_1b_M026,fru,"[1.5000, 3.5000, 4.0000]","[ ' fast ' , ' woman ' ]"
[253.5500 - 258.0900],Ses05M_script01_1b_M028,fru,"[2.0000, 3.5000, 3.5000]","[ ' garbage ' , ' know ' ]"
[258.3100 - 268.9800],Ses05M_script01_1b_M029,fru,"[2.0000, 4.0000, 4.5000]","[ ' know ' , ' good ' , ' know ' , ' since ' , ' kid ' , ' grow ' , ' think ' , ' somebody ' , ' wife ' , ' day ' , ' think ' , ' annie ' , ' want ' , ' diagram ' ]"
[288.4600 - 290.8200],Ses05M_script01_1b_M030,fru,"[3.0000, 2.5000, 3.0000]","[ ' right ' , ' mom ' ]"
[293.1400 - 304.3600],Ses05M_script01_1b_M031,ang,"[1.5000, 3.5000, 4.5000]","[ ' give ' , ' three ' , ' year ' , ' think ' , ' hope ' , ' wait ' , ' dad ' , ' would ' , ' forget ' , ' could ' , ' regular ' , ' wedding ' , ' everybody ' , ' happy ' ]"
[304.7100 - 309.5800],Ses05M_script01_1b_M032,ang,"[2.0000, 3.0000, 4.0000]","[ ' happen ' , ' get ' ]"
[311.0400 - 316.8600],Ses05M_script01_1b_M033,ang,"[2.0000, 4.5000, 4.0000]","[ ' get ' , ' go ' , ' get ' , ' marry ' , ' someplace ' , ' else ' , ' live ' , ' someplace ' , ' else ' , ' maybe ' , ' new ' , ' york ' ]"
[317.5600 - 322.1400],Ses05M_script01_1b_M034,xxx,"[1.5000, 3.5000, 4.5000]","[ ' good ' , ' son ' , ' long ' , ' good ' , ' sucker ' ]"
[323.4300 - 326.7100],Ses05M_script01_1b_M035,ang,"[1.5000, 3.5000, 4.5000]","[ ' business ' , ' business ' , ' inspire ' ]"
[327.0300 - 337.6500],Ses05M_script01_1b_M036,ang,"[1.0000, 4.5000, 5.0000]","[ ' yeah ' , ' like ' , ' one ' , ' hour ' , ' day ' , ' grub ' , ' money ' , ' day ' , ' long ' , ' like ' , ' go ' , ' home ' , ' something ' , ' beautiful ' , ' like ' , ' family ' , ' like ' , ' kid ' ]"
[337.7400 - 347.8900],Ses05M_script01_1b_M037,xxx,"[2.0000, 3.5000, 5.0000]","[ ' like ' , ' build ' , ' something ' , ' annie ' , ' center ' , ' find ' ]"
[350.4300 - 354.1500],Ses05M_script01_1b_M038,xxx,"[2.5000, 4.0000, 4.0000]","[ ' well ' , ' help ' , ' stay ' ]"
[360.7800 - 366.1200],Ses05M_script01_1b_M039,fru,"[2.0000, 3.5000, 4.5000]","[ ' know ' , ' mom ' , ' help ' , ' stay ' ]"
[367.0300 - 369.6377],Ses05M_script01_1b_M040,ang,"[2.0000, 3.0000, 4.5000]","[ ' well ' , ' think ' , ' like ' ]"
[372.5900 - 377.3700],Ses05M_script01_1b_M041,ang,"[2.5000, 4.0000, 4.0000]","[ ' pretty ' , ' tough ' , ' guy ' ]"
