% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[113.9600 - 115.7500],Ses05F_script03_2_M018,fru,"[4.0000, 3.0000, 3.5000]","[ ' oh ' , ' yes ' ]"
[117.3600 - 122.2000],Ses05F_script03_2_M019,ang,"[2.0000, 3.5000, 4.5000]","[ ' pity ' , ' take ' , ' little ' , ' brandy ' , ' might ' , ' make ' , ' little ' , ' less ' , ' disagreeable ' ]"
[129.9700 - 131.0500],Ses05F_script03_2_M022,ang,"[1.5000, 3.0000, 5.0000]",[ ' snap ' ]
[134.0000 - 135.4100],Ses05F_script03_2_M023,fru,"[2.5000, 3.0000, 3.0000]",[ ' breathe ' ]
[138.1300 - 141.2500],Ses05F_script03_2_M024,ang,"[1.5000, 3.5000, 4.0000]","[ ' see ' , ' much ' , ' peter ' , ' burden ' , ' divorce ' ]"
[141.8700 - 144.8400],Ses05F_script03_2_M025,ang,"[2.0000, 3.5000, 4.0000]","[ ' suppose ' , ' let ' , ' kiss ' , ' good ' , ' deal ' ]"
[145.1100 - 150.4100],Ses05F_script03_2_M026,ang,"[2.0000, 4.5000, 4.5000]","[ ' must ' , ' riotous ' , ' time ' , ' restraint ' , ' enjoyable ' , ' mean ' , ' never ' , ' much ' , ' anyway ' ]"
[175.1600 - 180.8800],Ses05F_script03_2_M030,fru,"[2.0000, 5.0000, 4.5000]","[ ' oh ' , ' interesting ' , ' might ' , ' get ' , ' splendid ' , ' debate ' , ' go ' , ' intemperate ' , ' tot ' ]"
[187.3700 - 189.4400],Ses05F_script03_2_M032,fru,"[2.0000, 3.0000, 4.5000]","[ ' well ' , ' turn ' , ' think ' ]"
[209.6100 - 212.6900],Ses05F_script03_2_M037,ang,"[1.5000, 4.0000, 4.5000]","[ ' turn ' , ' drive ' , ' mad ' ]"
[214.3400 - 215.9600],Ses05F_script03_2_M038,ang,"[1.5000, 4.0000, 4.5000]",[ ' turn ' ]
[218.1400 - 219.8200],Ses05F_script03_2_M039,ang,"[2.0000, 3.5000, 4.0000]",[ ' turn ' ]
[220.9900 - 223.7200],Ses05F_script03_2_M040,ang,"[1.5000, 4.5000, 4.0000]","[ ' amanda ' , ' listen ' , ' listen ' ]"
[229.1600 - 231.8700],Ses05F_script03_2_M041,ang,"[2.5000, 4.0000, 4.0000]","[ ' music ' , ' amusing ' , ' indeed ' ]"
[236.1100 - 240.2700],Ses05F_script03_2_M042,ang,"[2.0000, 4.0000, 4.5000]","[ ' vile ' , ' temper ' , ' loose ' , ' live ' , ' wicked ' , ' little ' , ' beast ' , ' never ' , ' want ' , ' set ' , ' eye ' ]"
[246.5500 - 256.4300],Ses05F_script03_2_M043,ang,"[1.0000, 4.5000, 5.0000]","[ ' shut ' , ' shut ' , ' would ' , ' marry ' , ' come ' , ' crawl ' , ' bend ' , ' knee ' , ' mean ' , ' evil - minded ' , ' little ' , ' vampire ' , ' hope ' , ' god ' , ' never ' , ' set ' , ' eye ' ]"
