% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[96.1400 - 103.2600],Ses05M_impro08_F011,neu,"[3.0000, 4.0000, 3.0000]","[ ' well ' , ' check ' , ' anything ' , ' else ' , ' like ' , ' go ' , ' check ' , ' line ' , ' throughout ' , ' house ' ]"
[111.1800 - 112.6300],Ses05M_impro08_F012,neu,"[3.0000, 1.5000, 2.5000]","[ ' uh ' , ' huh ' ]"
[115.4600 - 116.6000],Ses05M_impro08_F013,neu,"[3.0000, 2.5000, 2.5000]",[ ' right ' ]
[118.5100 - 119.7700],Ses05M_impro08_F014,neu,"[3.0000, 2.0000, 2.5000]","[ ' yeah ' , ' see ' ]"
[125.0400 - 126.0400],Ses05M_impro08_F015,neu,"[3.0000, 2.5000, 2.5000]",[ ' okay ' ]
[126.4500 - 127.7600],Ses05M_impro08_F016,neu,"[3.5000, 2.5000, 2.5000]",[ ' okay ' ]
[128.8000 - 134.4000],Ses05M_impro08_F017,neu,"[3.0000, 3.0000, 2.5000]","[ ' uh ' , ' like ' , ' bunch ' , ' different ' , ' letter ' , ' number ' , ' stuff ' ]"
[141.7300 - 143.9900],Ses05M_impro08_F018,neu,"[3.0000, 2.5000, 2.5000]","[ ' uh ' , ' huh ' , ' okay ' ]"
[145.9200 - 149.2800],Ses05M_impro08_F019,neu,"[3.0000, 3.0000, 3.5000]","[ ' uh ' , ' yeah ' , ' look ' , ' set ' , ' zeros ' ]"
[169.0900 - 171.9700],Ses05M_impro08_F021,sur,"[4.5000, 4.0000, 3.5000]","[ ' wow ' , ' would ' , ' amazing ' , ' really ' ]"
[174.2300 - 188.6900],Ses05M_impro08_F022,hap,"[4.0000, 4.0000, 4.0000]","[ ' oh ' , ' god ' , ' even ' , ' tell ' , ' much ' , ' relief ' , ' literally ' , ' call ' , ' talk ' , ' five ' , ' different ' , ' people ' , ' like ' , ' last ' , ' week ' , ' go ' , ' spend ' , ' hour ' , ' half ' , ' phone ' , ' different ' , ' people ' , ' like ' , ' every ' , ' every ' , ' week ' , ' month ' ]"
[188.8600 - 190.8500],Ses05M_impro08_F023,fru,"[2.5000, 3.0000, 3.0000]",[ ' frustrating ' ]
[194.5000 - 197.0800],Ses05M_impro08_F025,hap,"[4.0000, 3.0000, 3.0000]","[ ' yeah ' , ' accountability ' , ' awesome ' ]"
[200.6700 - 207.5500],Ses05M_impro08_F026,hap,"[4.0000, 3.0000, 3.0000]","[ ' wow ' , ' know ' , ' think ' , ' change ' , ' internet ' , ' provider ' , ' really ' , ' enough ' , ' change ' , ' mind ' ]"
[213.4600 - 219.2000],Ses05M_impro08_F027,hap,"[4.5000, 3.5000, 3.5000]","[ ' gon ' , ' na ' , ' go ' , ' fantastic ' , ' day ' ]"
[220.4400 - 222.1500],Ses05M_impro08_F028,hap,"[4.5000, 3.5000, 3.5000]","[ ' okay ' , ' thanks ' ]"
[2.7277 - 5.3600],Ses05M_impro08_M000,neu,"[3.5000, 3.5000, 3.0000]","[ ' d.s.l ' , ' extreme ' , ' help ' ]"
[30.3700 - 32.8900],Ses05M_impro08_M001,neu,"[3.0000, 3.5000, 3.0000]","[ ' happen ' , ' every ' , ' two ' , ' week ' ]"
[34.1300 - 35.7900],Ses05M_impro08_M002,neu,"[3.0000, 2.5000, 2.5000]","[ ' lose ' , ' connection ' ]"
[35.8000 - 36.8000],Ses05M_impro08_M003,neu,"[3.0000, 2.5000, 2.5000]",[ ' okay ' ]
[46.1300 - 48.3000],Ses05M_impro08_M004,neu,"[3.0000, 3.0000, 2.5000]","[ ' hmm ' , ' mmm ' ]"
[51.1000 - 53.6800],Ses05M_impro08_M005,neu,"[3.0000, 3.0000, 2.5000]","[ ' somebody ' , ' try ' , ' pin ' , ' site ' ]"
[55.5200 - 61.9800],Ses05M_impro08_M006,neu,"[2.5000, 3.0000, 3.0000]","[ ' okay ' , ' um ' , ' well ' , ' know ' , ' consistently ' , ' happen ' , ' every ' , ' two ' , ' week ' ]"
[65.8700 - 69.6100],Ses05M_impro08_M007,neu,"[3.0000, 3.0000, 3.0000]","[ ' well ' , ' know ' , ' d.s.l ' , ' cable ' , ' d.s.l . ' , ' right ' ]"
[69.6400 - 77.4800],Ses05M_impro08_M008,neu,"[3.0000, 3.0000, 3.0000]","[ ' okay ' , ' d.s.l ' , ' cable ' , ' know ' , ' travel ' , ' long ' , ' distance ' , ' chance ' , ' go ' , ' window ' , ' mean ' ]"
[80.3600 - 90.8700],Ses05M_impro08_M009,neu,"[3.0000, 3.5000, 3.0000]","[ ' okay ' , ' compress ' , ' anything ' , ' chance ' , ' sometimes ' , ' connection ' , ' know ' , ' disrupt ' , ' know ' , ' cable ' , ' squish ' ]"
[90.8800 - 96.9200],Ses05M_impro08_M010,neu,"[3.0000, 3.0000, 3.0000]","[ ' yeah ' , ' create ' , ' bad ' , ' connection ' , ' always ' , ' bad ' , ' connection ' , ' bad ' ]"
[102.5100 - 111.7900],Ses05M_impro08_M011,neu,"[3.0000, 3.5000, 3.0000]","[ ' yeah ' , ' well ' , ' absolutely ' , ' let ' , ' go ' , ' ahead ' , ' basic ' , ' diagnostic ' , ' system ' , ' first ' , ' okay ' , ' go ' , ' start ' , ' button ' ]"
[111.8400 - 115.9800],Ses05M_impro08_M012,neu,"[3.0000, 3.5000, 3.0000]","[ ' okay ' , ' uh ' , ' go ' , ' ahead ' , ' click ' , ' run ' ]"
[116.0200 - 119.2300],Ses05M_impro08_M013,neu,"[3.0000, 3.5000, 3.0000]","[ ' okay ' , ' gon ' , ' na ' , ' get ' , ' little ' , ' black ' , ' box ' , ' go ' , ' come ' , ' see ' ]"
[119.2400 - 125.5000],Ses05M_impro08_M014,neu,"[3.0000, 3.5000, 3.0000]","[ ' okay ' , ' uh ' , ' get ' , ' call ' , ' go ' , ' ahead ' , ' type ' , ' directory ' , ' list ' ]"
[125.6900 - 126.7900],Ses05M_impro08_M015,neu,"[3.0000, 3.0000, 3.0000]","[ ' hit ' , ' enter ' ]"
[126.9100 - 129.1000],Ses05M_impro08_M016,neu,"[3.0000, 3.5000, 2.5000]","[ ' okay ' , ' tell ' , ' say ' ]"
[133.4700 - 143.1800],Ses05M_impro08_M017,neu,"[3.5000, 3.5000, 3.0000]","[ ' okay ' , ' okay ' , ' um ' , ' letter ' , ' number ' , ' stuff ' , ' uh ' , ' type ' , ' ip ' , ' address ' , ' search ' , ' hit ' , ' enter ' ]"
[143.5700 - 146.3700],Ses05M_impro08_M018,neu,"[3.0000, 3.5000, 3.0000]","[ ' okay ' , ' list ' , ' ip ' , ' address ' ]"
[148.9400 - 160.5000],Ses05M_impro08_M019,neu,"[3.0000, 3.5000, 3.0000]","[ ' set ' , ' zeros ' , ' okay ' , ' maybe ' , ' problem ' , ' could ' , ' well ' , ' problem ' , ' somehow ' , ' lose ' , ' ip ' , ' address ' , ' sure ' , ' would ' , ' happen ' , ' every ' , ' week ' , ' could ' , ' cycling ' , ' issue ' , ' something ' , ' like ' , ' let ' , ' go ' , ' ahead ' , ' type ' , ' ip ' , ' address ' ]"
[163.1200 - 170.1700],Ses05M_impro08_M020,neu,"[3.0000, 3.5000, 3.0000]","[ ' well ' , ' happen ' , ' let ' , ' give ' , ' direct ' , ' number ' , ' call ' , ' actually ' , ' give ' , ' cell ' , ' number ' , ' um ' ]"
[170.4500 - 176.2600],Ses05M_impro08_M021,neu,"[3.5000, 3.5000, 3.0000]","[ ' course ' , ' seriously ' , ' yeah ' , ' mean ' , ' obviously ' , ' work ' , ' know ' , ' want ' , ' hassle ' , ' anymore ' ]"
[187.7200 - 189.5700],Ses05M_impro08_M022,neu,"[3.5000, 3.0000, 3.0000]","[ ' completely ' , ' understand ' ]"
[189.6200 - 192.6100],Ses05M_impro08_M023,neu,"[3.5000, 2.5000, 3.0000]","[ ' absolutely ' , ' want ' , ' happen ' , ' anymore ' ]"
[192.9300 - 195.1600],Ses05M_impro08_M024,neu,"[3.5000, 3.5000, 3.0000]","[ ' absolutely ' , ' new ' , ' service ' , ' offer ' ]"
[195.6700 - 202.3700],Ses05M_impro08_M025,neu,"[4.0000, 3.5000, 3.0000]","[ ' uh ' , ' huh ' , ' uh ' , ' huh ' , ' want ' , ' happy ' , ' customer ' , ' important ' , ' thing ' , ' okay ' ]"
[207.2100 - 214.1100],Ses05M_impro08_M026,hap,"[4.5000, 3.5000, 3.0000]","[ ' great ' , ' well ' , ' make ' , ' happy ' , ' make ' , ' we ' , ' happy ' , ' d.s.l ' , ' extreme ' , ' anything ' , ' else ' , ' help ' ]"
[217.9600 - 221.0900],Ses05M_impro08_M027,neu,"[4.0000, 3.0000, 3.0000]","[ ' right ' , ' wonderful ' , ' day ' , ' call ' , ' we ' , ' anytime ' ]"
[221.1500 - 222.8300],Ses05M_impro08_M028,hap,"[4.0000, 3.5000, 3.0000]","[ ' right ' , ' bye ' , ' bye ' ]"
