% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[127.4900 - 130.6000],Ses05M_impro01_F020,fru,"[1.5000, 3.5000, 4.0000]","['sir', 'you', ""'re"", 'gon', 'na', 'have', 'to', 'go', 'stand', 'in', 'the', 'other', 'line']"
[132.8200 - 137.3100],Ses05M_impro01_F021,ang,"[1.5000, 4.0000, 4.5000]","['i', ""'m"", 'gon', 'na', 'i', ""'m"", 'gon', 'na', 'bring', 'security', 'over', 'and', 'have', 'them', 'escort', 'you', 'out']"
[142.9300 - 147.7700],Ses05M_impro01_F022,fru,"[2.0000, 3.5000, 4.0000]","['but', 'you', 'filled', 'out', 'the', 'wrong', 'form', 'and', 'you', ""'re"", 'in', 'the', 'wrong', 'line', 'and', 'you', ""'re"", 'wasting', 'both', 'of', 'our', 'times']"
[148.4300 - 152.7500],Ses05M_impro01_F023,ang,"[2.0000, 3.5000, 4.5000]","['well', 'that', 'is', 'unfortunate', 'sir', 'you', ""'re"", 'gon', 'na', 'have', 'to', 'go', 'stand', 'in', 'the', 'other', 'line', 'now']"
[5.1900 - 9.7600],Ses05M_impro01_M000,xxx,"[4.0000, 3.5000, 3.5000]","['yes', 'i', ""'m"", 'um-', 'just', 'getting', 'my', 'i.d', 'i', 'need', 'a', 'new', 'i.d']"
[18.8700 - 23.2300],Ses05M_impro01_M001,xxx,"[2.5000, 3.5000, 3.0000]","['what', 'do', 'you', 'mean', 'i', 'filled', 'out', 'my', 'forms', 'and', 'i', 'rushed', 'to', 'get', 'my', 'i.d']"
[25.4600 - 26.9700],Ses05M_impro01_M002,xxx,"[2.5000, 3.0000, 2.5000]","['the', 'wrong', 'form']"
[27.5100 - 31.2200],Ses05M_impro01_M003,xxx,"[2.5000, 3.5000, 3.5000]","['what', 'is', 'wrong', 'about', 'this', 'form', 'it', 'says', 'new', 'i.d', 'on', 'it']"
[36.6600 - 40.1800],Ses05M_impro01_M004,fru,"[2.0000, 3.5000, 4.0000]","['what', 'is', 'the', 'difference', 'what', 'is', 'the', 'difference', 'between', 'that', 'form', 'and', 'this', 'form']"
[42.0100 - 45.6200],Ses05M_impro01_M005,ang,"[2.0000, 4.0000, 4.0000]","['i', ""'m"", 'not', 'getting', 'a', '--', 'well', 'you', 'wait', 'in', 'this', 'line', 'and', 'not', 'get', 'an', 'attitude']"
[51.9500 - 52.9600],Ses05M_impro01_M006,xxx,"[2.0000, 2.5000, 3.0000]",['yeah']
[53.0100 - 54.0700],Ses05M_impro01_M007,xxx,"[2.0000, 3.0000, 3.0000]",['right']
[55.5000 - 61.3400],Ses05M_impro01_M008,fru,"[2.0000, 4.0000, 4.0000]","['well', 'then', 'when', 'i', 'showed', 'them', 'my', 'i.d', 'before', 'and', 'i', 'said', 'i', 'had', 'to', 'get', 'a', 'new', 'i.d', 'why', 'did', 'not', 'they', 'tell', 'me', 'to', 'fill', 'out', 'the', 'right', 'form']"
[62.9300 - 68.2100],Ses05M_impro01_M009,fru,"[3.0000, 4.0000, 4.0000]","['well', 'it', 'was', 'this', 'girl', 'standing', 'right', 'next', 'to', 'you', 'can', 'we', 'ask', 'her', 'why', 'she', 'did', 'not', 'let', 'me', 'fill', 'out', 'the', 'right', 'form']"
[70.0300 - 77.8600],Ses05M_impro01_M010,xxx,"[1.5000, 3.5000, 4.5000]","['this', 'is', 'ridiculous', 'i', ""'ve"", 'been', 'here', 'for', 'forty', 'five', 'minutes', 'just', 'standing', 'in', 'this', 'one', 'line', 'i', 'took', 'fifteen', 'minutes', 'to', 'fill', 'out', 'that', 'form']"
[77.8700 - 80.9800],Ses05M_impro01_M011,fru,"[2.0000, 3.5000, 4.0000]","['do', 'you', 'know', 'how', 'long', 'it', 'is', 'gon', 'na', 'take', 'me', 'to', 'start', 'all', 'over', 'and', 'fill', 'out', 'the', 'new', 'form']"
[83.5200 - 86.3200],Ses05M_impro01_M012,fru,"[2.0000, 3.5000, 3.5000]","['might', 'as', 'well', 'get', 'started', 'now', 'but', 'just', 'take', 'this', 'one']"
[87.4100 - 98.7300],Ses05M_impro01_M013,fru,"[3.0000, 4.5000, 4.5000]","['why', 'can', 'not', 'we', 'just', '--', 'you', 'know', 'what', 'how', 'about', 'if', 'we', 'just', 'pretend', 'that', 'i', ""'m"", 'getting', 'a', '--', 'renewing', 'my', 'california', 'i.d', 'and', 'we', 'just', 'do', 'not', 'tell', 'anybody', '--', 'that', 'i', ""'m"", 'getting', 'a', 'new', 'one', 'from', 'a', 'different', 'state']"
[102.6700 - 114.3100],Ses05M_impro01_M014,fru,"[2.0000, 4.5000, 4.0000]","['come', 'on', 'you', 'know', '--', 'you', 'can', 'not', 'just', 'take', '--', 'make', 'a', 'little', 'exception', 'to', 'the', 'rule', 'i', 'know', 'that', 'you', 'guys', 'make', 'exceptions', 'i', 'see', '--', 'you', 'know', 'if', 'i', 'was-if', 'i', 'was', 'your', 'friend', 'and', 'you', 'knew', 'me', 'or', 'something', 'like', 'that', 'you', ""'d"", 'probably', 'make', 'a', 'little', 'exception', 'for', 'me', 'would', 'not', 'you']"
[114.3200 - 119.0300],Ses05M_impro01_M015,ang,"[2.0000, 4.0000, 3.5000]","['would', 'not', 'you', 'oh', 'come', 'on', 'you', 'just', 'tell', 'me', 'you', 'would', 'make', 'an', 'exception', 'for', 'me']"
[122.3700 - 125.0800],Ses05M_impro01_M016,fru,"[2.0000, 3.5000, 4.0000]","['shh', '...', 'i', 'know', 'you', 'have', 'got', 'the', 'power', 'to', 'do', 'that']"
[125.0900 - 127.9500],Ses05M_impro01_M017,fru,"[1.5000, 3.0000, 3.5000]","['that', 'is', 'crap-', 'you', ""'re"", 'crap', 'i', 'do', 'not', 'buy', 'it']"
[129.6400 - 135.3100],Ses05M_impro01_M018,fru,"[1.5000, 4.5000, 4.5000]","['i', ""'m"", 'not', 'leaving', 'this', 'line', 'until', 'i', 'get', 'my', 'new', 'i.d', 'that', 'is', 'as', 'simple', 'as', 'it', 'is', 'i', ""'m"", 'not', 'leaving', 'this', 'line', 'until', 'i', 'get', 'my', 'new', 'i.d']"
[136.6900 - 143.2400],Ses05M_impro01_M019,fru,"[2.5000, 4.5000, 4.5000]","['well', 'then', 'you', ""'re"", 'just', 'gon', 'na', 'look', 'stupid', 'because', 'i', ""'m"", 'just', 'waiting', 'for', 'an', 'i.d', 'and', 'you', ""'re"", 'gon', 'na', 'make', 'security', 'take', 'me', 'out', 'because', 'i', 'want', 'my', 'i.d']"
[143.2500 - 144.9700],Ses05M_impro01_M020,fru,"[1.5000, 3.5000, 4.0000]","['that', 'is', 'just', 'dumb']"
[145.7700 - 148.7900],Ses05M_impro01_M021,fru,"[1.5000, 4.5000, 4.5000]","['i', 'filled', 'out', 'the', 'wrong', 'form', 'because', 'they', 'made', 'me', 'fill', 'out', 'the', 'wrong', 'form']"
[152.3100 - 160.3200],Ses05M_impro01_M022,fru,"[1.5000, 3.5000, 4.0000]","['this', 'is', 'crap', 'you', 'know', 'i', 'do', 'not', 'even', 'know', 'why', 'i', ""'m"", 'in', 'this', 'state', 'screw', 'california', 'i', ""'m"", 'out', 'of', 'here']"
