% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[192.4000 - 195.7400],Ses05F_script03_2_F030,ang,"[2.5000, 3.5000, 3.5000]","['there', 'are', 'not', 'any', 'people', 'upstairs', 'it', 'is', 'a', 'photographer', ""'s"", 'studio']"
[196.8000 - 198.8600],Ses05F_script03_2_F031,ang,"[4.0000, 2.5000, 3.5000]","['they', 'are', 'away', 'in', 'tunis']"
[201.5500 - 203.7200],Ses05F_script03_2_F032,ang,"[2.0000, 2.5000, 4.0000]","['turn', 'it', 'on', 'again']"
[204.7900 - 210.1400],Ses05F_script03_2_F033,ang,"[1.5000, 3.5000, 4.5000]","['fine', 'if', 'you', 'insist', 'on', 'being', 'completely', 'insolent']"
[212.2200 - 215.0500],Ses05F_script03_2_F034,ang,"[2.0000, 3.5000, 4.0000]","['well', 'do', 'try', 'to', 'control', 'yourself', 'darling']"
[215.0800 - 219.1200],Ses05F_script03_2_F035,ang,"[2.0000, 2.5000, 4.0000]","['you', 'really', 'do', 'need', 'to', 'develop', 'uh', 'a', 'clearer', 'head']"
[219.3900 - 221.6700],Ses05F_script03_2_F036,ang,"[1.5000, 4.0000, 4.0000]","['i-', 'i', 'hate', 'you']"
[221.7100 - 222.9400],Ses05F_script03_2_F037,ang,"[2.0000, 3.5000, 4.0000]","['i', 'hate', 'you']"
[223.0100 - 229.8600],Ses05F_script03_2_F038,ang,"[1.0000, 4.5000, 5.0000]","['no', 'no', 'i', ""'m"", 'tired', 'of', 'listening', 'to', 'you', 'you', ""'re"", 'boorish', 'and', 'idiotic', 'and', 'completely', 'overbearing']"
[231.3600 - 237.4200],Ses05F_script03_2_F039,ang,"[1.0000, 4.0000, 5.0000]","['yeah', 'very', 'amusing', 'let', 'me', 'go', 'i', ""'m"", 'getting', 'out', 'of', 'here', 'i', 'can', 'not', 'believe', 'i', 'intended', 'to', 'marry', 'you']"
[239.8400 - 247.1100],Ses05F_script03_2_F040,ang,"[1.0000, 4.5000, 5.0000]","['oh', 'marry', 'you', 'again', 'i', 'must', 'have', 'been', 'insane', 'what', 'was', 'i', 'thinking', 'i', 'mean', 'you', ""'re"", 'completely', 'outrageous']"
[248.5500 - 252.2800],Ses05F_script03_2_F041,ang,"[1.5000, 4.0000, 5.0000]","['beast', 'brute', 'cad', 'whore']"
[4.6500 - 10.1500],Ses05F_script03_2_M000,xxx,"[2.5000, 3.5000, 4.0000]","['as', 'a', 'matter', 'of', 'fact', 'the', 'real', 'cause', 'of', 'that', 'row', 'was', 'peter', 'burden']"
[12.7900 - 16.2700],Ses05F_script03_2_M001,xxx,"[2.5000, 3.5000, 3.5000]","['i', 'knew', 'nothing', 'of', 'the', 'sort', 'you', 'accepted', 'presents', 'from', 'him']"
[17.3100 - 21.4900],Ses05F_script03_2_M002,xxx,"[2.0000, 3.5000, 4.0000]","['i', 'remember', 'it', 'well', 'covered', 'in', 'diamonds', 'in', 'the', 'worst', 'possible', 'taste']"
[23.1100 - 26.7900],Ses05F_script03_2_M003,xxx,"[2.0000, 3.0000, 3.5000]","['you', 'went', 'out', 'of', 'your', 'way', 'to', 'torture', 'me', 'over', 'peter', 'burden']"
[29.0900 - 32.5800],Ses05F_script03_2_M004,ang,"[2.0000, 3.5000, 3.5000]","['you', 'must', 'admit', 'that', 'he', 'was', 'in', 'love', 'with', 'you', 'was', 'not', 'he']"
[34.0800 - 36.9900],Ses05F_script03_2_M005,ang,"[2.0000, 3.5000, 3.5000]","['you', 'let', 'him', 'kiss', 'you', 'you', 'said', 'you', 'did']"
[37.9500 - 39.0500],Ses05F_script03_2_M006,fru,"[1.5000, 3.5000, 4.0000]","['what', 'of', 'it']"
[41.7400 - 43.6700],Ses05F_script03_2_M007,xxx,"[1.5000, 4.0000, 4.0000]","['what', 'about', 'me']"
[47.0600 - 49.8000],Ses05F_script03_2_M008,ang,"[1.5000, 3.0000, 4.5000]","['well', 'that', 'is', 'a', 'nice', 'point', 'of', 'view', 'i', 'must', 'say']"
[53.5900 - 58.3400],Ses05F_script03_2_M009,neu,"[2.5000, 3.0000, 3.0000]","['so', 'am', 'i', 'bored', 'stiff', 'would', 'you', 'like', 'some', 'brandy']"
[59.0800 - 61.5500],Ses05F_script03_2_M010,neu,"[3.0000, 3.5000, 3.0000]","['i', ""'ll"", 'have', 'a', 'little', 'i', 'think']"
[64.2400 - 67.9200],Ses05F_script03_2_M011,xxx,"[3.0000, 2.5000, 3.5000]","['no', 'particular', 'reason', 'besides', 'they', 'were', 'very', 'small', 'ones']"
[70.3500 - 76.4200],Ses05F_script03_2_M012,xxx,"[2.0000, 3.0000, 4.5000]","['you', 'can', 'hardly', 'call', 'three', 'liqueur', 'glasses', 'of', 'brandy', 'in', 'a', 'whole', 'evening', 'going', 'on', 'and', 'on']"
[77.6600 - 82.9300],Ses05F_script03_2_M013,ang,"[2.0000, 4.0000, 4.5000]","['you', 'need', 'not', 'be', 'so', 'grand', 'simply', 'because', 'you', 'do', 'not', 'happen', 'to', 'want', 'any', 'at', 'the', 'moment']"
[86.6900 - 88.5300],Ses05F_script03_2_M014,ang,"[2.0000, 3.5000, 4.5000]","['really', 'amanda']"
[94.7900 - 97.2800],Ses05F_script03_2_M015,xxx,"[3.0000, 3.5000, 3.0000]","['going', 'out', 'somewhere', 'dear']"
[99.4100 - 102.2800],Ses05F_script03_2_M016,ang,"[2.5000, 3.5000, 3.5000]","['oh', 'that', 'reply', 'has', 'broken', 'my', 'heart']"
[110.4300 - 113.4500],Ses05F_script03_2_M017,xxx,"[3.5000, 3.5000, 3.5000]","['as', 'a', 'matter', 'of', 'fact', 'that', 'is', 'perfectly', 'true']"
[113.9600 - 115.7500],Ses05F_script03_2_M018,fru,"[4.0000, 3.0000, 3.5000]","['oh', 'yes', 'it', 'is']"
[117.3600 - 122.2000],Ses05F_script03_2_M019,ang,"[2.0000, 3.5000, 4.5000]","['it', 'is', 'a', 'pity', 'you', 'did', 'not', 'take', 'a', 'little', 'more', 'brandy', 'it', 'might', 'have', 'made', 'you', 'a', 'little', 'less', 'disagreeable']"
[123.5500 - 125.9900],Ses05F_script03_2_M020,xxx,"[2.0000, 3.5000, 4.0000]","['well', 'snap', 'snap', 'snap', 'like', 'a', 'little', 'adder']"
[126.8700 - 129.9500],Ses05F_script03_2_M021,xxx,"[2.0000, 3.5000, 4.5000]","['nonsense', 'they', 'have', 'a', 'little', 'bag', 'of', 'venom', 'behind', 'their', 'fangs', 'and', 'they', 'snap']"
[129.9700 - 131.0500],Ses05F_script03_2_M022,ang,"[1.5000, 3.0000, 5.0000]","['they', 'snap']"
[134.0000 - 135.4100],Ses05F_script03_2_M023,fru,"[2.5000, 3.0000, 3.0000]",['breathing']
[138.1300 - 141.2500],Ses05F_script03_2_M024,ang,"[1.5000, 3.5000, 4.0000]","['did', 'you', 'see', 'much', 'of', 'peter', 'burden', 'after', 'the', 'divorce']"
[141.8700 - 144.8400],Ses05F_script03_2_M025,ang,"[2.0000, 3.5000, 4.0000]","['i', 'suppose', 'you', 'let', 'him', 'kiss', 'you', 'a', 'good', 'deal', 'more', 'then']"
[145.1100 - 150.4100],Ses05F_script03_2_M026,ang,"[2.0000, 4.5000, 4.5000]","['you', 'must', 'have', 'a', 'riotous', 'time', 'no', 'restraint', 'at', 'all', 'very', 'enjoyable', 'i', 'mean', 'you', 'never', 'had', 'much', 'anyway']"
[154.0300 - 156.7300],Ses05F_script03_2_M027,xxx,"[2.0000, 3.5000, 3.5000]","['i', ""'m"", 'not', 'the', 'least', 'bit', 'drunk']"
[158.2400 - 166.4800],Ses05F_script03_2_M028,xxx,"[2.0000, 4.5000, 4.5000]","['i', 'think', 'i', 'mentioned', 'once', 'before', 'that', 'i', 'had', 'only', 'three-minute', 'liqueur', 'glasses', 'of', 'brandy', 'the', 'entire', 'evening', 'long', 'a', 'child', 'of', 'two', 'could', 'not', 'be', 'drunk', 'on', 'that']"
[169.6000 - 174.0600],Ses05F_script03_2_M029,xxx,"[1.5000, 4.0000, 4.5000]","['oh', 'very', 'interesting', 'how', 'about', 'a', 'child', 'of', 'three', 'or', 'a', 'child', 'of', 'six', 'how', 'about', 'a', 'child', 'of', 'nine']"
[175.1600 - 180.8800],Ses05F_script03_2_M030,fru,"[2.0000, 5.0000, 4.5000]","['oh', 'this', 'is', 'very', 'interesting', 'we-', 'we', 'might', 'get', 'a', 'splendid', 'debate', 'going', 'about', 'this', 'intemperate', 'tots']"
[182.5900 - 185.7400],Ses05F_script03_2_M031,xxx,"[1.5000, 3.5000, 4.5000]","['oh', 'very', 'good', 'idea', 'i', 'will']"
[187.3700 - 189.4400],Ses05F_script03_2_M032,fru,"[2.0000, 3.0000, 4.5000]","['you', 'better', 'turn', 'that', 'off', 'i', 'think']"
[190.2100 - 193.1600],Ses05F_script03_2_M033,xxx,"[2.5000, 3.0000, 3.5000]","['it', 'is', 'very', 'late', 'and', 'it', 'will', 'disturb', 'the', 'people', 'upstairs']"
[195.0600 - 197.7400],Ses05F_script03_2_M034,xxx,"[3.0000, 3.0000, 3.5000]","['well', 'there', 'are', 'people', 'downstairs', 'i', 'suppose']"
[198.0500 - 201.0900],Ses05F_script03_2_M035,xxx,"[2.0000, 3.5000, 4.0000]","['it', 'is', 'not', 'time', 'of', 'year', 'for', 'tunis']"
[202.6100 - 204.4200],Ses05F_script03_2_M036,xxx,"[2.0000, 2.5000, 3.5000]","['i', ""'ll"", 'do', 'no', 'such', 'thing']"
[209.6100 - 212.6900],Ses05F_script03_2_M037,ang,"[1.5000, 4.0000, 4.5000]","['turn', 'it', 'off', 'it', 'is', 'driving', 'me', 'mad']"
[214.3400 - 215.9600],Ses05F_script03_2_M038,ang,"[1.5000, 4.0000, 4.5000]","['turn', 'it', 'off']"
[218.1400 - 219.8200],Ses05F_script03_2_M039,ang,"[2.0000, 3.5000, 4.0000]","['turn', 'it', 'off']"
[220.9900 - 223.7200],Ses05F_script03_2_M040,ang,"[1.5000, 4.5000, 4.0000]","['amanda', '--', 'listen-', 'listen-']"
[229.1600 - 231.8700],Ses05F_script03_2_M041,ang,"[2.5000, 4.0000, 4.0000]","['very', 'music-', 'amusing', 'indeed']"
[236.1100 - 240.2700],Ses05F_script03_2_M042,ang,"[2.0000, 4.0000, 4.5000]","['you', 'are', 'a', 'vile', 'tempered', 'loose', 'living', 'wicked', 'little', 'beast', 'and', 'i', 'never', 'want', 'to', 'set', 'eyes', 'on', 'you', 'again']"
[246.5500 - 256.4300],Ses05F_script03_2_M043,ang,"[1.0000, 4.5000, 5.0000]","['shut', 'up', 'shut', 'up', 'i', 'would', 'not', 'marry', 'you', 'again', 'if', 'you', 'came', 'crawling', 'to', 'me', 'on', 'bended', 'knee', 'you', ""'re"", 'a', 'mean', 'evil-minded', 'little', 'vampire', 'and', 'i', 'hope', 'to', 'god', 'i', 'never', 'set', 'eyes', 'on', 'you', 'again']"
