utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_script02_2_F031,276.1319,280.5515,negative,2,3.3333,2.6667
Ses03M_script02_2_F032,316.2726,325.294,negative,1.6667,3.3333,3
Ses03M_script02_2_F033,326.5241,332.2422,negative,2,3.6667,3
Ses03M_script02_2_F034,334.2698,345.6376,negative,2.3333,3,2
Ses03M_script02_2_F035,346.7539,352.472,negative,2.3333,3.6667,2.6667
Ses03M_script02_2_F036,352.54,356.9827,negative,2.3333,3.6667,3
Ses03M_script02_2_F037,359.2836,361.5618,negative,2.3333,3.3333,2.6667
Ses03M_script02_2_F038,364.6828,370.6743,negative,2.3333,3.6667,2.3333
Ses03M_script02_2_F039,371.1982,374.5471,negative,2.6667,3.3333,2.6667
Ses03M_script02_2_F040,374.6154,384.7303,negative,2.3333,2.6667,2.3333
Ses03M_script02_2_F041,391.1774,399.6521,negative,3.3333,2.3333,2.3333
Ses03M_script02_2_F042,407.0332,411.4072,positive,4,2.3333,2.3333
Ses03M_script02_2_F043,411.5211,415.4167,positive,4,2.3333,2.3333
Ses03M_script02_2_F044,419.6312,422.8025,positive,4,2.3333,2
Ses03M_script02_2_F045,423.6635,427.0352,positive,4,2.6667,2
Ses03M_script02_2_F046,432.5027,438.0385,positive,4,2.6667,2.3333
Ses03M_script02_2_F047,438.6992,443.506,positive,4,2,2
Ses03M_script02_2_F048,444.3034,447.0144,positive,3.3333,2.3333,2
Ses03M_script02_2_F049,450.0443,454.8511,positive,4,2.6667,2
Ses03M_script02_2_M000,5.2815,8.0225,positive,3.3333,3,2.3333
Ses03M_script02_2_M001,8.953,11.5957,negative,2.6667,3.3333,3
Ses03M_script02_2_M002,13.122,18.365,negative,3,3.6667,4
Ses03M_script02_2_M003,24.2165,27.6565,negative,2.6667,3,2.6667
Ses03M_script02_2_M004,37.703,41.1886,negative,3,3,1.6667
Ses03M_script02_2_M005,43.0111,45.6081,negative,2.3333,3,3.6667
Ses03M_script02_2_M006,54.6979,67.182,negative,2.3333,3,3
Ses03M_script02_2_M007,69.5057,71.3282,negative,2.3333,3.6667,3.6667
Ses03M_script02_2_M008,72.3534,75.8845,negative,2.3333,3.3333,3
Ses03M_script02_2_M009,79.9851,83.3225,negative,3,3,2
Ses03M_script02_2_M010,83.5617,87.2975,negative,2.6667,2.3333,2.3333
Ses03M_script02_2_M011,92.0819,95.0891,negative,2.6667,2.3333,2.3333
Ses03M_script02_2_M012,112.3345,114.9544,negative,2.3333,2.3333,2.6667
Ses03M_script02_2_M013,115.9112,118.2804,negative,3.3333,2.6667,3.3333
Ses03M_script02_2_M014,125.4337,131.2202,neutral,3,2.3333,2.6667
Ses03M_script02_2_M015,134.569,144.5472,negative,2,4,3
Ses03M_script02_2_M016,144.6375,151.0075,negative,2.3333,3.3333,3.3333
Ses03M_script02_2_M017,151.0875,161.6104,neutral,2.6667,3,2.6667
Ses03M_script02_2_M018,161.6788,168.217,negative,3,3,2.6667
Ses03M_script02_2_M019,202.4117,207.1274,neutral,3.3333,2.6667,2
Ses03M_script02_2_M020,215.3059,221.4113,neutral,3,2,2.6667
Ses03M_script02_2_M021,221.4875,230.3075,neutral,3,2,2.3333
Ses03M_script02_2_M022,230.4775,232.51,neutral,3.3333,2.3333,3
Ses03M_script02_2_M023,239.2946,245.3772,negative,3.3333,3,2.6667
Ses03M_script02_2_M024,246.4024,250.7125,negative,3.3333,3,2.3333
Ses03M_script02_2_M025,251.3687,253.9658,negative,3.3333,3,2.3333
Ses03M_script02_2_M026,254.0569,258.3529,negative,2,2.3333,2.6667
Ses03M_script02_2_M027,260.9368,276.895,negative,1.6667,4,4
Ses03M_script02_2_M028,279.8909,283.0347,negative,2.3333,3,3.3333
Ses03M_script02_2_M029,283.103,293.0584,negative,2,4,4.3333
Ses03M_script02_2_M030,293.104,307.98,negative,2,3.3333,3.3333
Ses03M_script02_2_M031,308.1,316.9332,negative,1.6667,3.3333,4.3333
Ses03M_script02_2_M032,318.9835,321.2844,negative,2,3,4
Ses03M_script02_2_M033,324.8155,326.7292,negative,3,3,3.3333
Ses03M_script02_2_M034,331.331,334.452,negative,2.6667,3,2.6667
Ses03M_script02_2_M035,344.6125,347.4575,negative,2.3333,2.3333,2.3333
Ses03M_script02_2_M036,356.7321,360.3999,negative,2.6667,2.6667,2
Ses03M_script02_2_M037,360.5366,365.3662,negative,2.3333,2.6667,2.3333
Ses03M_script02_2_M038,369.6719,372.1323,positive,2.6667,3,2.3333
Ses03M_script02_2_M039,384.2064,390.9041,neutral,2.6667,2.3333,2.6667
Ses03M_script02_2_M040,401.0873,404.5045,neutral,3,2.6667,2.3333
Ses03M_script02_2_M041,404.6184,407.845,positive,3.6667,2.6667,2.6667
Ses03M_script02_2_M042,416.2368,420.2919,positive,3.6667,2.6667,2.6667
Ses03M_script02_2_M043,421.9549,424.4075,positive,4,2.3333,2.6667
Ses03M_script02_2_M044,428.3109,432.9811,positive,3,2,2.3333
Ses03M_script02_2_M045,445.1235,451.2517,positive,4,2.6667,3
Ses03M_script02_2_M046,454.4866,457.2204,positive,3.6667,2.6667,2
