utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03F_script03_2_M034,244.78,247.4375,negative,2.5,2.5,3
Ses03F_script03_2_M035,248.98,251.3625,neutral,2,2.5,3.5
Ses03F_script03_2_M036,252.0725,254.09,negative,2,3,4
Ses03F_script03_2_M037,260.03,261.875,negative,2,2.5,3.5
Ses03F_script03_2_M038,271.2375,272.7375,negative,2,2.5,3
Ses03F_script03_2_M039,276.0875,279.99,negative,1.5,3,4
Ses03F_script03_2_M040,284.8575,287.35,negative,2,3.5,3.5
Ses03F_script03_2_M041,291.3775,298.7125,negative,1.5,4,4.5
Ses03F_script03_2_M042,302.325,307.6675,negative,2,3.5,4.5
Ses03F_script03_2_M043,312.0055,316.63,negative,1,4.5,5
Ses03F_script03_2_M044,316.63,327.67,negative,1.5,4.5,5
