utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03F_script01_1_F047,406.5803,410.6858,negative,2.6667,3,3.3333
Ses03F_script01_1_F048,412.9848,418.8146,negative,2.6667,3.3333,3.3333
Ses03F_script01_1_F049,420.4294,426.7245,negative,2.3333,4.3333,3.6667
Ses03F_script01_1_F050,429.2152,431.8974,neutral,2.6667,3,2.6667
Ses03F_script01_1_F051,432.1164,435.8935,negative,2.3333,3.3333,3.3333
Ses03F_script01_1_F052,439.9716,444.4055,neutral,2,2.6667,1.6667
Ses03F_script01_1_F053,448.511,453.2734,neutral,2.6667,2,1.3333
Ses03F_script01_1_M000,8.9773,12.3712,neutral,3,2.6667,2
Ses03F_script01_1_M001,15.9019,18.0915,neutral,3,2,2
Ses03F_script01_1_M002,19.0221,28.3005,neutral,3,3,2.6667
Ses03F_script01_1_M003,29.3175,35.0335,neutral,2.6667,2.6667,2.3333
Ses03F_script01_1_M004,36.0188,41.8486,neutral,2.6667,2.3333,2.3333
Ses03F_script01_1_M005,45.0509,48.2806,neutral,3,1.6667,2.3333
Ses03F_script01_1_M006,55.2873,58.6264,neutral,2.6667,2.3333,2
Ses03F_script01_1_M007,65.1404,67.7406,neutral,2.6667,2.6667,2.3333
Ses03F_script01_1_M008,67.8774,73.4061,neutral,2.6667,3,3
Ses03F_script01_1_M009,75.1852,80.8234,neutral,2.3333,3,3.3333
Ses03F_script01_1_M010,82.4656,89.2533,negative,2.3333,3,3.3333
Ses03F_script01_1_M011,89.7734,97.555,negative,2.3333,3.3333,3.6667
Ses03F_script01_1_M012,98.5044,101.4877,negative,2.6667,3.3333,3.3333
Ses03F_script01_1_M013,114.5431,122.2615,negative,2,3.3333,3.3333
Ses03F_script01_1_M014,131.1841,136.4665,negative,2,3,3
Ses03F_script01_1_M015,144.4585,148.5913,negative,3,3,3.3333
Ses03F_script01_1_M016,151.1367,155.31,neutral,3,3,3
Ses03F_script01_1_M017,155.8717,158.335,neutral,3,2.6667,3
Ses03F_script01_1_M018,161.7563,166.1355,neutral,4,2.6667,2.3333
Ses03F_script01_1_M019,169.4198,172.5948,negative,2.6667,2.6667,2.6667
Ses03F_script01_1_M020,176.7276,181.3805,neutral,3,3,2.6667
Ses03F_script01_1_M021,182.5574,186.745,negative,1.6667,4,3.3333
Ses03F_script01_1_M022,186.7724,193.1475,negative,1.6667,4,4
Ses03F_script01_1_M023,193.2043,197.4467,negative,2,3.3333,3.3333
Ses03F_script01_1_M024,204.2344,207.902,negative,2.3333,3.3333,4.3333
Ses03F_script01_1_M025,223.886,227.0883,negative,2.3333,2.6667,1.6667
Ses03F_script01_1_M026,227.285,239.2132,negative,1.6667,2.6667,2.3333
Ses03F_script01_1_M027,241.4301,244.2766,negative,2,3.6667,3.6667
Ses03F_script01_1_M028,251.2833,255.3614,neutral,3,3,2.3333
Ses03F_script01_1_M029,257.4963,260.8175,neutral,2.3333,2,2
Ses03F_script01_1_M030,264.14,270.7175,neutral,2.6667,2.6667,2.3333
Ses03F_script01_1_M031,270.7975,276.285,neutral,2.3333,3,2.6667
Ses03F_script01_1_M032,276.3542,279.3101,negative,2.3333,3.3333,4
Ses03F_script01_1_M033,283.1693,286.4537,negative,2.3333,3.3333,2.3333
Ses03F_script01_1_M034,288.7527,292.4203,neutral,3,3,3
Ses03F_script01_1_M035,298.168,301.0418,negative,2,2.6667,2.3333
Ses03F_script01_1_M036,303.7514,307.638,neutral,2.3333,2.6667,2
Ses03F_script01_1_M037,307.8569,318.8596,negative,2.6667,3.3333,3.6667
Ses03F_script01_1_M038,330.0813,333.4478,negative,2,2.3333,2
Ses03F_script01_1_M039,339.1134,342.7526,negative,2.6667,2,3.3333
Ses03F_script01_1_M040,342.78,351.2383,negative,2.3333,2.3333,2.3333
Ses03F_script01_1_M041,351.3204,355.1795,neutral,2.6667,2.3333,3.3333
Ses03F_script01_1_M042,356.9038,362.98,neutral,3,2.3333,3.3333
Ses03F_script01_1_M043,364.5674,369.0014,negative,2.3333,2.6667,3
Ses03F_script01_1_M044,372.8605,376.8292,negative,2.3333,3.6667,4
Ses03F_script01_1_M045,377.8966,393.3475,negative,2,4,4
Ses03F_script01_1_M046,393.4153,396.3876,negative,2.6667,3.6667,4
Ses03F_script01_1_M047,396.415,399.4641,neutral,3,3,2.6667
Ses03F_script01_1_M048,403.4327,407.4835,neutral,3,2.6667,3.3333
Ses03F_script01_1_M049,410.2205,413.9975,neutral,3,2,2.3333
Ses03F_script01_1_M050,418.8694,422.099,neutral,3,3,2
Ses03F_script01_1_M051,425.2466,429.5163,negative,2,3.3333,3.3333
Ses03F_script01_1_M052,434.9629,438.9589,neutral,2.6667,2.3333,2.6667
Ses03F_script01_1_M053,443.4749,449.0858,neutral,3.3333,2,3
