utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_script01_3_M026,235.7844,238.9684,negative,2.5,2.5,3
Ses03M_script01_3_M027,243.9405,249.4578,negative,2.5,3,3.5
Ses03M_script01_3_M028,250.1557,252.8162,negative,2,2,3
Ses03M_script01_3_M029,254.1683,256.6762,negative,2,2.5,3
Ses03M_script01_3_M030,258.2862,263.8721,negative,3,2.5,3
Ses03M_script01_3_M031,264.0975,276.0196,negative,3,2.5,3.5
Ses03M_script01_3_M032,276.085,286.1925,negative,2.5,2.5,4.5
Ses03M_script01_3_M033,286.2625,297.9175,negative,2.5,2.5,4.5
Ses03M_script01_3_M034,297.99,305.77,negative,3,3,4.5
Ses03M_script01_3_M035,305.865,316.6907,negative,2.5,3.5,4.5
Ses03M_script01_3_M036,316.8217,329.4952,negative,2.5,3.5,4.5
Ses03M_script01_3_M037,329.64,341.5275,negative,2.5,3.5,4.5
Ses03M_script01_3_M038,341.635,351.2996,negative,2,3,4
Ses03M_script01_3_M039,351.365,357.7111,negative,3,3.5,3.5
Ses03M_script01_3_M040,357.8637,370.2505,negative,2.5,3.5,4.5
Ses03M_script01_3_M041,370.3325,375.1136,negative,2,3,3.5
Ses03M_script01_3_M042,375.2492,382.1793,negative,2.5,2.5,3
Ses03M_script01_3_M043,385.276,388.0673,neutral,3,3,3.5
Ses03M_script01_3_M044,404.0087,405.4917,neutral,4,3,3
Ses03M_script01_3_M045,407.0182,410.6601,positive,4,3,4
Ses03M_script01_3_M046,415.3051,417.31,positive,4,2,3
