utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_script01_1_M033,270.3431,273.2258,negative,2.5,3,3
Ses03M_script01_1_M034,282.8408,295.1075,negative,2.5,3,3.5
Ses03M_script01_1_M035,312.0547,315.7108,negative,2.5,3,3
Ses03M_script01_1_M036,318.8396,329.8432,negative,2,2,3
Ses03M_script01_1_M037,329.9225,333.3939,neutral,2,2.5,2.5
Ses03M_script01_1_M038,335.6965,341.245,neutral,2.5,2.5,3.5
Ses03M_script01_1_M039,343.7998,349.6275,negative,1.5,1.5,3.5
Ses03M_script01_1_M040,352.1675,356.16,negative,2.5,2.5,4
Ses03M_script01_1_M041,357.4927,371.9591,negative,2,3,4.5
Ses03M_script01_1_M042,372.0118,376.0898,negative,2.5,3,4
Ses03M_script01_1_M043,380.5369,384.1403,neutral,3,2.5,3.5
Ses03M_script01_1_M044,386.7945,389.8003,negative,3,2.5,3.5
Ses03M_script01_1_M045,399.5734,403.1625,negative,2,3.5,3
Ses03M_script01_1_M046,407.0791,410.5946,negative,3,2.5,3.5
Ses03M_script01_1_M047,414.2156,418.5924,negative,3,2.5,3.5
