utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_impro03_F033,202.1985,204.8025,positive,2,3,3.5
Ses03M_impro03_F034,205.3756,208.6489,positive,2.5,3.5,3.5
Ses03M_impro03_F035,208.6489,212.77,positive,2,3.5,4
Ses03M_impro03_F036,213.795,217.9375,neutral,2,3,4.5
Ses03M_impro03_F037,218.0262,220.4331,negative,2.5,2.5,2.5
Ses03M_impro03_F038,221.8425,224.2503,negative,1.5,3.5,3.5
Ses03M_impro03_F039,226.0364,231.7551,negative,2,3.5,4
Ses03M_impro03_F040,238.0125,243.9437,negative,2.5,3.5,4
Ses03M_impro03_F041,246.6175,250.565,negative,3,3.5,4
Ses03M_impro03_F042,254.3029,260.5801,negative,3,3,3
Ses03M_impro03_M000,0.4621,3.0025,positive,4,3,3
Ses03M_impro03_M001,4.0436,7.3747,positive,4,4,3
Ses03M_impro03_M002,7.5288,14.0755,positive,5,4.5,4.5
Ses03M_impro03_M003,14.1525,21.7776,positive,5,4.5,4.5
Ses03M_impro03_M004,23.4975,27.2268,positive,4.5,4.5,4
Ses03M_impro03_M005,28.4206,35.8916,positive,4.5,4,4.5
Ses03M_impro03_M006,37.5283,40.8402,positive,4,3.5,3.5
Ses03M_impro03_M007,45.75,52.7925,positive,4.5,4.5,4.5
Ses03M_impro03_M008,52.91,58.3046,positive,3.5,3,3.5
Ses03M_impro03_M009,58.36,60.1425,positive,4.5,2.5,3
Ses03M_impro03_M010,63.655,71.45,positive,4.5,4.5,4.5
Ses03M_impro03_M011,71.6292,79.4853,positive,4,4,4
Ses03M_impro03_M012,79.57,82.0655,positive,4,3.5,3.5
Ses03M_impro03_M013,86.2875,89.7868,positive,4,3,3
Ses03M_impro03_M014,90.0757,94.3118,positive,4,4,3
Ses03M_impro03_M015,94.5043,100.2616,positive,4.5,4,4
Ses03M_impro03_M016,103.4965,106.2307,positive,4,2.5,2.5
Ses03M_impro03_M017,106.2307,109.6004,positive,4,3,3
Ses03M_impro03_M018,109.6004,115.3577,positive,4,3,4
Ses03M_impro03_M019,115.405,117.865,positive,3.5,3,2.5
Ses03M_impro03_M020,119.4205,127.3325,positive,4,3,4
Ses03M_impro03_M021,127.415,136.4228,positive,4,4,4
Ses03M_impro03_M022,136.6731,141.3521,positive,4,2.5,3.5
Ses03M_impro03_M023,141.5832,146.243,positive,4,2.5,3.5
Ses03M_impro03_M024,153.1425,160.345,positive,4.5,3.5,4
Ses03M_impro03_M025,160.7036,165.73,positive,4.5,3,3.5
Ses03M_impro03_M026,166.0758,168.0398,positive,4,2.5,3
Ses03M_impro03_M027,169.7728,174.2015,positive,3.5,3,3
Ses03M_impro03_M028,174.3362,178.6301,neutral,3,3,2
Ses03M_impro03_M029,179.4389,184.8303,positive,4,3.5,4
Ses03M_impro03_M030,190.395,193.3989,positive,3,2.5,3.5
Ses03M_impro03_M031,194.5349,204.952,positive,4,3,4
Ses03M_impro03_M032,206.3191,208.5912,positive,3.5,2.5,3
Ses03M_impro03_M033,212.315,214.4833,neutral,2,3,3.5
Ses03M_impro03_M034,216.0044,223.1096,positive,4,3,3
Ses03M_impro03_M035,223.2829,226.7082,positive,4.5,4,3.5
Ses03M_impro03_M036,230.0029,237.0888,positive,4,3,3.5
Ses03M_impro03_M037,237.165,240.015,positive,4,2.5,3
Ses03M_impro03_M038,243.1157,248.5775,neutral,4,2.5,3
Ses03M_impro03_M039,249.9128,255.0346,positive,4,3,3
Ses03M_impro03_M040,255.2849,261.6584,positive,5,4.5,4
