utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03F_script02_2_F042,358.0343,367.7541,negative,2,3.3333,2.6667
Ses03F_script02_2_F043,373.4745,381.5461,positive,3,2.3333,2.6667
Ses03F_script02_2_F044,390.3933,394.2473,positive,3.3333,2,2
Ses03F_script02_2_F045,394.3443,398.0771,positive,4,2.3333,2.3333
Ses03F_script02_2_F046,398.271,401.9,positive,4,2.6667,2.3333
Ses03F_script02_2_F047,406.2699,409.2028,positive,4,3,1.6667
Ses03F_script02_2_F048,410.7783,414.4869,positive,4,3,2.3333
Ses03F_script02_2_F049,421.3223,428.2304,neutral,3,2.6667,1.6667
Ses03F_script02_2_F050,428.5213,433.1994,positive,3.3333,2.3333,2.3333
Ses03F_script02_2_F051,433.9993,437.0049,negative,3,2.3333,1.6667
Ses03F_script02_2_F052,442.386,445.0523,positive,3.6667,2,2.6667
Ses03F_script02_2_M000,5.65,9.49,neutral,3.3333,3,2.6667
Ses03F_script02_2_M001,10.3501,13.5496,neutral,3,3,2.6667
Ses03F_script02_2_M002,14.9555,22.0332,negative,2.3333,3,3
Ses03F_script02_2_M003,28.3112,31.6319,negative,2.3333,3.6667,2.6667
Ses03F_script02_2_M004,38.7097,41.9475,negative,3,3.3333,2.3333
Ses03F_script02_2_M005,43.6787,51.4836,neutral,3,3,2
Ses03F_script02_2_M006,56.775,59.7491,negative,2,3.3333,3
Ses03F_script02_2_M007,65.8574,78.3647,negative,2,3.6667,3
Ses03F_script02_2_M008,82.9701,86.2908,neutral,2,2.3333,1.6667
Ses03F_script02_2_M009,90.1206,93.9988,negative,2.3333,3.3333,2.6667
Ses03F_script02_2_M010,95.8168,98.4346,negative,3,3.3333,3.3333
Ses03F_script02_2_M011,113.2931,115.8875,negative,2.3333,2.3333,1.6667
Ses03F_script02_2_M012,130.2604,135.9565,negative,3,2,2.6667
Ses03F_script02_2_M013,136.0777,142.7919,negative,2,3,2
Ses03F_script02_2_M014,142.8647,157.6262,negative,3,3.3333,3
Ses03F_script02_2_M015,157.6747,165.5039,negative,2.6667,3.3333,3
Ses03F_script02_2_M016,202.2987,205.983,neutral,3.3333,2.6667,2.3333
Ses03F_script02_2_M017,209.73,219.4114,negative,3,2.3333,2.3333
Ses03F_script02_2_M018,219.4841,224.5258,negative,3,2.3333,3
Ses03F_script02_2_M019,228.9373,235.7,neutral,3.3333,2.6667,2.3333
Ses03F_script02_2_M020,237.135,239.7479,neutral,3,2.6667,2.3333
Ses03F_script02_2_M021,240.3539,242.8748,neutral,3,2.6667,2
Ses03F_script02_2_M022,242.9232,248.0619,negative,2.6667,3,2.6667
Ses03F_script02_2_M023,248.5225,254.7034,negative,2,3,2.6667
Ses03F_script02_2_M024,254.8004,256.9576,negative,2,3.3333,3.3333
Ses03F_script02_2_M025,257.235,259.939,negative,2.3333,3.3333,3
Ses03F_script02_2_M026,259.9875,265.9745,negative,2,4.3333,3.6667
Ses03F_script02_2_M027,267.0895,270.1921,negative,2,4,4
Ses03F_script02_2_M028,270.2406,279.7665,negative,1.6667,3.6667,3.6667
Ses03F_script02_2_M029,279.815,295.1125,negative,2,3.3333,3.6667
Ses03F_script02_2_M030,295.155,304.1752,negative,1.6667,4,4.6667
Ses03F_script02_2_M031,306.7445,309.1442,negative,2.3333,3.6667,4
Ses03F_script02_2_M032,312.0529,313.7981,negative,2.3333,3,3.3333
Ses03F_script02_2_M033,317.4097,321.6515,negative,2.3333,2.3333,2.6667
Ses03F_script02_2_M034,329.5534,333.0438,negative,2.3333,2.6667,1.6667
Ses03F_script02_2_M035,344.1453,348.0963,negative,2,2,2.3333
Ses03F_script02_2_M036,348.9689,352.8229,neutral,2.3333,2,2.3333
Ses03F_script02_2_M037,356.5799,359.125,positive,3,2.6667,2
Ses03F_script02_2_M038,367.3178,372.5049,positive,3,2.6667,2.3333
Ses03F_script02_2_M039,381.4976,388.7208,positive,3,2.6667,2.6667
Ses03F_script02_2_M040,403.2157,406.6577,positive,4,3,2.6667
Ses03F_script02_2_M041,408.1363,411.8448,positive,4,3,2.6667
Ses03F_script02_2_M042,416.3775,421.1041,neutral,3,2.3333,1.6667
Ses03F_script02_2_M043,435.2355,438.3381,neutral,3.3333,2.3333,2.3333
Ses03F_script02_2_M044,438.532,441.5675,positive,3.6667,2,2.3333
Ses03F_script02_2_M045,445.2462,447.1014,positive,3.6667,2.6667,2.3333
