utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_script03_2_F043,299.12,303.2773,negative,1.5,4.5,4.5
Ses03M_script03_2_F044,303.3226,317.3748,negative,1,5,5
Ses03M_script03_2_F045,324.016,328.975,negative,1,4.5,5
Ses03M_script03_2_M000,8.0977,13.9803,neutral,4,2.5,4
Ses03M_script03_2_M001,16.1538,19.1187,negative,2,3,3.5
Ses03M_script03_2_M002,20.701,27.719,negative,2.5,3,4
Ses03M_script03_2_M003,30.2521,33.8442,negative,2.5,2.5,3.5
Ses03M_script03_2_M004,36.6927,39.7718,negative,2.5,3.5,3.5
Ses03M_script03_2_M005,42.1416,46.0325,negative,2,3.5,4.5
Ses03M_script03_2_M006,48.9035,51.5575,negative,2,3,4
Ses03M_script03_2_M007,55.5749,58.6389,negative,2,2.5,4
Ses03M_script03_2_M008,62.25,65.1745,negative,2,2.5,3
Ses03M_script03_2_M009,65.2198,67.1065,neutral,3,3,3.5
Ses03M_script03_2_M010,67.6025,69.9441,neutral,3,2.5,3
Ses03M_script03_2_M011,72.2685,76.4495,negative,2.5,3,3
Ses03M_script03_2_M012,79.4984,84.7208,negative,2,3,4
Ses03M_script03_2_M013,84.7575,91.4828,negative,2,3,4.5
Ses03M_script03_2_M014,93.0827,98.0335,negative,2,2.5,3.5
Ses03M_script03_2_M015,98.773,100.6598,negative,2,3,4
Ses03M_script03_2_M016,101.822,103.7992,negative,3,2.5,3
Ses03M_script03_2_M017,106.7475,109.09,negative,3,3,3.5
Ses03M_script03_2_M018,112.14,114.9988,negative,3,2.5,3
Ses03M_script03_2_M019,119.6476,122.8324,neutral,3.5,3,3
Ses03M_script03_2_M020,123.9946,126.0926,neutral,3.5,3,3
Ses03M_script03_2_M021,139.209,141.8655,neutral,3,2.5,2.5
Ses03M_script03_2_M022,141.941,147.4925,negative,3,3.5,3
Ses03M_script03_2_M023,150.5293,154.605,negative,2.5,3,4.5
Ses03M_script03_2_M024,156.0385,160.025,negative,2.5,3,3.5
Ses03M_script03_2_M025,160.7628,162.0759,negative,2,3,4.5
Ses03M_script03_2_M026,168.1134,172.1132,negative,2.5,2.5,3.5
Ses03M_script03_2_M027,174.1207,177.6979,negative,2.5,2.5,3.5
Ses03M_script03_2_M028,178.2111,187.0107,negative,2,2,4.5
Ses03M_script03_2_M029,189.82,192.2275,negative,2,3,4
Ses03M_script03_2_M030,192.7161,201.8327,negative,1,4,4.5
Ses03M_script03_2_M031,206.5875,215.1,negative,2,2.5,4.5
Ses03M_script03_2_M032,215.2661,220.705,negative,2.5,2.5,3.5
Ses03M_script03_2_M033,223.8846,228.2325,negative,2,2,4
Ses03M_script03_2_M034,229.4843,232.23,negative,2,3,3.5
Ses03M_script03_2_M035,232.971,236.6325,negative,2.5,2.5,3
Ses03M_script03_2_M036,239.5971,242.6611,negative,3,3,3.5
Ses03M_script03_2_M037,243.6875,247.2496,negative,2,3,3.5
Ses03M_script03_2_M038,247.4609,250.1225,negative,2,2.5,3
Ses03M_script03_2_M039,257.6642,261.7093,negative,1.5,4.5,4.5
Ses03M_script03_2_M040,262.1169,266.1075,negative,1.5,4,4.5
Ses03M_script03_2_M041,268.6826,271.6259,negative,2,2,4
Ses03M_script03_2_M042,281.3613,292.6816,negative,1.5,3,4.5
Ses03M_script03_2_M043,298.0475,301.1944,negative,1.5,3.5,4.5
Ses03M_script03_2_M044,310.08,312.0363,negative,1.5,3,4
Ses03M_script03_2_M045,312.9373,324.9875,negative,1,4.5,5
Ses03M_script03_2_M046,326.72,328.4838,negative,1,3,3.5
