% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[279.1400 - 286.7100],Ses05M_script01_1b_F028,neg,"[1.5000, 2.5000, 3.5000]","[ ' go ' , ' happen ' , ' father ' , ' know ' ]"
[309.5400 - 311.6300],Ses05M_script01_1b_F030,pos,"[2.0000, 3.0000, 2.5000]",[ ' hell ' ]
[315.7700 - 317.6700],Ses05M_script01_1b_F031,neg,"[1.5000, 3.0000, 4.0000]",[ ' crazy ' ]
[326.0400 - 328.5600],Ses05M_script01_1b_F033,neg,"[2.0000, 4.0000, 4.0000]","[ ' must ' , ' inspire ' ]"
[347.6800 - 350.2200],Ses05M_script01_1b_F034,neg,"[3.0000, 3.0000, 3.5000]","[ ' want ' , ' think ' , ' like ' ]"
[353.8000 - 360.9800],Ses05M_script01_1b_F035,neg,"[2.0000, 3.5000, 4.5000]","[ ' right ' , ' think ' , ' like ' , ' hell ' , ' work ' , ' chris ' ]"
[370.8700 - 373.0100],Ses05M_script01_1b_F037,neg,"[2.0000, 2.0000, 2.0000]",[ ' understand ' ]
[13.3100 - 15.6700],Ses05M_script01_1b_M001,neg,"[2.5000, 2.5000, 2.5000]",[ ' break ' ]
[16.8300 - 24.8300],Ses05M_script01_1b_M002,neg,"[2.5000, 2.5000, 3.5000]","[ ' four ' , ' morning ' , ' hear ' , ' crack ' , ' look ' , ' window ' , ' stand ' , ' right ' , ' crack ' ]"
[29.6900 - 36.1900],Ses05M_script01_1b_M003,neg,"[2.0000, 3.0000, 3.5000]","[ ' know ' , ' see ' , ' run ' , ' back ' , ' house ' , ' start ' , ' cry ' , ' kitchen ' ]"
[38.2300 - 44.0600],Ses05M_script01_1b_M004,neg,"[2.0000, 3.0000, 3.0000]","[ ' figure ' , ' good ' , ' leave ' , ' alone ' ]"
[51.9400 - 62.9700],Ses05M_script01_1b_M005,neg,"[2.5000, 3.0000, 4.0000]","[ ' yes ' , ' yes ' , ' know ' , ' mean ' , ' know ' , ' one ' , ' thing ' , ' mom ' , ' make ' , ' terrible ' , ' mistake ' , ' dad ' ]"
[80.9300 - 87.5700],Ses05M_script01_1b_M008,neg,"[2.0000, 3.0000, 4.0000]","[ ' want ' , ' argue ' , ' time ' , ' know ' , ' nobody ' , ' else ' , ' believe ' , ' larry ' , ' alive ' , ' mean ' ]"
[87.5900 - 98.9300],Ses05M_script01_1b_M009,neg,"[2.0000, 4.0000, 4.5000]","[ ' dream ' , ' walk ' , ' night ' , ' wait ' , ' contradict ' , ' say ' , ' outright ' , ' hope ' , ' anymore ' , ' hope ' , ' long ' , ' time ' ]"
[99.9400 - 106.1500],Ses05M_script01_1b_M010,neg,"[1.0000, 4.0000, 5.0000]","[ ' god ' , ' sake ' , ' three ' , ' year ' , ' nobody ' , ' come ' , ' back ' , ' three ' , ' year ' , ' insane ' ]"
[133.4100 - 137.1991],Ses05M_script01_1b_M012,neg,"[2.0000, 4.0000, 4.5000]","[ ' right ' , ' right ' , ' listen ' ]"
[154.6800 - 157.2100],Ses05M_script01_1b_M016,neg,"[2.5000, 3.5000, 3.5000]","[ ' know ' , ' business ' ]"
[159.1600 - 161.6400],Ses05M_script01_1b_M017,neg,"[2.0000, 4.0000, 4.5000]","[ ' right ' , ' go ' , ' ahead ' ]"
[170.5000 - 179.7700],Ses05M_script01_1b_M019,neg,"[1.5000, 4.0000, 4.5000]","[ ' business ' , ' tell ' , ' dad ' , ' throw ' , ' fit ' , ' talent ' , ' ignore ' , ' thing ' ]"
[181.4600 - 184.0500],Ses05M_script01_1b_M020,neg,"[1.0000, 4.5000, 5.0000]","[ ' larry ' , ' girl ' ]"
[199.0900 - 208.5200],Ses05M_script01_1b_M021,neg,"[1.5000, 4.0000, 4.5000]","[ ' know ' , ' every ' , ' time ' , ' reach ' , ' something ' , ' want ' , ' pull ' , ' back ' , ' might ' , ' hurt ' , ' somebody ' , ' else ' , ' whole ' , ' bloody ' , ' life ' , ' time ' , ' time ' , ' time ' ]"
[210.2500 - 212.4400],Ses05M_script01_1b_M022,neg,"[1.0000, 4.5000, 4.5000]",[ ' hell ' ]
[229.2200 - 235.6200],Ses05M_script01_1b_M025,neg,"[1.5000, 4.0000, 4.5000]","[ ' find ' , ' thrash ' , ' dad ' , ' right ' , ' mom ' , ' avoid ' ]"
[238.5200 - 241.8500],Ses05M_script01_1b_M026,neg,"[1.5000, 3.5000, 4.0000]","[ ' fast ' , ' woman ' ]"
[253.5500 - 258.0900],Ses05M_script01_1b_M028,neg,"[2.0000, 3.5000, 3.5000]","[ ' garbage ' , ' know ' ]"
[258.3100 - 268.9800],Ses05M_script01_1b_M029,neg,"[2.0000, 4.0000, 4.5000]","[ ' know ' , ' good ' , ' know ' , ' since ' , ' kid ' , ' grow ' , ' think ' , ' somebody ' , ' wife ' , ' day ' , ' think ' , ' annie ' , ' want ' , ' diagram ' ]"
[288.4600 - 290.8200],Ses05M_script01_1b_M030,neg,"[3.0000, 2.5000, 3.0000]","[ ' right ' , ' mom ' ]"
[293.1400 - 304.3600],Ses05M_script01_1b_M031,neg,"[1.5000, 3.5000, 4.5000]","[ ' give ' , ' three ' , ' year ' , ' think ' , ' hope ' , ' wait ' , ' dad ' , ' would ' , ' forget ' , ' could ' , ' regular ' , ' wedding ' , ' everybody ' , ' happy ' ]"
[304.7100 - 309.5800],Ses05M_script01_1b_M032,neg,"[2.0000, 3.0000, 4.0000]","[ ' happen ' , ' get ' ]"
[311.0400 - 316.8600],Ses05M_script01_1b_M033,neg,"[2.0000, 4.5000, 4.0000]","[ ' get ' , ' go ' , ' get ' , ' marry ' , ' someplace ' , ' else ' , ' live ' , ' someplace ' , ' else ' , ' maybe ' , ' new ' , ' york ' ]"
[323.4300 - 326.7100],Ses05M_script01_1b_M035,neg,"[1.5000, 3.5000, 4.5000]","[ ' business ' , ' business ' , ' inspire ' ]"
[327.0300 - 337.6500],Ses05M_script01_1b_M036,neg,"[1.0000, 4.5000, 5.0000]","[ ' yeah ' , ' like ' , ' one ' , ' hour ' , ' day ' , ' grub ' , ' money ' , ' day ' , ' long ' , ' like ' , ' go ' , ' home ' , ' something ' , ' beautiful ' , ' like ' , ' family ' , ' like ' , ' kid ' ]"
[360.7800 - 366.1200],Ses05M_script01_1b_M039,neg,"[2.0000, 3.5000, 4.5000]","[ ' know ' , ' mom ' , ' help ' , ' stay ' ]"
[367.0300 - 369.6377],Ses05M_script01_1b_M040,neg,"[2.0000, 3.0000, 4.5000]","[ ' well ' , ' think ' , ' like ' ]"
[372.5900 - 377.3700],Ses05M_script01_1b_M041,neg,"[2.5000, 4.0000, 4.0000]","[ ' pretty ' , ' tough ' , ' guy ' ]"
