% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[53.0100 - 54.0700],Ses05M_impro01_M007,xxx,"[2.0000, 3.0000, 3.0000]",right.
[55.5000 - 61.3400],Ses05M_impro01_M008,fru,"[2.0000, 4.0000, 4.0000]","Well then, when I showed them my I.D. before and I said I had to get a new I.D, why did not they tell me to fill out the right form?"
[62.9300 - 68.2100],Ses05M_impro01_M009,fru,"[3.0000, 4.0000, 4.0000]","Well, it was this girl standing right next to you.  Can we ask her why she did not let me fill out the right form?"
[70.0300 - 77.8600],Ses05M_impro01_M010,xxx,"[1.5000, 3.5000, 4.5000]",This is ridiculous.  I've been here for forty five minutes. Just standing in this one line. I took fifteen minutes to fill out that form.
[77.8700 - 80.9800],Ses05M_impro01_M011,fru,"[2.0000, 3.5000, 4.0000]",Do you know how long it is gonna take me to start all over and fill out the new form?
[83.5200 - 86.3200],Ses05M_impro01_M012,fru,"[2.0000, 3.5000, 3.5000]",Might as well get started now? but Just take this one.
[87.4100 - 98.7300],Ses05M_impro01_M013,fru,"[3.0000, 4.5000, 4.5000]",Why cannot we just -- you know what?  How about if we just pretend that I'm getting a -- renewing my California I.D. and we just do not tell anybody -- That I'm getting a new one from a different state?
[102.6700 - 114.3100],Ses05M_impro01_M014,fru,"[2.0000, 4.5000, 4.0000]","Come on!  You know -- you cannot just take -- make a little exception to the rule?  I know that you guys make exceptions.  I see -- you know, if I was-if I was your friend and you knew me, or something like that, you'd probably make a little exception for me would not you?"
[114.3200 - 119.0300],Ses05M_impro01_M015,ang,"[2.0000, 4.0000, 3.5000]","Would not you? Oh, come on.  you just tell me.  You would make an exception for me."
[122.3700 - 125.0800],Ses05M_impro01_M016,fru,"[2.0000, 3.5000, 4.0000]",Shh...I know you have got the power to do that.
[125.0900 - 127.9500],Ses05M_impro01_M017,fru,"[1.5000, 3.0000, 3.5000]",That is crap- You're crap.  I do not buy it.
[129.6400 - 135.3100],Ses05M_impro01_M018,fru,"[1.5000, 4.5000, 4.5000]",I'm not leaving this line until I get my new I.D.  That is as simple as it is.  I'm not leaving this line until I get my new I.D.
[136.6900 - 143.2400],Ses05M_impro01_M019,fru,"[2.5000, 4.5000, 4.5000]","Well, then you're just gonna look stupid because I'm just waiting for an I.D. and you're gonna make security take me out because I want my I.D."
[143.2500 - 144.9700],Ses05M_impro01_M020,fru,"[1.5000, 3.5000, 4.0000]",That is just dumb.
[145.7700 - 148.7900],Ses05M_impro01_M021,fru,"[1.5000, 4.5000, 4.5000]",I filled out the wrong form because they made me fill out the wrong form!
[152.3100 - 160.3200],Ses05M_impro01_M022,fru,"[1.5000, 3.5000, 4.0000]","This is crap.  You know, I do not even know why I'm in this state.  Screw California.  I'm out of here."
