% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[254.6000 - 257.1800],Ses05M_script02_1_F019,fru,"[2.5000, 2.5000, 3.5000]",We did not see them the first time either.
[347.3700 - 348.7200],Ses05M_script02_1_F020,xxx,"[3.0000, 2.0000, 2.5000]",That is the wind.
[3.7900 - 24.8400],Ses05M_script02_1_M000,exc,"[5.0000, 4.5000, 4.0000]","What time is it?  They are supposed to run around midnight.  Oh, this is great, is not it?  Look at the night we have got here.  It couldn't be better.  Actually, I wanted to go a little further up the coast you know to get away from all the lights and the people.  I was afraid we might miss it though, so how are you doing?"
[25.5200 - 40.6800],Ses05M_script02_1_M001,exc,"[4.0000, 4.0000, 4.0000]","What is that? Is that- Wait, is that foam?  I cannot even tell.  Oh Actually, I guess if I cannot tell then it probably is not it, is it?  It will probably be unmistakable, do not you think?"
[40.6900 - 56.7800],Ses05M_script02_1_M002,exc,"[4.0000, 4.5000, 4.5000]","This is great.  How are you doing?  Oh, no.  Oh, do you know what I did?  I forgot the flashlight.  How could I be so stupid?  I forgot the flashlight."
[57.5700 - 61.1400],Ses05M_script02_1_M003,exc,"[2.0000, 4.0000, 4.5000]","The flashlight.  The silver one.  There's only one, is not there?  Stupid."
[62.9000 - 63.9700],Ses05M_script02_1_M004,xxx,"[3.0000, 2.0000, 2.5000]",Well-
[70.0300 - 77.2800],Ses05M_script02_1_M005,exc,"[4.0000, 4.0000, 4.0000]","Oh, no, of course, our flashlight.  Me flashlight is to you flashlight, naturally."
[77.3000 - 89.8100],Ses05M_script02_1_M006,exc,"[4.0000, 4.0000, 4.0000]","How could we have forgotten it? Well, I hope the moon stays out.  I wonder, do they always run during a full moon?  I cannot remember, was the moon full last year, do you remember?"
[90.3300 - 105.5200],Ses05M_script02_1_M007,exc,"[3.0000, 4.0000, 4.5000]","Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.  Oh, this is great.  I did not even think to bring a six pack.  Oh, a six pack would be just the ticket right about now."
[105.5600 - 116.0900],Ses05M_script02_1_M008,exc,"[3.0000, 4.0000, 4.0000]","I cannot believe I forgot.I'm like a little kid.  I'm surprised I made it out of the house with my fly zipped. Oh, [LAUGHTER]"
[116.1000 - 122.9000],Ses05M_script02_1_M009,exc,"[3.5000, 4.0000, 4.5000]","Oh, I wonder if they can hear me or if they can feel the vibrations when we move around in the sand. or something"
[122.9100 - 124.3900],Ses05M_script02_1_M010,exc,"[2.5000, 4.0000, 3.5000]",Do you want my jacket?
[126.4700 - 134.1400],Ses05M_script02_1_M011,xxx,"[2.0000, 4.0000, 4.0000]","Are you kidding?  We just got here, we'd miss it.  What is the point of coming all the way out here if we're just going to turn around and go home?"
[134.6700 - 136.0000],Ses05M_script02_1_M012,xxx,"[4.0000, 3.0000, 3.5000]",Right.
[136.1700 - 137.5600],Ses05M_script02_1_M013,xxx,"[4.0000, 4.0000, 3.5000]","That is my point, too."
[138.0100 - 143.6900],Ses05M_script02_1_M014,xxx,"[2.0000, 4.0000, 4.5000]","Oh, no, no, no.  no That is not my point.  My point is what is the point coming out here if we're just going to leave?  Do not you want to see it?"
[145.0200 - 146.8500],Ses05M_script02_1_M015,xxx,"[2.0000, 3.5000, 3.5000]",Why not?
[149.1200 - 150.6700],Ses05M_script02_1_M016,fru,"[1.5000, 3.5000, 3.5000]",Oh
[154.6200 - 164.0679],Ses05M_script02_1_M017,exc,"[3.0000, 4.0000, 4.5000]","Honey, it is a natural phenomenon.  I mean, this kind of thing only happens once a year.  It is a great opportunity."
[164.0779 - 173.3600],Ses05M_script02_1_M018,exc,"[2.5000, 4.0000, 4.5000]","I mean, Think about people in Kansas, they have got to get like you know plane tickets and hotel reservations just to see this.  We're just forty minutes away.  It is just too good of an opportunity to pass up."
[179.1600 - 185.5500],Ses05M_script02_1_M019,exc,"[3.0000, 4.0000, 4.5000]","Yeah, but all that time on the beach is the highlight of their little lives.  You know,"
[185.5600 - 194.6549],Ses05M_script02_1_M020,exc,"[2.0000, 4.0000, 4.5000]","and all that about flopping around, it is like laying eggs or what do you -- spawning or mating or something like that."
[194.6649 - 201.6300],Ses05M_script02_1_M021,exc,"[5.0000, 4.5000, 4.5000]","I mean, this is a big night for these guys.  You know, life's last orgy."
[206.5600 - 208.2700],Ses05M_script02_1_M022,fru,"[2.0000, 3.5000, 3.5000]","Yeah, they do."
[208.8900 - 227.0400],Ses05M_script02_1_M023,exc,"[3.5000, 4.0000, 4.5000]","All right.  But they are fish that do something no other fish do.  Like the swallows were turning into Capistrano or Lemmings jumping off the cliffs, you know like that. There's- There's magic here and mystery.  And a little bit of the unexplainable.  You know, I cannot see how you could not be interested."
[228.5500 - 230.1800],Ses05M_script02_1_M024,fru,"[2.5000, 2.5000, 3.5000]",For real?
[230.6100 - 245.0700],Ses05M_script02_1_M025,fru,"[2.0000, 4.5000, 4.5000]","I do not get it.  I mean, the first time we came you said it was the best night of your life. And last year I remember distinctly you were so excited about coming that you stubbed your toe toe pushing me out the door and you did not even notice until you got in the car."
[252.9300 - 254.8500],Ses05M_script02_1_M026,xxx,"[2.0000, 3.5000, 3.5000]",We weren't in a good spot.
[256.6800 - 263.5500],Ses05M_script02_1_M027,xxx,"[3.0000, 4.0000, 4.5000]",We just weren't in a good spot.  This is a much better spot.  I've got a great sense for these things.
[270.5500 - 276.6800],Ses05M_script02_1_M028,exc,"[3.0000, 4.0000, 4.5000]","Look there.  What is that?  Is that -- Oh No, that is seaweed."
[276.8500 - 285.1000],Ses05M_script02_1_M029,exc,"[4.5000, 4.0000, 4.5000]","Oh, this is great.  I would not miss this for the world. I mean, think about this, I know you're not interested but just think about this for a second;"
[285.1312 - 319.2700],Ses05M_script02_1_M030,exc,"[4.5000, 5.0000, 5.0000]",somewhere out there is a giant mass of silver fish all swimming in this direction.  They do not know why they are doing it.  We do not know why they are doing it.  They did not- It was not a decision.  No one took a vote.  Nobody sent them an invitation or a map or anything like that.  It was just some internal time release fire cracker that went off. And all as one they turned around and formed this giant line as long as the California coastline and they just started swimming.  They are swimming right now at this very moment.   And And-
[321.5400 - 333.1800],Ses05M_script02_1_M031,exc,"[4.0000, 5.0000, 4.5000]","And it is single mindedness with no mind. It- It is urgency, it is pure urge.  I mean, they did not make any decisions.  They do not ask any questions.  They do not give it a name,"
[333.1900 - 348.2400],Ses05M_script02_1_M032,exc,"[5.0000, 5.0000, 5.0000]","they just all as one turn around and start swimming to this very point where we are standing now for one last celebration of sex and death. God, it is giving me Goosebumps.  Look at all the hairs that are standing up."
[348.4000 - 353.2800],Ses05M_script02_1_M033,exc,"[4.0000, 4.0000, 4.5000]","Well, so what do you think?"
