% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[185.9500 - 187.5100],Ses05F_impro06_F024,sad,"[1.5000, 3.0000, 2.0000]",[BREATHING]
[200.2700 - 202.1200],Ses05F_impro06_F025,sad,"[3.0000, 2.0000, 2.5000]",yeah.
[203.3100 - 207.2700],Ses05F_impro06_F026,sad,"[2.0000, 2.0000, 3.0000]",It is hard to say good-bye.
[208.7300 - 210.5200],Ses05F_impro06_F027,sad,"[2.0000, 2.5000, 2.5000]",[BREATHING]
[215.3500 - 217.1500],Ses05F_impro06_F028,xxx,"[4.5000, 3.0000, 3.5000]",[LAUGHTER]
[220.7800 - 222.7600],Ses05F_impro06_F029,sad,"[2.5000, 2.5000, 2.5000]",yeah yeah.
[6.3966 - 9.3642],Ses05F_impro06_M000,xxx,"[2.5000, 3.0000, 2.5000]",What is wrong Melissa?
[15.6700 - 21.0373],Ses05F_impro06_M001,sad,"[1.5000, 3.0000, 3.0000]","Oh no, I'm so sorry. What happened?"
[36.2900 - 43.3500],Ses05F_impro06_M002,sad,"[2.0000, 2.0000, 3.5000]",That is the worst.  I'm so sorry.  Did you know him well?
[50.1700 - 53.8800],Ses05F_impro06_M003,sad,"[2.0000, 2.5000, 2.5000]","I am so sorry,  It is-"
[54.9200 - 58.5500],Ses05F_impro06_M004,sad,"[2.0000, 2.5000, 3.0000]",It is the worst when they go like that. [GARBAGE] Was he young?
[64.2400 - 67.0000],Ses05F_impro06_M005,sad,"[2.0000, 3.0000, 3.5000]","Absolutely, absolutely."
[67.7200 - 69.1600],Ses05F_impro06_M006,sad,"[2.5000, 2.0000, 2.5000]",It is the think
[70.5100 - 72.2600],Ses05F_impro06_M007,sad,"[2.5000, 2.5000, 3.5000]",There's no reason for it.
[78.9500 - 85.5600],Ses05F_impro06_M008,sad,"[2.5000, 3.0000, 3.0000]",Yeah?  What'd he do?  What did they do?  How'd you know him?
[87.3200 - 88.8300],Ses05F_impro06_M009,sad,"[3.0000, 2.5000, 2.5000]",yeah.
[90.2500 - 92.8100],Ses05F_impro06_M010,neu,"[3.0000, 2.5000, 3.0000]","Is he an actor too, or-?"
[107.0300 - 109.2000],Ses05F_impro06_M011,sad,"[2.5000, 2.0000, 3.5000]","Yes of course, of course."
[111.4700 - 114.0600],Ses05F_impro06_M012,neu,"[2.5000, 2.5000, 3.0000]",Was he very close to his family?
[119.1800 - 120.8577],Ses05F_impro06_M013,neu,"[2.5000, 2.0000, 2.5000]",yeah.
[129.2400 - 133.9100],Ses05F_impro06_M014,sad,"[2.0000, 2.5000, 3.5000]",Of course not.  You have no idea what it is like to lose a kid.
[140.2000 - 144.2500],Ses05F_impro06_M015,xxx,"[2.5000, 2.5000, 3.5000]","Of course. If there's anything I can do, you just let me know.  Okay?"
[144.2900 - 145.9900],Ses05F_impro06_M016,xxx,"[3.0000, 2.0000, 3.0000]",Of course.
[146.3600 - 149.2100],Ses05F_impro06_M017,neu,"[2.5000, 2.0000, 2.5000]",Is there a funeral planned? or-
[155.0600 - 157.7158],Ses05F_impro06_M018,neu,"[3.0000, 3.0000, 3.0000]","Cool, Well, If you want me to go with you, I will."
[158.0500 - 159.8900],Ses05F_impro06_M019,neu,"[3.0000, 2.0000, 2.5000]",No problem.
[178.7400 - 184.4600],Ses05F_impro06_M020,sad,"[2.0000, 3.0000, 3.0000]","Right, it just does not make any sense, it is not real.  It does not feel real."
[184.7000 - 186.3400],Ses05F_impro06_M021,neu,"[3.0000, 2.0000, 2.5000]",yeah.
[187.9000 - 200.7100],Ses05F_impro06_M022,neu,"[2.5000, 3.5000, 4.0000]","Do you know what, it is going to pass,eventually, I mean it'll never pass, it'll always be there, and you'll always remember and everything like that, but you know.  It'll get easier I guess."
[201.6100 - 203.7000],Ses05F_impro06_M023,neu,"[3.0000, 2.0000, 2.5000]",That is the best way to put it.
[207.0900 - 209.0700],Ses05F_impro06_M024,neu,"[2.5000, 2.0000, 2.5000]",Absolutely.
[210.4800 - 221.8500],Ses05F_impro06_M025,neu,"[4.0000, 3.0000, 4.0000]","Do you know what, if it was me that died, I'd really want you to be crying and being really upset too any way. So, I think you should definitely do this, because it is trying what it is supposed to be."
