utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_script02_2_F030,274.85,280.45,negative,1.5,4,4.5
Ses02F_script02_2_F031,281.5765,286.6,negative,1.5,4,3.5
Ses02F_script02_2_F032,288.24,302.74,negative,1.5,3.5,4
Ses02F_script02_2_F033,305.38,308.72,negative,2.5,3.5,3
Ses02F_script02_2_F034,308.75,324.1,negative,1.5,3,3.5
Ses02F_script02_2_F035,327.15,328.77,negative,2,2,2.5
Ses02F_script02_2_F036,332.84,337.14,negative,2,3.5,3.5
Ses02F_script02_2_F037,338.73,341.99,positive,3,3.5,3.5
Ses02F_script02_2_F038,342.08,350.2,negative,1.5,3,4.5
Ses02F_script02_2_F039,357.06,364.83,positive,3.5,3,3
Ses02F_script02_2_F040,370.64,377.73,positive,4,2.5,3.5
Ses02F_script02_2_F041,379.87,382.76,positive,4,4,3.5
Ses02F_script02_2_F042,383.7,387.6,positive,4,3,3.5
Ses02F_script02_2_F043,393.41,402.26,positive,4,3,3.5
Ses02F_script02_2_F044,405.93,408.26,negative,2.5,3.5,3.5
Ses02F_script02_2_F045,412.15,413.92,positive,4,2.5,2.5
Ses02F_script02_2_M000,4.27,6.3631,positive,3.5,3.5,3.5
Ses02F_script02_2_M001,7.76,9.07,neutral,3,3.5,3
Ses02F_script02_2_M002,11.44,15.53,neutral,2.5,3.5,4
Ses02F_script02_2_M003,21.24,23.66,neutral,2.5,3.5,3
Ses02F_script02_2_M004,34.69,36.9,negative,2.5,3,2
Ses02F_script02_2_M005,38.73,45.56,neutral,3,3,2.5
Ses02F_script02_2_M006,51.79,53.51,negative,2.5,3.5,4
Ses02F_script02_2_M007,57.55,67.72,neutral,2.5,4,4
Ses02F_script02_2_M008,70.67,72.09,negative,2.5,3,3
Ses02F_script02_2_M009,75.04,77.45,neutral,2,3,3
Ses02F_script02_2_M010,79.4,81.13,neutral,2.5,3.5,3.5
Ses02F_script02_2_M011,99.67,101.5,negative,2.5,2.5,2.5
Ses02F_script02_2_M012,103.58,105.17,negative,1.5,3,4
Ses02F_script02_2_M013,111.46,114.75,neutral,2.5,3,3.5
Ses02F_script02_2_M014,115.92,124.08,negative,2,4,3.5
Ses02F_script02_2_M015,124.1,134.09,negative,2.5,4,4
Ses02F_script02_2_M016,134.1,138.81,neutral,3,4,4
Ses02F_script02_2_M017,138.86,144.92,neutral,3,4,3.5
Ses02F_script02_2_M018,177.56,179.38,neutral,4,3.5,3.5
Ses02F_script02_2_M019,183.18,192.22,neutral,3,4,4
Ses02F_script02_2_M020,192.25,197.07,neutral,3,4,4
Ses02F_script02_2_M021,201.32,206.74,neutral,3,3.5,3.5
Ses02F_script02_2_M022,207.51,209.49,neutral,3,3.5,3
Ses02F_script02_2_M023,209.57,211.32,neutral,3,3.5,2.5
Ses02F_script02_2_M024,211.39,213.94,negative,2,3.5,2.5
Ses02F_script02_2_M025,213.99,215.86,negative,3,3.5,2.5
Ses02F_script02_2_M026,215.9,218.36,negative,2,3.5,3
Ses02F_script02_2_M027,218.41,219.74,negative,2,3.5,3.5
Ses02F_script02_2_M028,219.75,226.54,negative,2,4,4
Ses02F_script02_2_M029,228.2,238.96,negative,2,4.5,4.5
Ses02F_script02_2_M030,239.31,250.86,negative,2,4,4
Ses02F_script02_2_M031,250.89,266.43,negative,2.5,3,4
Ses02F_script02_2_M032,266.44,269.39,negative,2,3.5,4
Ses02F_script02_2_M033,273.82,275.08,neutral,3,2.5,3
Ses02F_script02_2_M034,280.13,281.22,neutral,2.5,2.5,4
Ses02F_script02_2_M035,286.33,288.29,negative,2.5,3,3
Ses02F_script02_2_M036,302.93,305.06,negative,2,2.5,3.5
Ses02F_script02_2_M037,325.06,327.93,negative,2,2.5,3.5
Ses02F_script02_2_M038,328.38,333.71,negative,2,3,3
Ses02F_script02_2_M039,337.84,339.03,positive,3,2.5,3
Ses02F_script02_2_M040,350.5661,355.24,positive,3,2.5,3
Ses02F_script02_2_M041,364.81,370.56,positive,4,3,3
Ses02F_script02_2_M042,378.28,380.21,positive,4,3.5,3.5
Ses02F_script02_2_M043,382.43,384.08,positive,4,3,3
Ses02F_script02_2_M044,388.88,392.08,positive,3,2.5,2.5
Ses02F_script02_2_M045,407.08,411.69,positive,3.5,2.5,3.5
Ses02F_script02_2_M046,414.05,415.64,positive,4,3,2.5
