utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02M_script03_2_M001,8.0684,11.7227,negative,2.5,3,3.5
Ses02M_script03_2_M002,12.8624,19.3026,negative,2.5,3.5,4
Ses02M_script03_2_M003,21.6905,25.8152,negative,2.5,2.5,4.5
Ses02M_script03_2_M004,27.8413,31.3147,negative,2.5,3.5,4
Ses02M_script03_2_M005,33.4132,36.0725,negative,2.5,3,3.5
Ses02M_script03_2_M006,36.3258,37.8815,negative,1.5,3.5,4
Ses02M_script03_2_M007,39.4011,41.4815,negative,2.5,3,4.5
Ses02M_script03_2_M008,45.0092,47.8675,negative,2.5,3,3.5
Ses02M_script03_2_M009,49.6404,54.3077,negative,2,3,3.5
Ses02M_script03_2_M010,55.2122,57.5821,neutral,3,3,2.5
Ses02M_script03_2_M011,61.3268,65.5419,neutral,3,3,3.5
Ses02M_script03_2_M012,68.563,75.2204,neutral,2.5,3,4
Ses02M_script03_2_M013,76.3601,80.9912,negative,2,4,3.5
Ses02M_script03_2_M014,81.0817,83.0716,negative,2.5,3,4
Ses02M_script03_2_M015,83.1621,84.8626,negative,2,3,3
Ses02M_script03_2_M016,88.2093,91.14,neutral,3,3,3
Ses02M_script03_2_M017,94.8847,98.2496,negative,2.5,2,3
Ses02M_script03_2_M018,102.338,105.6305,neutral,3.5,3,3.5
Ses02M_script03_2_M019,106.4244,107.1144,negative,2.5,3,3
Ses02M_script03_2_M020,107.9461,112.523,negative,2.5,3.5,4.5
Ses02M_script03_2_M021,113.6265,116.6295,negative,2.5,3.5,4.5
Ses02M_script03_2_M022,117.7331,121.912,negative,2.5,3,4.5
Ses02M_script03_2_M023,121.9662,123.7391,negative,2.5,3.5,4
Ses02M_script03_2_M024,129.4014,133.6165,neutral,2.5,3.5,3.5
Ses02M_script03_2_M025,135.7693,139.6407,negative,3,3,3.5
Ses02M_script03_2_M026,140.111,143.1502,negative,2.5,3.5,4
Ses02M_script03_2_M027,143.1864,147.0035,negative,2.5,3.5,4
Ses02M_script03_2_M028,149.3372,152.6839,negative,1.5,2.5,4.5
Ses02M_script03_2_M029,155.1442,164.9131,negative,2,4,4.5
Ses02M_script03_2_M030,168.1513,173.7775,negative,2.5,3.5,4
Ses02M_script03_2_M031,174.0307,178.7343,negative,3,3.5,4
Ses02M_script03_2_M032,180.9956,183.6368,neutral,3.5,3,3.5
Ses02M_script03_2_M033,185.5182,187.6529,neutral,3,2.5,3
Ses02M_script03_2_M034,188.4489,192.1755,negative,2.5,3,4
Ses02M_script03_2_M035,194.9253,197.8379,negative,3,3.5,3.5
Ses02M_script03_2_M036,198.9052,202.5595,negative,2.5,3,3.5
Ses02M_script03_2_M037,203.7173,206.3947,negative,2,2.5,3.5
Ses02M_script03_2_M038,210.4289,213.3414,negative,2,3.5,4.5
Ses02M_script03_2_M039,215.3314,217.0862,negative,2,4,4
Ses02M_script03_2_M040,217.1224,219.7817,negative,2,3.5,4
Ses02M_script03_2_M041,223.2008,225.6611,negative,2.5,3.5,3
Ses02M_script03_2_M042,230.2018,236.6782,negative,1.5,4,4.5
Ses02M_script03_2_M043,239.3375,241.4722,negative,2,2.5,4
Ses02M_script03_2_M044,241.6531,243.4983,negative,1.5,2.5,4
Ses02M_script03_2_M045,243.8601,245.3797,negative,2,3.5,3.5
Ses02M_script03_2_M046,245.4159,246.5737,negative,2.5,3.5,4
Ses02M_script03_2_M047,248.1838,257.9346,negative,1.5,4.5,5
