utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_script01_1_M015,124.86,131.81,negative,2,3,3.5
Ses02F_script01_1_M016,133.06,134.41,negative,3,3,3.5
Ses02F_script01_1_M017,139.31,141.78,neutral,3,2.5,3.5
Ses02F_script01_1_M018,144.93,147.74,negative,2.5,2.5,3.5
Ses02F_script01_1_M019,150.84,152.16,negative,2,3.5,3.5
Ses02F_script01_1_M020,152.17,153.81,negative,2,3,3.5
Ses02F_script01_1_M021,155.79,158.58,negative,2,3.5,4.5
Ses02F_script01_1_M022,158.83,170.45,negative,2,4,4.5
Ses02F_script01_1_M023,172.74,174.76,negative,2,2.5,3.5
Ses02F_script01_1_M024,187.68,200.6209,negative,1.5,3.5,4.5
Ses02F_script01_1_M025,201.98,203.36,negative,1.5,3,4
Ses02F_script01_1_M026,206.12,208.47,negative,3,2.5,3.5
Ses02F_script01_1_M027,212.7,225.6616,negative,2,3,4
Ses02F_script01_1_M028,229.29,231.46,negative,2,3,3.5
Ses02F_script01_1_M029,234.39,235.97,neutral,3,2.5,3.5
Ses02F_script01_1_M030,244.35,249.49,negative,2.5,3.5,3.5
Ses02F_script01_1_M031,249.54,253.71,negative,2.5,3.5,3.5
Ses02F_script01_1_M032,263.87,265.82,negative,2.5,3,3.5
Ses02F_script01_1_M033,268.0638,277.8066,negative,2,4,4
Ses02F_script01_1_M034,277.84,281.74,negative,2,2.5,3.5
Ses02F_script01_1_M035,283.7606,289.8709,negative,2,3.5,4
Ses02F_script01_1_M036,290.27,293.54,negative,1.5,4,4.5
Ses02F_script01_1_M037,295.54,298.99,negative,1.5,3.5,4
Ses02F_script01_1_M038,299.37,306.84,negative,1.5,4,4.5
Ses02F_script01_1_M039,306.89,316.39,negative,2,3.5,4.5
Ses02F_script01_1_M040,319.97,322.48,neutral,2.5,2.5,4
Ses02F_script01_1_M041,325.58,328.52,negative,2,3,4
Ses02F_script01_1_M042,335.16,338.97,negative,2.5,3.5,4
Ses02F_script01_1_M043,343.35,345.67,neutral,2.5,2.5,4
Ses02F_script01_1_M044,350.05,353.43,neutral,2.5,2.5,3.5
