% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[97.6700 - 100.5300],Ses05M_impro07_F022,exc,"[4.0000, 2.5000, 2.0000]","['Oh', 'I', ""'m"", 'so', 'glad', '.']"
[100.5600 - 103.2400],Ses05M_impro07_F023,hap,"[3.5000, 2.0000, 2.5000]","['So', 'when', 'do', 'you', 'know', ',', 'like', ',', 'where', 'you', ""'re"", 'gon', 'na', 'live', '?', 'and-']"
[103.8200 - 105.2400],Ses05M_impro07_F024,neu,"[3.0000, 2.0000, 2.0000]","['Oh', ',', 'wow', '.']"
[109.4600 - 111.1900],Ses05M_impro07_F025,neu,"[3.0000, 2.5000, 2.5000]",['Um-']
[112.2900 - 117.1100],Ses05M_impro07_F026,neu,"[3.0000, 2.5000, 2.5000]","['Yeah', '.', 'I', 'mean', ',', 'I', 'know', ',', 'I', 'know', ',', 'like', 'the-', 'the', 'housing', 'surrounding', 'the', 'campus', 'pretty', 'well', '.']"
[117.1700 - 120.0700],Ses05M_impro07_F027,neu,"[3.0000, 2.5000, 2.5000]","['Um-', 'How', 'many', 'people', 'do', 'you', 'want', 'to', 'live', 'with', '?']"
[124.1700 - 125.4900],Ses05M_impro07_F028,neu,"[3.0000, 2.5000, 2.0000]","['All', 'dudes', '?']"
[126.5900 - 129.7200],Ses05M_impro07_F029,neu,"[3.5000, 2.5000, 2.5000]","['Um-', 'I', 'think', 'I', 'have', 'some', 'friends', '.']"
[129.8400 - 130.7300],Ses05M_impro07_F030,neu,"[4.0000, 2.0000, 2.5000]","['yeah', '.']"
[131.9200 - 140.1300],Ses05M_impro07_F031,hap,"[3.5000, 3.0000, 2.5000]","['There', ""'s"", 'actually', ',', 'a', 'friend', 'of', 'mine', 'is', 'um-', 'moving', 'out', 'of', 'her', 'place', 'and', 'her', 'place', 'is', 'amazing', '--', 'And', 'it', 'is', 'really', 'cheap', '.']"
[140.3800 - 141.4600],Ses05M_impro07_F032,neu,"[3.0000, 2.5000, 2.5000]","['yeah', '.']"
[143.8800 - 145.2100],Ses05M_impro07_F033,neu,"[4.0000, 2.0000, 2.0000]","['Okay', '.']"
[145.2500 - 148.3700],Ses05M_impro07_F034,xxx,"[3.0000, 3.0000, 2.0000]","['How', 'are', 'you', 'going', 'to', 'pay', 'for', 'school', '?', 'Did-', 'did', 'you', '--', '?']"
[148.5700 - 150.9100],Ses05M_impro07_F035,hap,"[4.0000, 2.5000, 2.5000]","['You', 'have', 'got', 'a', 'lot-', 'oh', ',', 'awesome', '.']"
[153.3400 - 154.9900],Ses05M_impro07_F036,hap,"[4.0000, 2.5000, 2.0000]","['Oh', 'cool', '.']"
[158.8000 - 160.0000],Ses05M_impro07_F037,exc,"[4.0000, 3.5000, 2.5000]","['Yeah', '.']"
[161.1600 - 162.5700],Ses05M_impro07_F038,neu,"[4.0000, 2.0000, 2.0000]","['totally', '.']"
[162.6200 - 164.0700],Ses05M_impro07_F039,hap,"[4.0000, 2.0000, 2.0000]","['good', 'for', 'you', '.']"
[171.1600 - 172.6900],Ses05M_impro07_F040,neu,"[3.5000, 2.0000, 2.0000]","['the', 'way', 'to', 'do', 'it', '.']"
[173.6400 - 175.8500],Ses05M_impro07_F041,exc,"[4.0000, 2.0000, 2.0000]","['Wow', ',', 'are', 'you', 'so', 'excited', '?']"
[183.4500 - 188.4300],Ses05M_impro07_F042,exc,"[4.0000, 2.0000, 2.5000]","['You', ""'re"", 'gon', 'na', 'be', 'so', 'busy', ',', 'too', '.', 'You', ""'re"", 'going', 'to', 'have', 'to', 'work', 'so', 'hard', '.']"
[191.8400 - 193.3900],Ses05M_impro07_F043,xxx,"[4.0000, 1.5000, 2.0000]","['Oh', 'totally', '.']"
[197.6100 - 201.4300],Ses05M_impro07_F044,exc,"[4.0000, 3.0000, 2.5000]","['All', 'right', '.', 'Wow', '.', 'So', 'exciting', '.']"
[206.7100 - 209.2800],Ses05M_impro07_F045,hap,"[4.0000, 2.5000, 2.5000]","['Yeah', '.', 'We', ""'ll"", 'have', 'so', 'much', 'fun', '.']"
[211.6700 - 213.3300],Ses05M_impro07_F046,xxx,"[4.0000, 2.0000, 2.0000]",['cool']
[4.1200 - 6.4700],Ses05M_impro07_M000,exc,"[4.5000, 2.0000, 2.0000]","['Guess', 'what', '?']"
[6.4900 - 9.0600],Ses05M_impro07_M001,exc,"[5.0000, 3.0000, 2.5000]","['I', 'got', 'it', '.', 'I', 'got', 'accepted', 'to', 'U.S.C', '..']"
[9.0700 - 12.1151],Ses05M_impro07_M002,exc,"[5.0000, 3.5000, 3.0000]","['Yes', '!', 'I', 'just', 'found', 'out', 'today', '.', 'I', 'just', 'got', 'the', 'letter', '.']"
[12.1251 - 14.4800],Ses05M_impro07_M003,exc,"[5.0000, 3.0000, 2.5000]","['I', 'know', '.', 'I', 'know', '.', 'I', ""'m"", 'so', 'excited', '.']"
[14.8100 - 18.1700],Ses05M_impro07_M004,exc,"[4.0000, 3.5000, 2.5000]","['oh', ',', 'Theater', '.', 'yeah', ',', 'yeah', '.']"
[18.3300 - 19.6900],Ses05M_impro07_M005,exc,"[4.0000, 3.5000, 2.5000]","['yes', '.']"
[19.8000 - 20.9300],Ses05M_impro07_M006,exc,"[4.0000, 3.0000, 2.0000]",['oh-']
[20.9400 - 22.5300],Ses05M_impro07_M007,exc,"[4.0000, 3.5000, 3.0000]","['It', 'is', 'exactly', 'what', 'I', 'wanted', '.']"
[22.5700 - 27.5700],Ses05M_impro07_M008,xxx,"[4.0000, 3.0000, 2.5000]","['Oh', ',', 'of', 'course', '.', 'No', '.', 'I', 'did', 'not', 'know', 'it', 'was', 'that', 'tough', '.', 'I', ""'m"", 'just', 'happy', 'that', 'I', 'made', 'it', '.']"
[27.9100 - 33.1200],Ses05M_impro07_M009,hap,"[4.0000, 2.5000, 2.0000]","['I', 'worked', 'really', 'hard', ',', 'I', ""'ll"", 'say', ',', 'I', 'worked', 'really', 'hard', '.', 'You', 'know', ',', 'I', 'I', ""'m"", 'not', 'bragging', 'or', 'anything', 'like', 'that', '.', 'But-']"
[33.1300 - 38.8600],Ses05M_impro07_M010,xxx,"[4.5000, 3.0000, 2.5000]","['No', ',', 'No', ',', 'I', ""'m"", 'really', 'looking', 'forward', 'to', 'it', '.', 'You', 'know', 'how', 'long', '--', 'I', 'have', 'been', 'talking', 'about', 'this', 'forever', ',', 'right', '?', 'right', '?']"
[40.5100 - 47.0800],Ses05M_impro07_M011,exc,"[4.0000, 3.5000, 2.5000]","['Finally', '.', 'I', ""'m"", 'so', 'excited', '.', 'We', ""'re"", 'gon', 'na', '--', 'well', ',', 'I', ""'ll"", 'be', 'here', '.', 'We', ""'re"", 'still', 'gon', 'na', 'be', 'able', 'to', 'see', 'each', 'other', '.']"
[47.1300 - 49.2400],Ses05M_impro07_M012,xxx,"[4.0000, 3.5000, 2.5000]","['We', ""'re"", 'gon', 'na', 'hang', 'out', ',', 'right', '?']"
[49.6700 - 51.7100],Ses05M_impro07_M013,exc,"[4.0000, 3.0000, 2.0000]","['What', 'are', 'you', ',', 'wait', ',', 'what', 'are', 'you', 'doing', '?']"
[54.3300 - 58.0600],Ses05M_impro07_M014,exc,"[5.0000, 3.5000, 2.5000]","['Perfect', '!', 'Oh', ',', 'my', 'God', '.', 'Are', 'you', 'staying', ',', 'are', 'you', 'going', 'to', 'live', 'on', 'campus', '?']"
[62.7600 - 64.3900],Ses05M_impro07_M015,xxx,"[3.5000, 3.0000, 3.0000]","['We', 'are', 'gon', 'na', 'party', 'all', 'the', 'time', '.']"
[64.4000 - 66.0900],Ses05M_impro07_M016,exc,"[3.5000, 3.0000, 2.5000]","['We', 'are', 'gon', 'na', 'have', 'a', 'great', 'time', '.']"
[66.1100 - 71.1000],Ses05M_impro07_M017,exc,"[4.0000, 2.5000, 2.5000]","['[', 'garbage', ']', 'I', ""'m"", 'going', 'to', 'live', 'on', 'campus', '.', 'I', 'mean', ',', 'well', ',', 'around', 'campus', ',', 'anyway', '.', 'Yeah', ',', 'housing', 'around', 'campus', '.']"
[71.1200 - 76.1300],Ses05M_impro07_M018,exc,"[3.5000, 2.5000, 2.5000]","['I', 'just', 'want', 'to', 'be', 'really', 'close', 'to', 'things', ',', 'you', 'know', '.', 'I', 'know', 'it', 'is', 'not', 'exactly', 'the', 'best', 'neighborhood', 'in', 'the', 'entire', 'world', '.', 'But', 'uh-']"
[76.9900 - 83.4600],Ses05M_impro07_M019,exc,"[3.5000, 3.0000, 2.5000]","['I', 'do', 'not-', 'you', 'know', ',', 'I', 'feel', 'the', 'same', 'way', ',', 'you', 'know', 'what', 'I', 'mean', '.', 'And', 'everybody', 'says', 'a', 'lot', 'of', 'other', 'crap', 'you', 'know', ',', 'they', 'do', 'not', 'know', 'what', 'they', 'are', 'talking', 'about', 'anyway', '.']"
[83.4800 - 86.1000],Ses05M_impro07_M020,exc,"[3.5000, 3.5000, 2.0000]","['They', 'do', 'not', 'live', 'here', '.', 'They', 'do', 'not', 'know', ',', 'right', '?']"
[89.6200 - 91.0700],Ses05M_impro07_M021,exc,"[4.0000, 3.0000, 2.5000]","['yeah', '.']"
[92.3800 - 99.5000],Ses05M_impro07_M022,exc,"[4.5000, 3.0000, 3.0000]","['Exactly', '.', 'You', 'make', 'it', 'what', 'you', 'make', 'it', '.', 'You', 'know', '?', 'Right', '?', 'And', 'I', ""'m"", 'gon', 'na', 'make', 'it', 'so', 'freaking', 'awesome', '.']"
[99.7600 - 101.1900],Ses05M_impro07_M023,exc,"[4.0000, 3.0000, 2.0000]","['yeah', '.']"
[102.0000 - 104.3200],Ses05M_impro07_M024,exc,"[3.0000, 3.5000, 2.0000]","['Well', ',', 'I', 'do', 'not', 'know', '.', 'I', ""'ve"", 'got', 'to', 'go', 'look', 'for', 'a', 'place', '.']"
[104.3900 - 110.2900],Ses05M_impro07_M025,exc,"[2.5000, 3.0000, 2.0000]","['Yeah', ',', 'yeah', '.', 'I-', 'I', 'do', 'not-', 'I', 'do', 'not', 'know', '.', 'Do', 'you', 'have', 'any', 'suggestions', '?']"
[110.7800 - 113.2000],Ses05M_impro07_M026,exc,"[3.5000, 2.0000, 2.5000]","['You', 'know', 'the', 'area', 'better', 'than', 'I', 'do', '.']"
[116.0700 - 117.6800],Ses05M_impro07_M027,xxx,"[3.5000, 4.0000, 2.0000]","['yeah', ',', 'yeah', '?']"
[119.6400 - 124.5000],Ses05M_impro07_M028,exc,"[3.5000, 3.0000, 2.0000]","['Not', 'a', 'lot', '.', 'I', 'mean', ',', 'I', 'would', 'not', 'want', 'to', 'live', 'with', 'more', 'than', 'three', 'other', 'people', '.', 'So', ',', 'like', 'four', 'of', 'us', 'total', ',', 'right', '?']"
[124.9800 - 126.9900],Ses05M_impro07_M029,exc,"[3.0000, 3.0000, 2.5000]","['I', 'do', 'not', 'care', '.', 'I', 'do', 'not', 'care', '.']"
[129.1500 - 130.2400],Ses05M_impro07_M030,exc,"[4.5000, 3.5000, 2.0000]","['yeah', '?']"
[130.3300 - 132.5300],Ses05M_impro07_M031,exc,"[4.0000, 3.5000, 2.5000]","['That', 'would', 'be', 'perfect', '.']"
[138.1400 - 139.4700],Ses05M_impro07_M032,exc,"[4.0000, 3.0000, 2.0000]","['Really', '?']"
[139.7400 - 140.7600],Ses05M_impro07_M033,exc,"[4.0000, 3.5000, 2.5000]","['Really', '?']"
[140.8300 - 144.6400],Ses05M_impro07_M034,exc,"[4.0000, 2.5000, 2.5000]","['Cheap', 'is', 'exactly', 'what', 'I', 'need-', 'Because', 'I', 'have', 'no', 'money', 'at', 'all', '.']"
[144.6500 - 145.7800],Ses05M_impro07_M035,exc,"[3.5000, 3.0000, 2.0000]","['But', ',', 'uh', '--']"
[147.1600 - 154.8300],Ses05M_impro07_M036,exc,"[3.5000, 2.0000, 2.5000]","['Loans', ',', 'scholarships', ',', 'I', ""'ve"", 'got', 'a', 'lot', 'of', 'scholarships', '--', 'Yeah', ',', 'yeah', '.', ""I'm-"", 'I', ""'m"", 'half', 'Native', 'American', 'so', 'I', 'get', 'all', 'those', 'scholarships', ',', 'too', '.', 'yeah', '.']"
[154.8326 - 159.2100],Ses05M_impro07_M037,exc,"[4.0000, 2.5000, 2.5000]","['So', 'it', 'comes', 'Indian', 'like', '.', 'And', 'you', 'know', 'I', ""'m"", 'kind', 'of', 'smart', ',', 'so', '.']"
[159.7200 - 163.9900],Ses05M_impro07_M038,xxx,"[4.0000, 2.5000, 2.0000]","['That', 'helps', ',', 'right', '?', 'Get', 'some', 'academic', 'scholarships', '.', 'And', 'uh-']"
[164.0100 - 172.3900],Ses05M_impro07_M039,hap,"[4.0000, 2.5000, 2.0000]","['And', 'yeah', ',', 'well', ',', 'I', 'mean', ',', 'basically', 'I', 'just', 'applied', 'for', 'any', 'and', 'every', 'possible', 'scholarship', 'and', 'grant', 'that', 'could', 'come', 'by', ',', 'so', 'I', 'can', 'go', '.']"
[172.4300 - 179.9000],Ses05M_impro07_M040,exc,"[4.0000, 3.5000, 2.5000]","['Yeah', ',', 'yeah', ',', 'yeah', '.', 'And', 'it', 'is', 'gon', 'na', 'work', 'out', '.', 'I', ""'m"", 'gon', 'na', 'be', 'able', 'to', 'pay', 'for', 'it', ',', 'I', ""'m"", 'gon', 'na', 'go', ',', 'I', 'mean', ',', 'I', ""'ll"", 'have', 'a', 'little', 'debt', 'in', 'the', 'end', '.', 'But', 'I', 'do', 'not', 'care', '.']"
[179.9100 - 184.0100],Ses05M_impro07_M041,exc,"[4.0000, 4.5000, 2.5000]","['It', 'is', 'just', 'you', 'know', 'a', 'dream', 'come', 'true', '.', 'How', 'could', 'you', 'not', 'be', 'excited', 'about', 'a', 'dream', 'come', 'true', '?']"
[185.5500 - 187.4900],Ses05M_impro07_M042,exc,"[3.5000, 2.5000, 2.5000]","['Oh', 'I', 'know', ',', 'I', 'know', '.']"
[187.5600 - 192.3900],Ses05M_impro07_M043,exc,"[4.0000, 3.5000, 2.5000]","['But', 'I', ""'m"", 'so', 'looking', 'forward', 'to', 'being', 'so', 'busy', '.', 'You', 'know', 'what', 'I', 'mean', '?', 'It', 'is', 'the', 'kind', 'of', 'busy', 'you', 'have', 'got', 'to', 'love', ',', 'right', '?']"
[192.4400 - 198.0700],Ses05M_impro07_M044,exc,"[4.0000, 3.0000, 2.5000]","['Because', 'you', ""'re"", 'doing', 'something', 'you', 'love', '.', 'That', 'is', 'the', 'kind', 'of', 'busy', 'you', 'want', '.', 'I', 'want', 'to', 'be', 'able', 'to', 'do', 'that', 'for', 'the', 'rest', 'of', 'my', 'life', '.', 'Be', 'that', 'kind', 'of', 'busy', '.']"
[200.4800 - 205.3900],Ses05M_impro07_M045,exc,"[4.0000, 3.0000, 2.5000]","['I', 'had', 'to', 'tell', 'you', 'right', 'away', '.', 'I', 'knew', 'you', ""'d"", 'be', 'excited', '.']"
[205.6300 - 207.0500],Ses05M_impro07_M046,hap,"[4.0000, 2.5000, 2.0000]","['We', ""'ll"", 'have', 'fun', '.']"
[208.6000 - 212.1100],Ses05M_impro07_M047,exc,"[4.0000, 3.0000, 2.0000]","['Great', '.', 'Okay', '.']"
