% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[186.3800 - 187.8500],Ses05F_script03_2_F028,fru,"[1.5000, 4.0000, 3.5000]","['Ugh', '.']"
[189.1200 - 190.5400],Ses05F_script03_2_F029,ang,"[1.5000, 3.5000, 4.0000]","['Why', '?']"
[192.4000 - 195.7400],Ses05F_script03_2_F030,ang,"[2.5000, 3.5000, 3.5000]","['There', 'are', 'not', 'any', 'people', 'upstairs', ';', 'it', 'is', 'a', 'photographer', ""'s"", 'studio', '.']"
[196.8000 - 198.8600],Ses05F_script03_2_F031,ang,"[4.0000, 2.5000, 3.5000]","['They', 'are', 'away', 'in', 'Tunis', '.']"
[201.5500 - 203.7200],Ses05F_script03_2_F032,ang,"[2.0000, 2.5000, 4.0000]","['Turn', 'it', 'on', 'again', '.']"
[204.7900 - 210.1400],Ses05F_script03_2_F033,ang,"[1.5000, 3.5000, 4.5000]","['Fine', ',', 'if', 'you', 'insist', 'on', 'being', 'completely', 'insolent', '.']"
[212.2200 - 215.0500],Ses05F_script03_2_F034,ang,"[2.0000, 3.5000, 4.0000]","['Well', ',', 'do', 'try', 'to', 'control', 'yourself', 'darling', '.']"
[215.0800 - 219.1200],Ses05F_script03_2_F035,ang,"[2.0000, 2.5000, 4.0000]","['You', 'really', 'do', 'need', 'to', 'develop', 'uh', 'a', 'clearer', 'head', '.']"
[219.3900 - 221.6700],Ses05F_script03_2_F036,ang,"[1.5000, 4.0000, 4.0000]","['I-', 'I', 'hate', 'you', '.']"
[221.7100 - 222.9400],Ses05F_script03_2_F037,ang,"[2.0000, 3.5000, 4.0000]","['I', 'hate', 'you', '.']"
[223.0100 - 229.8600],Ses05F_script03_2_F038,ang,"[1.0000, 4.5000, 5.0000]","['No', ',', 'no', '.', 'I', ""'m"", 'tired', 'of', 'listening', 'to', 'you', '.', 'You', ""'re"", 'boorish', 'and', 'idiotic', 'and', 'completely', 'overbearing', '.']"
[231.3600 - 237.4200],Ses05F_script03_2_F039,ang,"[1.0000, 4.0000, 5.0000]","['Yeah', ',', 'very', 'amusing', '.', 'Let', 'me', 'go', '.', 'I', ""'m"", 'getting', 'out', 'of', 'here', '.', 'I', 'can', 'not', 'believe', 'I', 'intended', 'to', 'marry', 'you', '.']"
[239.8400 - 247.1100],Ses05F_script03_2_F040,ang,"[1.0000, 4.5000, 5.0000]","['Oh', ',', 'marry', 'you', 'again', '?', 'I', 'must', 'have', 'been', 'insane', '.', 'What', 'was', 'I', 'thinking', '?', 'I', 'mean', ',', 'you', ""'re"", 'completely', 'outrageous', '.']"
[248.5500 - 252.2800],Ses05F_script03_2_F041,ang,"[1.5000, 4.0000, 5.0000]","['Beast', ';', 'brute', ';', 'cad', ';', 'whore']"
[4.6500 - 10.1500],Ses05F_script03_2_M000,xxx,"[2.5000, 3.5000, 4.0000]","['As', 'a', 'matter', 'of', 'fact', ',', 'the', 'real', 'cause', 'of', 'that', 'row', 'was', 'Peter', 'Burden', '.']"
[12.7900 - 16.2700],Ses05F_script03_2_M001,xxx,"[2.5000, 3.5000, 3.5000]","['I', 'knew', 'nothing', 'of', 'the', 'sort', '.', 'You', 'accepted', 'presents', 'from', 'him', '.']"
[17.3100 - 21.4900],Ses05F_script03_2_M002,xxx,"[2.0000, 3.5000, 4.0000]","['I', 'remember', 'it', 'well', ',', 'covered', 'in', 'diamonds', 'in', 'the', 'worst', 'possible', 'taste', '.']"
[23.1100 - 26.7900],Ses05F_script03_2_M003,xxx,"[2.0000, 3.0000, 3.5000]","['You', 'went', 'out', 'of', 'your', 'way', 'to', 'torture', 'me', 'over', 'Peter', 'Burden', '.']"
[29.0900 - 32.5800],Ses05F_script03_2_M004,ang,"[2.0000, 3.5000, 3.5000]","['You', 'must', 'admit', 'that', 'he', 'was', 'in', 'love', 'with', 'you', ',', 'was', 'not', 'he', '?']"
[34.0800 - 36.9900],Ses05F_script03_2_M005,ang,"[2.0000, 3.5000, 3.5000]","['You', 'let', 'him', 'kiss', 'you', '.', 'You', 'said', 'you', 'did', '.']"
[37.9500 - 39.0500],Ses05F_script03_2_M006,fru,"[1.5000, 3.5000, 4.0000]","['What', 'of', 'it', '?']"
[41.7400 - 43.6700],Ses05F_script03_2_M007,xxx,"[1.5000, 4.0000, 4.0000]","['What', 'about', 'me', '?']"
[47.0600 - 49.8000],Ses05F_script03_2_M008,ang,"[1.5000, 3.0000, 4.5000]","['Well', ',', 'that', 'is', 'a', 'nice', 'point', 'of', 'view', 'I', 'must', 'say', '.']"
[53.5900 - 58.3400],Ses05F_script03_2_M009,neu,"[2.5000, 3.0000, 3.0000]","['So', 'am', 'I', ',', 'bored', 'stiff', '.', 'Would', 'you', 'like', 'some', 'brandy', '?']"
[59.0800 - 61.5500],Ses05F_script03_2_M010,neu,"[3.0000, 3.5000, 3.0000]","['I', ""'ll"", 'have', 'a', 'little', 'I', 'think', '.']"
[64.2400 - 67.9200],Ses05F_script03_2_M011,xxx,"[3.0000, 2.5000, 3.5000]","['No', 'particular', 'reason', ',', 'besides', ',', 'they', 'were', 'very', 'small', 'ones', '.']"
[70.3500 - 76.4200],Ses05F_script03_2_M012,xxx,"[2.0000, 3.0000, 4.5000]","['You', 'can', 'hardly', 'call', 'three', 'liqueur', 'glasses', 'of', 'brandy', 'in', 'a', 'whole', 'evening', 'going', 'on', 'and', 'on', '.']"
[77.6600 - 82.9300],Ses05F_script03_2_M013,ang,"[2.0000, 4.0000, 4.5000]","['You', 'need', 'not', 'be', 'so', 'grand', 'simply', 'because', 'you', 'do', 'not', 'happen', 'to', 'want', 'any', 'at', 'the', 'moment', '.']"
[86.6900 - 88.5300],Ses05F_script03_2_M014,ang,"[2.0000, 3.5000, 4.5000]","['Really', ',', 'Amanda', '.']"
[94.7900 - 97.2800],Ses05F_script03_2_M015,xxx,"[3.0000, 3.5000, 3.0000]","['Going', 'out', 'somewhere', ',', 'dear', '?']"
[99.4100 - 102.2800],Ses05F_script03_2_M016,ang,"[2.5000, 3.5000, 3.5000]","['Oh', ',', 'that', 'reply', 'has', 'broken', 'my', 'heart', '.']"
[110.4300 - 113.4500],Ses05F_script03_2_M017,xxx,"[3.5000, 3.5000, 3.5000]","['As', 'a', 'matter', 'of', 'fact', ',', 'that', 'is', 'perfectly', 'true', '.']"
[113.9600 - 115.7500],Ses05F_script03_2_M018,fru,"[4.0000, 3.0000, 3.5000]","['Oh', ',', 'yes', 'it', 'is', '.']"
[117.3600 - 122.2000],Ses05F_script03_2_M019,ang,"[2.0000, 3.5000, 4.5000]","['It', 'is', 'a', 'pity', 'you', 'did', 'not', 'take', 'a', 'little', 'more', 'brandy', '.', 'It', 'might', 'have', 'made', 'you', 'a', 'little', 'less', 'disagreeable', '.']"
[123.5500 - 125.9900],Ses05F_script03_2_M020,xxx,"[2.0000, 3.5000, 4.0000]","['Well', ',', 'snap', ',', 'snap', ',', 'snap', 'like', 'a', 'little', 'adder', '.']"
[126.8700 - 129.9500],Ses05F_script03_2_M021,xxx,"[2.0000, 3.5000, 4.5000]","['Nonsense', ',', 'they', 'have', 'a', 'little', 'bag', 'of', 'venom', 'behind', 'their', 'fangs', 'and', 'they', 'snap', '.']"
[129.9700 - 131.0500],Ses05F_script03_2_M022,ang,"[1.5000, 3.0000, 5.0000]","['They', 'snap', '.']"
[134.0000 - 135.4100],Ses05F_script03_2_M023,fru,"[2.5000, 3.0000, 3.0000]","['[', 'BREATHING', ']']"
[138.1300 - 141.2500],Ses05F_script03_2_M024,ang,"[1.5000, 3.5000, 4.0000]","['Did', 'you', 'see', 'much', 'of', 'Peter', 'Burden', 'after', 'the', 'divorce', '?']"
[141.8700 - 144.8400],Ses05F_script03_2_M025,ang,"[2.0000, 3.5000, 4.0000]","['I', 'suppose', 'you', 'let', 'him', 'kiss', 'you', 'a', 'good', 'deal', 'more', 'then', '.']"
[145.1100 - 150.4100],Ses05F_script03_2_M026,ang,"[2.0000, 4.5000, 4.5000]","['You', 'must', 'have', 'a', 'riotous', 'time', ',', 'no', 'restraint', 'at', 'all', ',', 'very', 'enjoyable', '.', 'I', 'mean', ',', 'you', 'never', 'had', 'much', 'anyway', '.']"
[154.0300 - 156.7300],Ses05F_script03_2_M027,xxx,"[2.0000, 3.5000, 3.5000]","['I', ""'m"", 'not', 'the', 'least', 'bit', 'drunk', '.']"
[158.2400 - 166.4800],Ses05F_script03_2_M028,xxx,"[2.0000, 4.5000, 4.5000]","['I', 'think', 'I', 'mentioned', 'once', 'before', 'that', 'I', 'had', 'only', 'three-minute', 'liqueur', 'glasses', 'of', 'brandy', 'the', 'entire', 'evening', 'long', '.', 'A', 'child', 'of', 'two', 'could', 'not', 'be', 'drunk', 'on', 'that', '.']"
[169.6000 - 174.0600],Ses05F_script03_2_M029,xxx,"[1.5000, 4.0000, 4.5000]","['Oh', ',', 'very', 'interesting', '.', 'How', 'about', 'a', 'child', 'of', 'three', 'or', 'a', 'child', 'of', 'six', '?', 'How', 'about', 'a', 'child', 'of', 'nine', '?']"
[175.1600 - 180.8800],Ses05F_script03_2_M030,fru,"[2.0000, 5.0000, 4.5000]","['Oh', ',', 'This', 'is', 'very', 'interesting', '.', 'We-', 'we', 'might', 'get', 'a', 'splendid', 'debate', 'going', 'about', 'this', 'intemperate', 'tots', '.']"
[182.5900 - 185.7400],Ses05F_script03_2_M031,xxx,"[1.5000, 3.5000, 4.5000]","['Oh', ',', 'very', 'good', 'idea', '.', 'I', 'will', '.']"
[187.3700 - 189.4400],Ses05F_script03_2_M032,fru,"[2.0000, 3.0000, 4.5000]","['You', 'better', 'turn', 'that', 'off', 'I', 'think', '.']"
[190.2100 - 193.1600],Ses05F_script03_2_M033,xxx,"[2.5000, 3.0000, 3.5000]","['It', 'is', 'very', 'late', 'and', 'it', 'will', 'disturb', 'the', 'people', 'upstairs', '.']"
[195.0600 - 197.7400],Ses05F_script03_2_M034,xxx,"[3.0000, 3.0000, 3.5000]","['Well', ',', 'there', 'are', 'people', 'downstairs', 'I', 'suppose', '.']"
[198.0500 - 201.0900],Ses05F_script03_2_M035,xxx,"[2.0000, 3.5000, 4.0000]","['It', 'is', 'not', 'time', 'of', 'year', 'for', 'Tunis', '.']"
[202.6100 - 204.4200],Ses05F_script03_2_M036,xxx,"[2.0000, 2.5000, 3.5000]","['I', ""'ll"", 'do', 'no', 'such', 'thing', '.']"
[209.6100 - 212.6900],Ses05F_script03_2_M037,ang,"[1.5000, 4.0000, 4.5000]","['Turn', 'it', 'off', '.', 'It', 'is', 'driving', 'me', 'mad', '.']"
[214.3400 - 215.9600],Ses05F_script03_2_M038,ang,"[1.5000, 4.0000, 4.5000]","['Turn', 'it', 'off', '.']"
[218.1400 - 219.8200],Ses05F_script03_2_M039,ang,"[2.0000, 3.5000, 4.0000]","['Turn', 'it', 'off', '.']"
[220.9900 - 223.7200],Ses05F_script03_2_M040,ang,"[1.5000, 4.5000, 4.0000]","['Amanda', '--', 'Listen-', 'Listen-']"
[229.1600 - 231.8700],Ses05F_script03_2_M041,ang,"[2.5000, 4.0000, 4.0000]","['Very', 'music-', 'amusing', 'indeed', '.']"
[236.1100 - 240.2700],Ses05F_script03_2_M042,ang,"[2.0000, 4.0000, 4.5000]","['You', 'are', 'a', 'vile', 'tempered', ',', 'loose', 'living', ',', 'wicked', 'little', 'beast', ',', 'and', 'I', 'never', 'want', 'to', 'set', 'eyes', 'on', 'you', 'again', '.']"
[246.5500 - 256.4300],Ses05F_script03_2_M043,ang,"[1.0000, 4.5000, 5.0000]","['Shut', 'up', ',', 'shut', 'up', '.', 'I', 'would', 'not', 'marry', 'you', 'again', 'if', 'you', 'came', 'crawling', 'to', 'me', 'on', 'bended', 'knee', '.', 'You', ""'re"", 'a', 'mean', ',', 'evil-minded', 'little', 'vampire', 'and', 'I', 'hope', 'to', 'God', 'I', 'never', 'set', 'eyes', 'on', 'you', 'again', '.']"
