% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[10.1400 - 18.0200],Ses05F_impro08_M001,fru,"[2.5000, 4.5000, 2.5000]","['All', 'I', 'want', 'to', 'do', 'is', 'put', 'my', ',', 'pay', 'for', 'my', 'freaking', 'credit', 'card', ',', 'and', 'there', ""'s"", 'something', 'wrong', 'in', 'my', 'bill', ',', 'Like', 'I', 'swear', ',', 'it', 'says', 'I', 'did', 'not', 'paid', 'last', 'month', ',', 'but', 'I', 'know', 'I', 'paid', 'last', 'month', '.']"
[18.0300 - 24.9900],Ses05F_impro08_M002,fru,"[2.5000, 4.0000, 3.5000]","['I', 'put-', 'I', ""'ve"", 'been', 'typing', 'my', 'number', 'in', 'millions', 'of', 'times', ',', 'it', 'will', 'not', 'listen', 'to', 'me', ',', 'it', 'is', 'not', 'working', ',', 'and', 'I', 'can', 'not', 'get', 'a', 'single', 'human', 'being', ',', 'and', 'finally-']"
[25.0100 - 30.1400],Ses05F_impro08_M003,xxx,"[3.0000, 3.5000, 3.0000]","['you', 'are', 'a', 'real', 'human', 'being', '.', 'Thank', 'you', 'very', ',', 'very', 'much', '.']"
[30.7400 - 39.5100],Ses05F_impro08_M004,ang,"[2.0000, 4.0000, 3.5000]","['This', 'is', 'ridiculous', '.', 'I-', 'I', 'seriously', ',', 'I', 'do', 'not', 'understand', 'why', 'you', 'think', 'these', 'automated', 'systems', 'are', 'supposed', 'to', 'like', 'work', 'for', 'anybody', '.', 'They', 'have', 'never', ',', 'ever', 'work', 'for', 'me', '.']"
[39.7600 - 49.1800],Ses05F_impro08_M005,ang,"[2.0000, 4.5000, 3.5000]","['Can', 'you', 'like', 'talk', 'to', 'somebody', 'about', 'this', ',', 'can', 'you', 'like', 'can', 'you', 'tell', 'them', 'that', 'this', 'is', 'ridiculous', 'and', 'can', 'they', 'change', 'it', 'from', 'now', 'on', ',', 'is', 'there', 'a', 'phone', 'number', 'you', 'have', 'that', 'I', 'can', 'call', 'that', 'will', 'like', 'automatically', 'be', 'talking', 'to', 'somebody', 'a', 'human', 'being', '.']"
[59.4000 - 65.8000],Ses05F_impro08_M006,fru,"[2.5000, 3.0000, 2.5000]","['Well', ',', 'okay', ',', 'well', 'First', 'off', ',', 'fine', ',', 'fine', ',', 'fine', '.', 'Let', ""'s"", 'see', ',', 'first', 'off', ',', 'um-', 'yeah', 'my', 'bill', ""'s"", 'wrong', '.']"
[65.8100 - 69.0300],Ses05F_impro08_M007,ang,"[2.5000, 3.5000, 2.5000]","['Like', 'I', 'know', 'I', 'paid', 'last', 'month', ',', 'but', 'it', 'has', ""n't"", 'been', 'paid', 'and', 'you', 'charged', 'me', 'a', 'late', 'fee', '.']"
[72.8700 - 74.3100],Ses05F_impro08_M008,fru,"[2.5000, 3.5000, 2.0000]","['I', 'got', 'it', 'in', 'the', 'mail', '.']"
[74.7500 - 75.5300],Ses05F_impro08_M009,fru,"[2.5000, 2.5000, 2.0000]",['yeah']
[81.6600 - 88.3500],Ses05F_impro08_M010,fru,"[2.5000, 3.5000, 2.0000]","['Well', ',', 'when', 'I', 'look', 'online', ',', 'it', 'says', ',', 'it', 'says', 'that', 'I', 'was', 'charged', 'a', 'late', 'fee', 'so', 'I', ""'m"", 'assuming', 'that', 'I', 'paid', 'on', 'your', 'web', 'site-']"
[88.3900 - 96.1100],Ses05F_impro08_M011,fru,"[2.5000, 3.5000, 2.5000]","['like', 'I', 'paid', 'right', 'through', 'your', 'own', 'company', 'before', 'my', 'due', 'date', 'but', 'it', 'is', 'still', 'and', 'it', 'even', 'shows', 'my', 'payment', 'there', ',', 'and', 'then', 'it', 'charged', 'me', 'the', 'late', 'fee', 'afterwards', '.']"
[100.1900 - 101.5200],Ses05F_impro08_M012,fru,"[2.5000, 2.5000, 2.5000]","['Okay', '.']"
[102.1800 - 104.1100],Ses05F_impro08_M013,neu,"[2.5000, 2.5000, 2.5000]","['Okay', ',', 'great', ',', 'go', 'ahead', '.']"
[118.4200 - 121.4200],Ses05F_impro08_M014,fru,"[2.5000, 3.0000, 2.0000]","['It', 'was', 'one', 'ninety', 'eight', 'sixty', 'three', '.', 'I', 'paid', 'the', 'minimum', '.']"
[129.7500 - 133.2900],Ses05F_impro08_M015,xxx,"[3.0000, 2.5000, 2.5000]","['Wow', '.', 'I', 'can', 'not', 'believe', 'you', ""'re"", 'actually', 'admitting', 'to', 'having', 'a', 'problem', 'on', 'your', 'end', '.', 'That', 'is', 'a', 'first', '.']"
[134.1900 - 135.9200],Ses05F_impro08_M016,neu,"[3.5000, 3.0000, 2.5000]","['No', ',', 'No', ',', 'No', ',', 'I', 'am', 'grateful', '.']"
[137.0800 - 138.2000],Ses05F_impro08_M017,xxx,"[3.0000, 3.0000, 2.5000]","['Absolutely', '.']"
[145.1100 - 146.3600],Ses05F_impro08_M018,neu,"[3.0000, 2.5000, 2.0000]","['Did', 'they', 'take-']"
[149.3600 - 150.6100],Ses05F_impro08_M019,neu,"[2.5000, 2.5000, 2.0000]","['Yes', ',', 'yes', ',', 'exactly', '.']"
[151.8900 - 154.8200],Ses05F_impro08_M020,neu,"[3.0000, 2.0000, 1.5000]","['Are', 'you', 'taking', 'the', 'late', 'fee', 'off', 'of', 'my', 'account', 'then', '?']"
[159.5400 - 161.7000],Ses05F_impro08_M021,fru,"[2.5000, 2.5000, 3.0000]","['Because', 'I', 'paid', 'it', 'on', 'time', '.']"
[176.9600 - 178.0500],Ses05F_impro08_M022,neu,"[3.0000, 3.0000, 1.5000]","['Right', '.']"
[179.9200 - 184.5900],Ses05F_impro08_M023,fru,"[2.0000, 3.5000, 2.0000]","['Yeah', ',', 'but', 'if', 'I', 'call', 'back', ',', 'I', ""'ll"", 'have', 'to', 'go', 'through', 'this', 'whole', 'rigmarole', 'again', '.', 'and', 'try', 'to', 'get', 'a', 'hole', 'or', 'someone', '.']"
[187.7100 - 188.8400],Ses05F_impro08_M024,sur,"[3.0000, 3.5000, 2.0000]","['Really', '?']"
[188.9900 - 192.4000],Ses05F_impro08_M025,hap,"[4.0000, 3.5000, 2.5000]","['That', 'would', 'be', 'wonderful', ',', 'that', 'would', 'be', 'great', 'seriously', '.']"
[192.4325 - 194.1100],Ses05F_impro08_M026,hap,"[3.5000, 3.0000, 2.0000]","['thank', 'you', ',', 'what', 'is', 'the', 'number', '?']"
[196.2600 - 197.3600],Ses05F_impro08_M027,neu,"[3.0000, 2.5000, 2.0000]","['three', 'two', 'three']"
[198.3300 - 203.8800],Ses05F_impro08_M028,hap,"[4.0000, 3.0000, 2.5000]","['six', 'four', 'nine', 'four', '.', 'That', 'would', 'be', 'so', 'great', ',', 'thank', 'you', 'so', 'much', '.']"
[203.9200 - 204.8400],Ses05F_impro08_M029,xxx,"[4.0000, 2.5000, 2.5000]","['oh', '.']"
[206.2800 - 211.1000],Ses05F_impro08_M030,hap,"[3.5000, 3.0000, 2.5000]","['It', 'was', 'horrible', ',', 'but', 'you', 'have', 'made', 'it', 'much', 'better', ',', 'thank', 'you', 'very', 'much', '.', 'Absolutely']"
[211.1200 - 213.4800],Ses05F_impro08_M031,hap,"[4.0000, 2.0000, 2.0000]","['You', 'too', ',', 'thank', 'you', 'so', 'much', ',', 'have', 'a', 'wonderful', 'day', '.']"
[213.7400 - 214.9400],Ses05F_impro08_M032,xxx,"[4.0000, 2.0000, 2.0000]",['bye']
