% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[126.6200 - 133.8800],Ses05M_script01_1b_F012,fru,"[1.5000, 3.5000, 4.0000]","['The', 'trouble', 'is', 'the', 'God', 'damn', 'newspapers', ',', 'I', 'mean', ',', 'ea-', 'each', 'week', 'a', 'new', 'boy', 'turns', 'up', 'out', 'of', 'nowhere', '.', 'So', 'the', 'next', 'one', 'is', 'gon', 'na', 'be', 'Larry', '.', 'So', 'you', '--']"
[141.4600 - 143.2700],Ses05M_script01_1b_F013,xxx,"[3.0000, 2.0000, 3.0000]","['Why', '?']"
[144.2100 - 148.0000],Ses05M_script01_1b_F014,xxx,"[3.0000, 3.0000, 3.5000]","['Well', ',', 'I', ""'ve"", 'got', 'an', 'idea', 'but', 'what', 'is', 'the', 'story', '?']"
[153.0300 - 155.1100],Ses05M_script01_1b_F015,xxx,"[3.0000, 2.5000, 2.5000]","['Well', ',', 'that', 'is', 'your', 'business', ',', 'Chris', '.']"
[156.3700 - 159.7600],Ses05M_script01_1b_F016,fru,"[2.5000, 3.0000, 3.5000]","['What', 'do', 'you', 'want', 'me', 'to', 'do', '?', 'I', 'mean', ',', 'You', ""'re"", 'old', 'enough', 'to', 'know', 'your', 'own', 'mind', '.']"
[161.2200 - 164.7700],Ses05M_script01_1b_F017,xxx,"[2.5000, 3.0000, 2.0000]","['Well', ',', 'you', 'want', 'to', 'make', 'sure', 'that', 'your', 'father', 'is', 'not', 'gon', 'na', '--']"
[178.7900 - 182.6000],Ses05M_script01_1b_F018,fru,"[2.0000, 3.0000, 3.5000]","['I', 'ignore', 'what', 'I', 'got', 'to', 'ignore', '.', 'I', 'mean', ',', 'the', 'girl', 'is', 'Larry', ""'s"", 'girl', '.']"
[183.5300 - 189.6200],Ses05M_script01_1b_F019,xxx,"[2.5000, 3.0000, 4.5000]","['As', 'far', 'as', 'your', 'father', 'is', 'concerned', ',', 'he', 'is', 'not', 'dead', '.', 'And', 'she', 'is', 'still', 'his', 'girl', '.']"
[189.9900 - 196.5100],Ses05M_script01_1b_F020,xxx,"[2.5000, 3.0000, 3.5000]","['Now', ',', 'you', 'can', 'go', 'on', 'with', 'this', 'if', 'you', 'know', 'where', 'to', 'go', ',', 'but', 'I', 'do', 'not', 'know', 'where', 'to', 'go', '.']"
[208.1400 - 211.3300],Ses05M_script01_1b_F021,xxx,"[2.5000, 2.5000, 3.0000]","['Well', ',', 'you', ""'re"", 'a', 'considerate', 'fella', '.', 'There', ""'s"", 'nothing', 'wrong', 'with', 'that', '.']"
[212.3200 - 214.4800],Ses05M_script01_1b_F022,neu,"[2.5000, 2.5000, 3.5000]","['Have', 'you', 'asked', 'Annie', 'yet', '?']"
[217.3500 - 221.8500],Ses05M_script01_1b_F023,neu,"[2.5000, 2.5000, 3.5000]","['Well', ',', 'how', 'do', 'you', 'know', 'she', ""'ll"", 'marry', 'you', '?', 'Maybe', 'she', 'feels', 'like', 'your', 'father', 'does', '.']"
[235.4900 - 239.0700],Ses05M_script01_1b_F024,neu,"[2.0000, 2.5000, 3.0000]","['The', 'trouble', 'is', 'you', 'do', 'not', 'see', 'enough', 'women', '.', 'You', 'never', 'did', '.']"
[242.2800 - 245.1700],Ses05M_script01_1b_F025,xxx,"[2.5000, 3.0000, 3.5000]","['I', 'just', 'do', 'not', 'see', 'why', 'it', 'has', 'to', 'be', 'Annie', '.']"
[246.7800 - 253.8500],Ses05M_script01_1b_F026,neu,"[3.0000, 2.5000, 4.0000]","['Well', ',', 'that', 'is', 'a', 'good', 'reason', '.', 'But', 'it', 'do', 'not', 'mean', 'a', 'thing', '.', 'I', 'mean', ',', 'You', 'have', ""n't"", 'seen', 'her', 'since', 'you', 'went', 'to', 'war', '.', 'It', 'is', 'been', 'five', 'years', '.']"
[268.1700 - 278.6500],Ses05M_script01_1b_F027,fru,"[1.5000, 3.0000, 4.0000]","['No', 'I', 'do', 'not', 'want', 'a-', 'Your', 'father', 'thinks', 'he', 'is', 'coming', 'back', ',', 'Chris', '.', 'If', 'you', 'marry', 'that', 'girl', ',', 'you', ""'re"", 'pronouncing', 'him', 'dead', '.']"
[279.1400 - 286.7100],Ses05M_script01_1b_F028,sad,"[1.5000, 2.5000, 3.5000]","['Now', ',', 'what', 'is', 'going', 'to', 'happen', 'to', 'your', 'father', ',', 'do', 'you', 'know', '?', 'I', 'do', 'not', '.']"
[290.4900 - 293.1400],Ses05M_script01_1b_F029,xxx,"[2.0000, 2.0000, 3.0000]","['Just', 'give', 'it', 'some', 'more', 'thought', '.']"
[309.5400 - 311.6300],Ses05M_script01_1b_F030,sur,"[2.0000, 3.0000, 2.5000]","['What', 'the', 'hell', 'is', 'this', '?']"
[315.7700 - 317.6700],Ses05M_script01_1b_F031,ang,"[1.5000, 3.0000, 4.0000]","['Are', 'you', 'crazy', '?']"
[321.6200 - 324.7600],Ses05M_script01_1b_F032,xxx,"[1.5000, 3.5000, 4.0000]","['But', 'you', 'have', 'a', 'business', 'here', '.', 'What', 'the', 'hell', 'is', 'this', '?']"
[326.0400 - 328.5600],Ses05M_script01_1b_F033,ang,"[2.0000, 4.0000, 4.0000]","['Must', 'you', 'be', 'inspired', '?']"
[347.6800 - 350.2200],Ses05M_script01_1b_F034,ang,"[3.0000, 3.0000, 3.5000]","['You', 'do', 'not', 'want', 'to', 'think', 'like', 'that', '.']"
[353.8000 - 360.9800],Ses05M_script01_1b_F035,fru,"[2.0000, 3.5000, 4.5000]","['All', 'right', '.', 'But', 'do', 'not', 'think', 'like', 'that', 'because', 'what', 'the', 'hell', 'did', 'we', 'work', 'for', ',', 'Chris', '?', 'All', 'of', 'this', ',', 'all', 'of', 'it', ',', 'it', 'is', 'all', 'just', 'for', 'you', '.']"
[365.5200 - 367.8500],Ses05M_script01_1b_F036,xxx,"[2.5000, 2.5000, 3.0000]","['Do', 'not', 'think', 'like', 'that', ',', 'do', 'you', 'hear', 'me', '?']"
[370.8700 - 373.0100],Ses05M_script01_1b_F037,fru,"[2.0000, 2.0000, 2.0000]","['I', 'do', 'not', 'understand', 'you', ',', 'do', 'I', '?']"
[377.1300 - 379.7800],Ses05M_script01_1b_F038,xxx,"[3.0000, 2.5000, 3.0000]","['Yeah', ',', 'I', 'can', 'see', 'that', '.']"
[8.5700 - 10.7100],Ses05M_script01_1b_M000,xxx,"[2.5000, 3.0000, 3.0000]","['He', 'saw', 'it', '.']"
[13.3100 - 15.6700],Ses05M_script01_1b_M001,sad,"[2.5000, 2.5000, 2.5000]","['He', 'was', 'out', 'here', 'when', 'it', 'broke', '.']"
[16.8300 - 24.8300],Ses05M_script01_1b_M002,sad,"[2.5000, 2.5000, 3.5000]","['About', 'four', 'this', 'morning', '.', 'I', 'heard', 'it', 'crack', 'and', 'I', 'looked', 'out', 'the', 'window', 'and', 'he', 'was', 'standing', 'right', 'there', 'when', 'it', 'cracked', '.']"
[29.6900 - 36.1900],Ses05M_script01_1b_M003,sad,"[2.0000, 3.0000, 3.5000]","['I', 'do', 'not', 'know', '.', 'But', 'after', 'he', 'saw', 'it', ',', 'he', 'ran', 'back', 'into', 'the', 'house', 'and', 'started', 'crying', 'in', 'the', 'kitchen', '.']"
[38.2300 - 44.0600],Ses05M_script01_1b_M004,sad,"[2.0000, 3.0000, 3.0000]","['No', '.', 'I', 'figured', 'it', 'was', 'best', 'to', 'leave', 'him', 'alone', '.']"
[51.9400 - 62.9700],Ses05M_script01_1b_M005,sad,"[2.5000, 3.0000, 4.0000]","['Yes', ',', 'yes', 'he', 'is', '.', 'I', 'do', 'not', 'know', 'the', 'meaning', 'in', 'it', '.', 'But', 'I', 'know', 'one', 'thing', ',', 'mom', ',', 'we', 'made', 'a', 'terrible', 'mistake', 'with', 'Dad', '.']"
[63.9700 - 69.2100],Ses05M_script01_1b_M006,xxx,"[2.0000, 2.5000, 3.5000]","['Being', 'dishonest', 'with', 'him', '.', 'It', 'is', 'the', 'kind', 'of', 'thing', 'that', 'pays', 'off', 'and', 'now', 'it', 'is', 'paying', 'off', '.']"
[70.6300 - 79.2100],Ses05M_script01_1b_M007,xxx,"[2.0000, 3.5000, 4.0000]","['You', 'know', 'that', 'Larry', ""'s"", 'not', 'coming', 'back', 'and', 'I', 'know', 'it', '.', 'So', 'why', 'do', 'we', 'go', 'on', 'letting', 'him', 'think', 'that', 'we', 'believe', 'with', 'him', '?']"
[80.9300 - 87.5700],Ses05M_script01_1b_M008,fru,"[2.0000, 3.0000, 4.0000]","['I', 'do', 'not', 'want', 'to', 'argue', 'with', 'him', '.', 'But', 'it', 'is', 'time', 'that', 'he', 'knows', 'that', 'nobody', 'else', 'believes', 'that', 'Larry', ""'s"", 'alive', '.', 'I', 'mean']"
[87.5900 - 98.9300],Ses05M_script01_1b_M009,fru,"[2.0000, 4.0000, 4.5000]","['Why', 'should', 'not', 'he', 'dream', 'about', 'him', ',', 'walk', 'the', 'nights', 'waiting', 'for', 'him', '?', 'Do', 'we', 'contradict', 'him', '?', 'Do', 'we', 'say', 'outright', 'that', 'we', 'do', 'not', 'have', 'any', 'hope', 'anymore', '?', 'That', 'we', 'have', ""n't"", 'had', 'any', 'hope', 'for', 'a', 'long', 'time', '?']"
[99.9400 - 106.1500],Ses05M_script01_1b_M010,fru,"[1.0000, 4.0000, 5.0000]","['For', 'Gods', 'sake', ',', 'three', 'years', '!', 'Nobody', 'comes', 'back', 'after', 'three', 'years', '.', 'It', 'is', 'insane', '!']"
[123.5800 - 126.8900],Ses05M_script01_1b_M011,xxx,"[2.5000, 2.5000, 3.5000]","['Sit', 'down', ',', 'mom', '.', 'I', 'want', 'to', 'talk', 'to', 'you', '.']"
[133.4100 - 137.1991],Ses05M_script01_1b_M012,fru,"[2.0000, 4.0000, 4.5000]","['All', 'right', '.', 'All', 'right', ',', 'just', 'listen', '.']"
[138.6600 - 141.8900],Ses05M_script01_1b_M013,xxx,"[2.5000, 3.0000, 3.5000]","['You', 'know', 'why', 'I', 'invited', 'Annie', ',', 'right', '?']"
[142.9500 - 144.7200],Ses05M_script01_1b_M014,xxx,"[3.0000, 3.0000, 3.0000]","['You', 'know', '.']"
[149.2500 - 152.2800],Ses05M_script01_1b_M015,xxx,"[3.0000, 3.0000, 3.5000]","['I', ""'m"", 'gon', 'na', 'ask', 'her', 'to', 'marry', 'me', '.']"
[154.6800 - 157.2100],Ses05M_script01_1b_M016,fru,"[2.5000, 3.5000, 3.5000]","['You', 'know', 'it', 'is', 'not', 'just', 'my', 'business', '.']"
[159.1600 - 161.6400],Ses05M_script01_1b_M017,fru,"[2.0000, 4.0000, 4.5000]","['So', 'it', 'is', 'all', 'right', 'then', '?', 'I', 'should', 'just', 'go', 'ahead', 'with', 'it', '?']"
[164.1200 - 170.4900],Ses05M_script01_1b_M018,xxx,"[1.5000, 4.0000, 5.0000]","['So', 'it', 'is', 'not', 'just', 'my', 'business', '?', 'You', 'infuriate', 'me', 'sometime', ',', 'you', 'know', 'that', '.']"
[170.5000 - 179.7700],Ses05M_script01_1b_M019,ang,"[1.5000, 4.0000, 4.5000]","['Is', 'not', 'it', 'your', 'business', ',', 'too', ',', 'if', 'I', 'tell', 'dad', 'and', 'he', 'throws', 'a', 'fit', 'about', 'it', '?', 'You', 'have', 'such', 'a', 'talent', 'for', 'ignoring', 'things', '.']"
[181.4600 - 184.0500],Ses05M_script01_1b_M020,ang,"[1.0000, 4.5000, 5.0000]","['She', 'is', 'not', 'Larry', ""'s"", 'girl', '.']"
[199.0900 - 208.5200],Ses05M_script01_1b_M021,fru,"[1.5000, 4.0000, 4.5000]","['I', 'do', 'not', 'know', 'why', 'it', 'is', 'but', 'every', 'time', 'I', 'reach', 'out', 'for', 'something', 'that', 'I', 'want', ',', 'I', 'have', 'to', 'pull', 'back', 'because', 'it', 'might', 'hurt', 'somebody', 'else', ',', 'my', 'whole', 'bloody', 'life', ',', 'time', 'after', 'time', ',', 'after', 'time', '.']"
[210.2500 - 212.4400],Ses05M_script01_1b_M022,ang,"[1.0000, 4.5000, 4.5000]","['what', 'to', 'hell', 'with', 'that', '!']"
[214.6600 - 217.5000],Ses05M_script01_1b_M023,xxx,"[2.5000, 3.0000, 3.5000]","['I', 'wanted', 'to', 'get', 'this', 'settled', 'first', '.']"
[221.3600 - 229.1700],Ses05M_script01_1b_M024,xxx,"[2.5000, 3.0000, 3.5000]","['Well', ',', 'if', 'she', 'does', 'then', 'that', 'is', 'the', 'end', 'of', 'it', '.', 'But', 'from', 'her', 'letters', 'it', 'seems', 'like', 'she', 'is', 'forgotten', 'him', '.']"
[229.2200 - 235.6200],Ses05M_script01_1b_M025,fru,"[1.5000, 4.0000, 4.5000]","['I', ""'ll"", 'find', 'out', 'and', 'then', 'we', ""'ll"", 'thrash', 'it', 'out', 'with', 'dad', ',', 'all', 'right', '?', 'Mom', ',', 'do', 'not', 'avoid', 'me', '.']"
[238.5200 - 241.8500],Ses05M_script01_1b_M026,fru,"[1.5000, 3.5000, 4.0000]","['So', 'what', ',', 'I', ""'m"", 'not', 'fast', 'with', 'women', '?']"
[244.7500 - 246.8800],Ses05M_script01_1b_M027,fru,"[2.0000, 3.5000, 4.0000]","['Because', 'it', 'is', '.']"
[253.5500 - 258.0900],Ses05M_script01_1b_M028,fru,"[2.0000, 3.5000, 3.5000]","['[', 'garbage', ']', 'I', 'do', 'not', 'know', '.', 'It', 'is', 'just', ',']"
[258.3100 - 268.9800],Ses05M_script01_1b_M029,fru,"[2.0000, 4.0000, 4.5000]","['she', 'is', 'who', 'I', 'know', 'best', '.', 'I', 'know', 'her', 'since', 'I-', 'I', 'was', 'a', 'kid', 'I', 'grew', 'up', 'with', 'her', '.', 'When', 'I', 'think', 'of', 'somebody', 'for', 'my', 'wife', 'these', 'days', ',', 'I', 'I', 'think', 'of', 'Annie', '.', 'What', 'do', 'you', 'want', ',', 'a', 'diagram', '?']"
[288.4600 - 290.8200],Ses05M_script01_1b_M030,fru,"[3.0000, 2.5000, 3.0000]","['All', 'right', 'then', ',', 'mom', '.']"
[293.1400 - 304.3600],Ses05M_script01_1b_M031,ang,"[1.5000, 3.5000, 4.5000]","['I', ""'ve"", 'given', 'it', 'three', 'years', 'of', 'thought', '.', 'I', 'had', 'hoped', 'if', 'I', 'waited', ',', 'dad', 'would', ""'ve"", 'forgotten', 'him', 'by', 'now', 'and', 'we', 'could', 'have', 'a-', 'a', 'regular', 'wedding', 'and', 'everybody', 'happy', '.']"
[304.7100 - 309.5800],Ses05M_script01_1b_M032,ang,"[2.0000, 3.0000, 4.0000]","['But', 'if', 'that', 'can', 'not', 'happen', 'then', 'I', ""'ll"", 'just', 'get', 'out', '.']"
[311.0400 - 316.8600],Ses05M_script01_1b_M033,ang,"[2.0000, 4.5000, 4.0000]","['I', ""'ll"", 'get', 'out', '.', 'I', ""'ll"", 'go', 'get', 'married', 'someplace', 'else', ',', 'I-', 'I', ""'ll"", 'live', 'someplace', 'else', ',', 'maybe', 'New', 'York', '.']"
[317.5600 - 322.1400],Ses05M_script01_1b_M034,xxx,"[1.5000, 3.5000, 4.5000]","['I', ""'ve"", 'been', 'a', 'good', 'son', 'for', 'too', 'long', ',', 'a', 'good', 'sucker', '.', 'I', ""'m"", 'through', 'with', 'it', '.']"
[323.4300 - 326.7100],Ses05M_script01_1b_M035,ang,"[1.5000, 3.5000, 4.5000]","['The', 'business', '?', 'The', 'business', 'does', 'not', 'inspire', 'me', '.']"
[327.0300 - 337.6500],Ses05M_script01_1b_M036,ang,"[1.0000, 4.5000, 5.0000]","['Yeah', ',', 'I', ""'d"", 'like', 'one', 'hour', 'a', 'day', '.', 'If', 'I', 'have', 'to', 'grub', 'for', 'money', 'all', 'day', 'long', ',', 'I', ""'d"", 'like', 'to', 'go', 'home', 'to', 'something', 'beautiful', '.', 'I', ""'d"", 'like', 'a', 'family', '.', 'I', ""'d"", 'like', 'some', 'kids', '.']"
[337.7400 - 347.8900],Ses05M_script01_1b_M037,xxx,"[2.0000, 3.5000, 5.0000]","['I', ""'d"", 'like', 'to', 'build', 'something', 'that', 'is', 'my', 'own', '.', 'And', 'Annie', 'is', 'in', 'the', 'center', 'of', 'that', '.', 'Now', ',', 'where', 'do', 'I', 'find', 'it', '?']"
[350.4300 - 354.1500],Ses05M_script01_1b_M038,xxx,"[2.5000, 4.0000, 4.0000]","['Well', ',', 'you', 'help', 'me', 'stay', 'here', '.']"
[360.7800 - 366.1200],Ses05M_script01_1b_M039,fru,"[2.0000, 3.5000, 4.5000]","['I', 'know', 'that', ',', 'mom', '.', 'Just', 'you', 'help', 'me', 'stay', 'here', '.']"
[367.0300 - 369.6377],Ses05M_script01_1b_M040,ang,"[2.0000, 3.0000, 4.5000]","['Well', ',', 'I', 'am', 'thinking', 'like', 'that', '.']"
[372.5900 - 377.3700],Ses05M_script01_1b_M041,ang,"[2.5000, 4.0000, 4.0000]","['No', ',', 'you', 'do', 'not', '.', 'I', ""'m"", 'a', 'pretty', 'tough', 'guy', '.']"
