% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[120.8300 - 124.2900],Ses05F_script03_1_F019,neu,"[3.0000, 3.0000, 3.0000]","['well', 'what', 'if', 'one', 'of', 'us', 'dies', 'does', 'the', 'other', 'laugh', 'then']"
[125.7200 - 128.1500],Ses05F_script03_1_F020,xxx,"[2.5000, 2.5000, 2.5000]","['well', 'that', 'is', 'rather', 'serious', 'is', 'not', 'it']"
[133.3800 - 136.5800],Ses05F_script03_1_F021,xxx,"[4.0000, 2.5000, 3.5000]","['my', 'dear', 'i', 'do', 'believe', 'you', 'talking', 'nonsense']"
[160.0200 - 163.2000],Ses05F_script03_1_F022,xxx,"[4.0000, 2.5000, 3.0000]","['elliot', 'worms', 'do', 'not', 'pop']"
[173.6100 - 179.6200],Ses05F_script03_1_F023,xxx,"[4.0000, 3.5000, 3.5000]","['oh', 'thank', 'you', 'dear', 'and', 'the', 'same', 'goes', 'for', 'you', 'except', 'that', 'if', 'i', 'so', 'much', 'as', 'see', 'you', 'looking', 'at', 'another', 'woman', 'i', 'kill', 'you']"
[182.9400 - 184.8800],Ses05F_script03_1_F024,xxx,"[4.0000, 3.0000, 3.5000]","['which', 'particular', 'one']"
[188.4100 - 194.5200],Ses05F_script03_1_F025,exc,"[4.0000, 3.5000, 3.5000]","['charles', 'that', 'was', 'his', 'name', 'he', 'did', 'wriggle', 'so', 'beautifully']"
[195.4100 - 200.4800],Ses05F_script03_1_F026,xxx,"[4.5000, 4.0000, 4.0000]","['i', 'know', 'you', 'threw', 'him', 'out', 'the', 'window', 'into', 'the', 'canal', 'i', 'do', 'not', 'think', 'i', 'ever', 'forgive', 'you', 'for', 'that']"
[201.7900 - 204.8800],Ses05F_script03_1_F027,xxx,"[4.0000, 3.0000, 3.5000]","['it', 'went', 'on', 'intermittently', 'for', 'days']"
[209.5400 - 213.8800],Ses05F_script03_1_F028,xxx,"[4.0000, 3.5000, 3.0000]","['uh', 'it', 'burned', 'all', 'the', 'towels', 'in', 'the', 'bathroom', 'too']"
[216.4200 - 218.8000],Ses05F_script03_1_F029,xxx,"[3.0000, 3.0000, 2.5000]","['that', 'was', 'the', 'first', 'time', 'you', 'ever', 'hit', 'me']"
[220.7100 - 227.1200],Ses05F_script03_1_F030,exc,"[4.5000, 3.5000, 3.5000]","['and', 'then', 'the', 'manager', 'came', 'in', 'and', 'found', 'us', 'rolling', 'around', 'on', 'the', 'floor', 'biting', 'and', 'scratching', 'like', 'panthers']"
[227.9400 - 232.6500],Ses05F_script03_1_F031,hap,"[4.5000, 4.0000, 3.5000]","['oh', 'ridiculous', 'utterly', 'ridiculous']"
[232.6900 - 234.2200],Ses05F_script03_1_F032,xxx,"[4.0000, 3.0000, 3.5000]","['and', 'very', 'much', 'sillier']"
[241.6700 - 243.4048],Ses05F_script03_1_F033,neu,"[3.0000, 2.5000, 2.5000]","['you', 'knew', 'there', 'was', 'nothing']"
[4.3300 - 6.6700],Ses05F_script03_1_M000,exc,"[3.0000, 3.5000, 3.5000]","['good', 'god']"
[8.2500 - 10.3400],Ses05F_script03_1_M001,exc,"[4.0000, 3.5000, 3.5000]","['i', 'wonder']"
[13.0900 - 14.9200],Ses05F_script03_1_M002,xxx,"[3.5000, 3.5000, 3.5000]","['it', 'must', 'be', 'them', 'then']"
[15.8100 - 19.0400],Ses05F_script03_1_M003,xxx,"[2.5000, 3.5000, 3.5000]","['we', 'all', 'right', 'darling', 'are', 'not', 'we', 'whatever', 'happens']"
[20.1600 - 22.2800],Ses05F_script03_1_M004,xxx,"[3.5000, 3.5000, 3.0000]","['i', 'do', 'not', 'care', 'then']"
[24.1800 - 31.8800],Ses05F_script03_1_M005,exc,"[3.0000, 4.0000, 3.5000]","['hello', 'hello', 'what', 'wrong', 'number']"
[33.1100 - 36.0600],Ses05F_script03_1_M006,fea,"[3.5000, 4.0000, 3.0000]","['oh', 'what', 'shall', 'we', 'do', 'if', 'they', 'suddenly', 'walk', 'in', 'on', 'us']"
[36.4500 - 38.5400],Ses05F_script03_1_M007,exc,"[4.0000, 3.5000, 3.0000]","['with', 'the', 'most', 'perfect', 'poise']"
[39.5600 - 45.7600],Ses05F_script03_1_M008,xxx,"[4.0000, 4.0000, 4.0000]","['laughter', 'oh', 'the', 'things', 'that', 'ought', 'to', 'matter', 'most', 'dreadfully', 'do', 'not', 'seem', 'to', 'matter', 'at', 'all', 'when', 'one', 'happy', 'do', 'they']"
[49.4500 - 51.7300],Ses05F_script03_1_M009,xxx,"[2.5000, 3.5000, 3.5000]","['darling', 'do', 'not', 'say', 'that']"
[61.0800 - 64.1900],Ses05F_script03_1_M010,xxx,"[4.0000, 3.5000, 3.5000]","['meaning', 'that', 'sacred', 'and', 'beautiful', 'thing', 'love']"
[65.4500 - 73.6700],Ses05F_script03_1_M011,exc,"[3.0000, 4.5000, 4.5000]","['what', 'does', 'it', 'all', 'mean', 'that', 'is', 'what', 'i', 'asked', 'myself', 'in', 'my', 'ceaseless', 'quest', 'for', 'ultimate', 'truth', 'dear', 'god', 'what', 'does', 'it', 'all', 'mean']"
[74.9200 - 78.2100],Ses05F_script03_1_M012,xxx,"[4.0000, 3.5000, 3.5000]","['you', 'must', 'not', 'be', 'serious', 'my', 'dear', 'one', 'that', 'is', 'just', 'what', 'they', 'want']"
[78.7300 - 93.5400],Ses05F_script03_1_M013,exc,"[4.0000, 4.0000, 4.0000]","['all', 'the', 'futile', 'mortals', 'who', 'try', 'to', 'make', 'life', 'unbearable', 'laugh', 'at', 'them', 'be', 'flippant', 'laugh', 'at', 'everything', 'all', 'their', 'sacred', 'shibboleths', 'flippancy', 'brings', 'out', 'the', 'acid', 'in', 'their', 'damned', 'sweetness', 'and', 'light']"
[95.5500 - 99.3800],Ses05F_script03_1_M014,exc,"[3.5000, 3.5000, 3.0000]","['certainly', 'you', 'must', 'we', 'figures', 'of', 'fun', 'alright', 'laughter']"
[109.2300 - 110.7500],Ses05F_script03_1_M015,exc,"[3.0000, 3.0000, 3.0000]","['who', 'knows']"
[113.3400 - 117.4100],Ses05F_script03_1_M016,exc,"[3.0000, 3.5000, 3.5000]","['no', 'that', 'fire', 'will', 'fade', 'along', 'with', 'our', 'passion']"
[118.5800 - 121.0700],Ses05F_script03_1_M017,exc,"[3.5000, 3.5000, 3.0000]","['it', 'all', 'depends', 'on', 'how', 'well', 'we', 'played']"
[123.7400 - 125.9200],Ses05F_script03_1_M018,exc,"[3.5000, 3.5000, 3.5000]","['yes', 'yes', 'with', 'all', 'his', 'might']"
[127.4300 - 133.5400],Ses05F_script03_1_M019,exc,"[3.5000, 4.5000, 3.5000]","['no', 'no', 'it', 'is', 'not', 'death', 'is', 'very', 'laughable', 'come', 'such', 'a', 'cunning', 'little', 'mystery', 'all', 'done', 'with', 'mirrors']"
[135.7500 - 145.3400],Ses05F_script03_1_M020,exc,"[3.5000, 4.0000, 4.0000]","['no', 'so', 'is', 'everyone', 'else', 'in', 'the', 'long', 'run', 'let', 'be', 'superficial', 'and', 'pity', 'the', 'poor', 'philosophers', 'let', 'blow', 'trumpets', 'and', 'squeakers', 'and']"
[145.3500 - 154.3300],Ses05F_script03_1_M021,exc,"[4.5000, 4.0000, 4.0000]","['enjoy', 'the', 'party', 'as', 'long', 'as', 'we', 'can', 'like', 'very', 'little', 'quite', 'idiotic', 'schoolchildren', 'garbage', 'let', 'savor', 'the', 'delight', 'of', 'the', 'moment']"
[154.3400 - 161.0400],Ses05F_script03_1_M022,exc,"[4.0000, 3.5000, 4.5000]","['darling', 'come', 'here', 'and', 'kiss', 'me', 'before', 'your', 'body', 'rots', 'and', 'worms', 'pop', 'in', 'and', 'out', 'of', 'your', 'eye', 'sockets']"
[162.4100 - 173.9600],Ses05F_script03_1_M023,xxx,"[4.5000, 4.0000, 4.0000]","['i', 'do', 'not', 'mind', 'what', 'you', 'do', 'see', 'you', 'could', 'paint', 'your', 'body', 'green', 'all', 'over', 'and', 'dance', 'naked', 'through', 'the', 'place', 'vendome', 'and', 'run', 'off', 'with', 'every', 'man', 'in', 'the', 'world', 'and', 'i', 'sha', 'say', 'a', 'word', 'as', 'long', 'as', 'i', 'know', 'that', 'you', 'love', 'me', 'best']"
[179.0800 - 183.2400],Ses05F_script03_1_M024,exc,"[4.0000, 4.0000, 3.5000]","['do', 'you', 'remember', 'that', 'awful', 'scene', 'we', 'had', 'in', 'venice']"
[184.3400 - 189.2300],Ses05F_script03_1_M025,exc,"[3.0000, 3.5000, 3.0000]","['the', 'one', 'where', 'you', 'bought', 'that', 'little', 'painted', 'wooden', 'snake', 'and', 'put', 'it', 'on', 'my', 'bed']"
[193.7500 - 196.3700],Ses05F_script03_1_M026,exc,"[2.5000, 3.5000, 4.0000]","['horrible', 'thing', 'i', 'hate', 'it']"
[200.1400 - 202.1000],Ses05F_script03_1_M027,exc,"[4.5000, 3.5000, 3.0000]","['how', 'long', 'did', 'that', 'row', 'last']"
[204.5800 - 211.5500],Ses05F_script03_1_M028,exc,"[2.5000, 3.5000, 4.0000]","['the', 'worst', 'one', 'was', 'in', 'cannes', 'when', 'your', 'curling', 'irons', 'burnt', 'a', 'hole', 'in', 'my', 'new', 'dressing', 'gown']"
[212.8200 - 216.9500],Ses05F_script03_1_M029,exc,"[4.5000, 3.5000, 3.0000]","['oh', 'that', 'was', 'quite', 'a', 'rouser', 'was', 'not', 'it']"
[218.4700 - 220.6200],Ses05F_script03_1_M030,neu,"[3.5000, 3.0000, 3.0000]","['oh', 'i', 'did', 'not', 'hit', 'you', 'very', 'hard']"
[226.4900 - 229.4500],Ses05F_script03_1_M031,exc,"[4.5000, 4.0000, 4.0000]","['laughter', 'i', 'shall', 'never', 'forget', 'his', 'face']"
[230.6100 - 233.3200],Ses05F_script03_1_M032,exc,"[4.0000, 4.0000, 3.0000]","['oh', 'we', 'were', 'very', 'much', 'younger', 'then']"
[234.0400 - 242.0500],Ses05F_script03_1_M033,exc,"[2.5000, 4.0000, 3.5000]","['oh', 'as', 'a', 'matter', 'of', 'fact', 'the', 'real', 'cause', 'of', 'that', 'row', 'was', 'peter', 'burden']"
