% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[80.7100 - 87.8200],Ses05F_impro05_F010,neu,"[2.5000, 3.0000, 3.5000]","['um', 'it', 'is', 'a', 'travel', 'backpack', 'it', 'is', 'green', 'and', 'gray', 'it', 'is', 'got', 'my', 'name', 'on', 'it', 'and', 'my', 'information']"
[88.8000 - 91.5800],Ses05F_impro05_F011,fru,"[2.0000, 3.0000, 3.0000]","['no', 'it', 'did', 'not', 'turn', 'up', 'at', 'the', 'baggage', 'claim']"
[91.6000 - 95.4100],Ses05F_impro05_F012,fru,"[2.0000, 4.0000, 4.0000]","['i', 'mean', 'we', 'have', 'gone', 'through', 'all', 'of', 'this', 'i', 'been', 'to', 'five', 'people', 'already', 'who']"
[99.8400 - 101.1200],Ses05F_impro05_F013,fru,"[2.5000, 2.5000, 2.5000]",['okay']
[111.2000 - 116.0900],Ses05F_impro05_F014,fru,"[2.5000, 2.5000, 3.5000]","['yes', 'lots', 'of', 'really', 'like', 'sentimental', 'value', 'only', 'but']"
[116.3300 - 118.1391],Ses05F_impro05_F015,xxx,"[3.0000, 3.0000, 3.5000]","['really', 'important', 'stuff']"
[127.3759 - 131.4200],Ses05F_impro05_F016,xxx,"[2.0000, 3.5000, 4.0000]","['that', 'is', 'not', 'going', 'to', 'cut', 'it', 'like', 'really', 'i', 'really', 'need', 'to', 'get', 'this', 'bag', 'back']"
[135.9700 - 142.2900],Ses05F_impro05_F017,fru,"[2.0000, 3.5000, 4.5000]","['does', 'this', 'happen', 'often', 'do', 'they', 'you', 'just', 'lose', 'baggage', 'and', 'you', 'just', 'offer', 'people', 'money', 'for', 'it']"
[146.7200 - 155.0900],Ses05F_impro05_F018,ang,"[1.5000, 3.5000, 4.5000]","['uh', 'not', 'lose', 'the', 'baggage', 'in', 'the', 'first', 'place', 'i', 'mean', 'you', 'offering', 'a', 'service', 'here', 'i', 'paid', 'so', 'much', 'money', 'for', 'that', 'ticket']"
[163.6400 - 168.5000],Ses05F_impro05_F019,ang,"[2.0000, 3.5000, 4.5000]","['no', 'but', 'i', 'mean', 'like', 'why', 'can', 'not', 'why', 'can', 'not', 'you', 'find', 'it', 'where', 'did', 'it', 'go', 'who', 'lost', 'it']"
[172.1100 - 180.7400],Ses05F_impro05_F020,ang,"[2.0000, 3.5000, 4.0000]","['well', 'i', 'just-i', 'paid', 'so', 'much', 'money', 'for', 'this', 'ticket', 'i', 'feel', 'like', 'you', 'guys', 'should', 'be', 'able', 'to', 'get-to', 'offer', 'me', 'more', 'than', 'a', 'fifty', 'dollar', 'voucher']"
[184.9600 - 198.7300],Ses05F_impro05_F021,ang,"[1.5000, 3.5000, 4.0000]","['yeah', 'meaning', 'i', 'did', 'not', 'die', 'in', 'a', 'fiery', 'plane', 'crash', 'how', 'convenient', 'but', 'um', 'i', 'paid', 'two', 'thousand', 'dollar', 'to', 'ride', 'your', 'airline', 'and', 'i', 'would', 'really', 'appreciate', 'getting', 'my', 'bags', 'there', 'to', 'my', 'destination', 'in', 'one', 'place']"
[202.3531 - 208.0700],Ses05F_impro05_F022,ang,"[2.0000, 4.0000, 4.0000]","['right', 'but', 'part', 'of', 'the', 'agreement', 'is', 'that', 'i', 'paying', 'so', 'that', 'i', 'can', 'take', 'myself', 'and', 'my', 'belongings', 'with', 'me']"
[208.1118 - 212.0000],Ses05F_impro05_F023,ang,"[2.0000, 4.0000, 4.0000]","['and', 'that', 'you', 'going', 'to', 'transport', 'them', 'safely', 'from', 'one', 'place', 'to', 'another']"
[220.7981 - 226.6600],Ses05F_impro05_F024,ang,"[2.5000, 4.0000, 4.0000]","['that', 'is', 'all', 'you', 'can', 'offer', 'me', 'i', 'mean', 'my', 'the', 'stuff', 'in', 'there', 'is', 'worth', 'way', 'more', 'than', 'fifty', 'dollar']"
[228.3200 - 230.1800],Ses05F_impro05_F025,xxx,"[2.5000, 2.5000, 2.5000]",['no']
[233.1138 - 239.2800],Ses05F_impro05_F026,fru,"[2.0000, 4.0000, 4.5000]","['why', 'do', 'i', 'need', 'flight', 'insurance', 'why', 'do', 'not', 'you', 'guys', 'just', 'guarantee', 'that', 'you', 'going', 'to', 'get', 'the', 'stuff', 'that', 'i', 'leave', 'with', 'to', 'my', 'destination']"
[244.3400 - 252.4600],Ses05F_impro05_F027,fru,"[2.0000, 3.5000, 4.0000]","['right', 'but', 'if', 'i', 'riding', 'a', 'bus', 'i', 'do', 'not', 'need', 'to', 'buy', 'luggage', 'insurance', 'that', 'the', 'backpack', 'i', 'take', 'on', 'is', 'going', 'to', 'get', 'to', 'my', 'destination', 'with', 'me']"
[257.2300 - 259.7900],Ses05F_impro05_F028,fru,"[2.5000, 3.0000, 3.5000]","['because', 'they', 'made', 'me', 'check', 'it', 'it', 'is', 'too', 'heavy']"
[260.7300 - 265.6500],Ses05F_impro05_F029,xxx,"[2.5000, 4.0000, 4.5000]","['so', 'i', 'would', 'have', 'carried', 'it', 'on', 'but', 'they', 'made', 'me', 'check', 'it', 'and', 'then', 'they', 'lost', 'it']"
[271.2011 - 273.7200],Ses05F_impro05_F030,fru,"[2.0000, 3.5000, 3.5000]","['there', 'nothing', 'else', 'you', 'can', 'do']"
[277.0600 - 279.3600],Ses05F_impro05_F031,ang,"[2.0000, 3.0000, 4.5000]","['i', 'do', 'not', 'believe', 'that', 'for', 'a', 'second']"
[283.0400 - 290.4400],Ses05F_impro05_F032,xxx,"[1.5000, 4.0000, 4.5000]","['no', 'i', 'do', 'not', 'think', 'you', 'are', 'i', 'mean', 'if', 'you', 'were', 'doing', 'everything', 'you', 'could', 'you', 'either', 'give', 'me', 'more', 'money', 'or', 'you', 'figure', 'out', 'where', 'my', 'bag', 'is']"
[294.7200 - 298.4100],Ses05F_impro05_F033,ang,"[2.5000, 4.0000, 4.0000]","['what', 'do', 'you', 'mean', 'as', 'you', 'can', 'who', 'makes', 'up', 'these', 'rules']"
[298.4700 - 303.5300],Ses05F_impro05_F034,ang,"[2.5000, 4.0000, 3.5000]","['you', 'an', 'autono', 'autonomous', 'human', 'being', 'you', 'could', 'you', 'could', 'go', 'into', 'the', 'com']"
[304.2800 - 307.3600],Ses05F_impro05_F035,xxx,"[2.0000, 3.0000, 3.0000]","['you', 'could', 'go', 'into', 'the', 'computer', 'and', 'you', 'know', 'print']"
[312.6500 - 320.3400],Ses05F_impro05_F036,fru,"[1.5000, 4.0000, 4.5000]","['so', 'i', 'just', 'supposed', 'to', 'oh', 'well', 'oops', 'my', 'luggage', 'is', 'gone', 'and', 'be', 'fine', 'with', 'that', 'and', 'take', 'your', 'stinking', 'fifty', 'dollar', 'voucher']"
[324.7900 - 326.8300],Ses05F_impro05_F037,fru,"[2.0000, 3.0000, 3.5000]","['and', 'you', 'have', 'no', 'guarantee']"
[329.6720 - 331.7500],Ses05F_impro05_F038,fru,"[2.0000, 2.5000, 3.5000]","['this', 'is', 'ridiculous']"
[333.4200 - 338.7600],Ses05F_impro05_F039,fru,"[2.0000, 3.0000, 4.0000]","['uh', 'because', 'you', 'guys', 'lost', 'it', 'so', 'it', 'should', 'be', 'your', 'responsibility', 'to', 'find', 'it', 'too']"
[340.9100 - 344.7200],Ses05F_impro05_F040,fru,"[2.0000, 3.5000, 3.5000]","['oh', 'come', 'on', 'would', 'you', 'cut', 'it', 'out', 'this', 'is', 'ridiculous']"
[346.0900 - 355.7400],Ses05F_impro05_F041,ang,"[1.0000, 4.5000, 4.5000]","['no', 'i', 'do', 'not', 'think', 'i', 'am', 'i', 'like', 'have', 'a', 'whole', 'bunch', 'of', 'stuff', 'that', 'means', 'a', 'lot', 'to', 'me', 'and', 'i', 'brought', 'it', 'you', 'know', 'from', 'africa', 'it', 'is', 'not', 'like', 'i', 'can', 'just', 'go', 'back', 'and', 'get', 'it', 'whenever', 'i', 'want']"
[355.7600 - 358.7800],Ses05F_impro05_F042,ang,"[1.5000, 4.0000, 4.5000]","['it', 'is', 'not', 'like', 'i', 'can', 'go', 'to', 'kmart', 'and', 'buy', 'another']"
[369.6000 - 371.4369],Ses05F_impro05_F043,xxx,"[2.0000, 2.5000, 2.0000]","['okay', 'fine']"
[373.3900 - 375.8500],Ses05F_impro05_F044,fru,"[2.0000, 3.5000, 3.5000]","['yeah', 'i', 'take', 'your', 'fifty', 'dollar', 'voucher']"
[384.9600 - 386.9000],Ses05F_impro05_F045,fru,"[2.5000, 2.5000, 2.5000]",['thanks']
[9.7600 - 11.8500],Ses05F_impro05_M000,neu,"[3.0000, 3.0000, 3.0000]","['okay', 'what', 'flight', 'were', 'you', 'on']"
[13.2200 - 15.3600],Ses05F_impro05_M001,neu,"[3.0000, 2.5000, 3.0000]","['on', 'what', 'airline']"
[17.6467 - 24.7100],Ses05F_impro05_M002,neu,"[3.0000, 2.5000, 3.0000]","['from', 'london', 'okay', 'um', 'and', 'you', 'went', 'through', 'all', 'your', 'proper', 'checkpoints']"
[28.7936 - 33.5600],Ses05F_impro05_M003,neu,"[3.0000, 3.0000, 3.0000]","['so', 'you', 'have', 'seen', 'your', 'bags', 'since', 'africa', 'you', 'flew', 'threw', 'heath', 'row', 'to', 'here']"
[33.9900 - 37.9253],Ses05F_impro05_M004,neu,"[3.0000, 2.5000, 3.0000]","['okay', 'well', 'let', 'me', 'see', 'here']"
[38.6860 - 43.3700],Ses05F_impro05_M005,neu,"[3.0000, 3.5000, 3.5000]","['it', 'seems', 'like', 'it', 'went', 'through', 'heath', 'row', 'i', 'see', 'it', 'here', 'uh']"
[43.4300 - 48.2934],Ses05F_impro05_M006,neu,"[2.5000, 3.0000, 3.5000]","['but', 'uh', 'i', 'do', 'not', 'see', 'it', 'here', 'in', 'the', 'airport', 'yet', 'uh']"
[48.3219 - 52.3600],Ses05F_impro05_M007,neu,"[2.5000, 3.5000, 3.5000]","['i', 'not', 'sure', 'where', 'it', 'is', 'we', 'can', 'absolutely', 'keep', 'an', 'eye', 'out', 'for', 'for', 'it', 'for', 'you']"
[55.7500 - 62.8100],Ses05F_impro05_M008,neu,"[2.5000, 2.0000, 3.5000]","['well', 'i', 'not', 'a', 'miracle', 'worker', 'i', 'do', 'not', 'know', 'what', 'i', 'can', 'do', 'for', 'you', 'i', 'do', 'not', 'have', 'the', 'bag', 'right', 'here']"
[66.4800 - 75.1483],Ses05F_impro05_M009,neu,"[2.5000, 3.0000, 4.0000]","['well', 'as', 'i', 'told', 'you', 'it', 'left', 'heath', 'row', 'and', 'it', 'seems', 'to', 'have', 'arrived', 'here', 'but', 'if', 'you', 'can', 'not', 'find', 'it', 'then-are', 'you', 'sure', 'you', 'know', 'what', 'your', 'bag', 'looks', 'like']"
[77.2100 - 81.6200],Ses05F_impro05_M010,neu,"[2.5000, 2.5000, 3.5000]","['okay', 'and', 'what', 'is', 'that', 'what', 'kind', 'of', 'bag', 'is', 'it']"
[87.2100 - 89.4700],Ses05F_impro05_M011,fru,"[3.5000, 2.5000, 3.0000]","['and', 'you', 'could', 'find', 'it']"
[91.3800 - 93.1400],Ses05F_impro05_M012,neu,"[2.5000, 2.0000, 3.0000]","['are', 'you', 'sure']"
[94.5800 - 100.5600],Ses05F_impro05_M013,fru,"[3.0000, 2.5000, 4.0000]","['well', 'obviously', 'that', 'was', 'not', 'me', 'so', 'i', 'going', 'to', 'have', 'to', 'ask', 'you', 'the', 'same', 'questions', 'they', 'asked', 'you', 'just', 'so', 'we', 'can', 'get', 'to', 'the', 'same', 'point']"
[100.5900 - 112.7200],Ses05F_impro05_M014,neu,"[3.0000, 3.0000, 3.5000]","['all', 'right', 'now', 'um', 'it', 'is', 'green', 'travel', 'bag', 'you', 'could', 'find', 'it', 'and', 'was', 'there', 'something', 'important', 'in', 'it', 'that', 'you', 'need', 'it']"
[115.4200 - 117.4300],Ses05F_impro05_M015,neu,"[3.0000, 2.5000, 3.0000]","['sentimental', 'value']"
[117.7700 - 127.4300],Ses05F_impro05_M016,neu,"[2.5000, 3.0000, 3.5000]","['right', 'well', 'i', 'do', 'not', 'know', 'what', 'to', 'tell', 'you', 'um', 'what', 'i', 'can', 'offer', 'you', 'is', 'a', 'fifty', 'dollar', 'voucher', 'on', 'your', 'next', 'flight']"
[131.0820 - 138.8300],Ses05F_impro05_M017,neu,"[2.5000, 2.5000, 4.0000]","['no', 'i', 'understand', 'i', 'mean', 'it', 'is', 'got', 'to', 'be', 'tough', 'all', 'those', 'sentimental', 'things', 'but', 'um', 'this', 'is', 'all', 'i', 'can', 'do', 'for', 'you']"
[141.7156 - 147.4300],Ses05F_impro05_M018,neu,"[2.5000, 3.0000, 3.5000]","['well', 'you', 'know', 'sometimes', 'that', 'is', 'really', 'i', 'mean', 'what', 'else', 'could', 'we', 'do']"
[149.4600 - 150.5700],Ses05F_impro05_M019,neu,"[2.5000, 3.5000, 2.5000]",['well']
[150.6000 - 151.8076],Ses05F_impro05_M020,fru,"[2.5000, 3.0000, 3.0000]","['obviously', ""ma'am""]"
[151.8400 - 153.0900],Ses05F_impro05_M021,fru,"[2.5000, 2.5000, 3.0000]","['i', 'am', 'sorry', ""ma'am""]"
[153.4600 - 160.0793],Ses05F_impro05_M022,neu,"[2.5000, 2.5000, 3.5000]","[""let's"", 'let', 'just', 'relax', 'for', 'a', 'moment', ""ma'am"", 'you', 'understand', 'obviously', 'we', 'going', 'to', 'do', 'everything', 'we', 'can', 'to', 'keep', 'all', 'of', 'your', 'luggage', 'here']"
[160.1078 - 165.6000],Ses05F_impro05_M023,neu,"[2.5000, 2.5000, 4.0000]","['obviously', 'we', 'not', 'trying', 'to', 'lose', 'your', 'luggage', 'do', 'you', 'really', 'believe', 'that', 'we', 'trying', 'to', 'lose', 'your', 'luggage', ""ma'am""]"
[168.0300 - 172.2300],Ses05F_impro05_M024,xxx,"[2.5000, 2.5000, 3.5000]","['well', 'if', 'i', 'knew', 'that', 'then', 'i', 'know', 'where', 'it', 'was', 'would', 'not', 'i']"
[180.2400 - 185.1900],Ses05F_impro05_M025,neu,"[2.5000, 3.5000, 3.5000]","['well', 'we', 'talking', 'about', 'one', 'bag', 'you', 'personally', 'made', 'it', 'here', 'did', 'not', 'you']"
[185.2800 - 188.7000],Ses05F_impro05_M026,fru,"[3.0000, 2.5000, 3.0000]","['that', 'is', 'what', 'the', 'cost', 'of', 'the', 'ticket', 'was', 'for']"
[197.6600 - 204.1600],Ses05F_impro05_M027,fru,"[2.5000, 3.0000, 3.5000]","[""ma'am"", 'international', 'flights', 'are', 'not', 'cheap', 'and', 'there', 'many', 'reasons', 'for', 'that', 'it', 'does', 'not', 'have', 'solely', 'to', 'do', 'with', 'your', 'baggage', 'or']"
[206.8200 - 208.8900],Ses05F_impro05_M028,fru,"[3.0000, 2.5000, 2.5000]","['right', 'yes', ""ma'am""]"
[211.1100 - 221.4000],Ses05F_impro05_M029,fru,"[2.5000, 3.0000, 4.0000]","['right', 'and', 'also', 'if', 'you', 'read', 'the', 'fine', 'print', 'of', 'your', 'agreement', 'you', 'see', 'that', 'while', 'we', 'do', 'bear', 'some', 'responsibility', 'for', 'lost', 'luggage', 'it', 'is', 'a', 'fifty', 'dollar', 'voucher']"
[225.7100 - 228.4669],Ses05F_impro05_M030,neu,"[3.0000, 3.0000, 3.0000]","['well', 'i', 'understand', 'that', 'did', 'you', 'buy', 'flight', 'insurance']"
[229.6000 - 233.5600],Ses05F_impro05_M031,neu,"[2.5000, 3.0000, 3.5000]","['well', 'my', 'hands', 'are', 'really', 'tied', 'then']"
[238.7900 - 245.4500],Ses05F_impro05_M032,neu,"[3.0000, 3.5000, 4.0000]","['well', 'it', 'is', 'like', 'any', 'kind', 'of', 'insurance', 'you', 'do', 'not-when', 'you', 'get', 'it', 'then', 'you', 'get', 'more', 'you', 'know', 'like', 'if', 'you']"
[250.9600 - 258.6600],Ses05F_impro05_M033,neu,"[2.0000, 3.0000, 4.0000]","['well', 'of', 'course', 'not', 'because', 'you', 'have', 'got', 'your', 'backpack', 'with', 'you', 'the', 'whole', 'time', 'now', 'if', 'you', 'you', 'said', 'this', 'was', 'a', 'travel', 'bag', 'why', 'were', 'you', 'carrying', 'it', 'on', 'if', 'it', 'was', 'so', 'important']"
[259.2500 - 262.1400],Ses05F_impro05_M034,neu,"[3.0000, 3.0000, 3.0000]","['uh', 'so', 'it', 'was', 'really', 'heavy']"
[264.9292 - 271.5100],Ses05F_impro05_M035,fru,"[3.0000, 3.0000, 3.5000]","['well', 'you', 'know', 'what', 'it', 'could', 'still', 'turn', 'up', 'but', 'until', 'then', 'i', 'can', 'offer', 'you', 'this', 'fifty', 'dollar', 'voucher']"
[271.5600 - 278.3100],Ses05F_impro05_M036,neu,"[2.5000, 3.0000, 3.5000]","['i', 'sorry', ""ma'am"", 'there', 'nothing', 'else', 'i', 'can', 'do', 'my', 'hands', 'are', 'really', 'tied', 'here', 'i', 'really', 'wish', 'there', 'was', 'something', 'else', 'i', 'could', 'do', 'for', 'you']"
[278.5600 - 280.9100],Ses05F_impro05_M037,neu,"[2.5000, 3.0000, 2.5000]","['well', 'i', 'do', 'not', 'know', 'why', 'you', 'would', 'not', 'believe', 'that']"
[280.9700 - 283.4400],Ses05F_impro05_M038,fru,"[2.5000, 3.0000, 3.0000]","['obviously', 'i', 'doing', 'everything', 'that', 'i', 'can', 'here']"
[289.8300 - 296.5900],Ses05F_impro05_M039,neu,"[2.5000, 3.0000, 4.0000]","['well', 'i', 'have', 'no', 'way', 'to', 'give', 'you', 'more', 'money', 'i', 'giving', 'you', 'as', 'much', 'money', 'as', 'i', 'can', 'and', 'figuring', 'as', 'far', 'as', 'figuring', 'out', 'where', 'you', 'bag']"
[298.0000 - 299.4600],Ses05F_impro05_M040,neu,"[2.5000, 2.5000, 3.0000]","['makes', 'up']"
[301.5300 - 304.5800],Ses05F_impro05_M041,neu,"[3.0000, 3.0000, 3.5000]","['the', 'airline', 'makes', 'these', 'rules', 'mom', ""ma'am""]"
[306.9000 - 313.5800],Ses05F_impro05_M042,xxx,"[2.5000, 3.0000, 3.5000]","['i', 'gone', 'into', 'the', 'computer', 'i', 'told', 'you', 'exactly', 'what', 'i', 'can', 'see', 'in', 'the', 'computer', 'that', 'your', 'luggage', 'did', 'arrive', 'here']"
[319.4600 - 326.9644],Ses05F_impro05_M043,fru,"[3.0000, 3.0000, 4.0000]","['well', 'you', 'can', 'take', 'my', 'stinking', 'fifty', 'dollar', 'voucher', 'and', 'go', 'home', 'and', 'wait', 'and', 'see', 'if', 'your', 'luggage', 'turns', 'up', 'and', 'if', 'it', 'does', 'then', 'we', 'deliver', 'it', 'to', 'you']"
[326.9800 - 329.3014],Ses05F_impro05_M044,fru,"[3.0000, 3.0000, 3.0000]","['i', 'have', 'no', 'guarantee', 'absolutely', 'not']"
[330.6000 - 334.1400],Ses05F_impro05_M045,fru,"[2.5000, 2.5000, 3.5000]","['how', 'can', 'i', 'guarantee', 'finding', 'your', 'luggage', 'when', 'it', 'is', 'lost']"
[337.5200 - 342.5400],Ses05F_impro05_M046,fru,"[3.0000, 3.0000, 3.5000]","['right', 'well', 'when', 'you', 'at', 'home', 'and', 'you', 'lose', 'something', 'do', 'you', 'guarantee', 'that', 'you', 'going', 'to', 'find', 'it', 'later', 'on']"
[343.9700 - 346.4064],Ses05F_impro05_M047,fru,"[2.5000, 3.0000, 3.5000]","['well', 'it', 'sounds', 'to', 'me', 'like', 'you', 'being', 'ridiculous']"
[355.6200 - 357.0000],Ses05F_impro05_M048,neu,"[3.0000, 3.0000, 2.5000]",['right']
[358.1000 - 365.2600],Ses05F_impro05_M049,fru,"[2.5000, 3.5000, 4.5000]","['i', 'understand', 'that', ""ma'am"", 'but', 'things', 'get', 'lost', 'there', 'nothing', 'i', 'can', 'do', 'about', 'that', 'things', 'happen', 'accidents', 'happen']"
[365.3000 - 370.5300],Ses05F_impro05_M050,neu,"[2.5000, 3.5000, 4.0000]","['and', 'while', 'i', 'really', 'would', 'love', 'to', 'be', 'able', 'to', 'hand', 'you', 'your', 'bag', 'right', 'now', 'obviously', 'i', 'can', 'not', 'do', 'that']"
[371.6300 - 374.1600],Ses05F_impro05_M051,neu,"[3.0000, 2.5000, 2.5000]","['so', 'you', 'like', 'the', 'fifty', 'dollar', 'voucher']"
[375.1000 - 385.1400],Ses05F_impro05_M052,neu,"[3.5000, 3.0000, 3.5000]","['okay', 'just', 'fill', 'out', 'these', 'three', 'forms', 'and', 'um', ""you'll"", 'we', 'have', 'that', 'sent', 'to', 'you', 'within', 'the', 'next', 'three', 'weeks', 'and', 'of', 'course', 'we', 'definitely', 'keep', 'an', 'eye', 'out', 'for', 'your', 'bag']"
[386.3900 - 388.2700],Ses05F_impro05_M053,neu,"[4.0000, 2.5000, 3.0000]","['you', 'have', 'a', 'wonderful', 'day']"
