% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[34.3600 - 45.1000],Ses05M_impro06_M003,sad,"[1.5000, 2.0000, 2.0000]","['yeah', 'it', 'is', 'just', 'i', 'never', 'thought', 'it', 'would', 'actually', 'happen', 'you', 'know', 'i', 'mean', 'he', 'is', 'such', 'a', 'fighter', 'and', 'he', 'is', 'always', 'so', 'positive', 'about', 'everything']"
[45.1100 - 58.4800],Ses05M_impro06_M004,sad,"[1.5000, 2.5000, 2.5000]","['you', 'know', 'he', 'was', 'gon', 'na', 'and', 'we', 'all', 'the', 'way', 'up', 'to', 'the', 'end', 'we', 'were', 'just', 'talking', 'about', 'how', 'you', 'know', 'all', 'the', 'stuff', 'we', 'were', 'gon', 'na', 'do', 'and', 'you', 'know', 'when', 'he', 'finally', 'kicked', 'this', 'stupid', 'cancer', 'you', 'know', 'and', 'we', 'were', 'gon', 'na']"
[58.6900 - 65.6800],Ses05M_impro06_M005,sad,"[1.5000, 3.0000, 2.5000]","['he', 'wanted', 'to', 'travel', 'you', 'know', 'and', 'he', 'is', 'so', 'talented', 'probably', 'the', 'most', 'talented', 'person', 'i', 'have', 'ever', 'met', 'in', 'my', 'entire', 'life']"
[65.7000 - 75.5700],Ses05M_impro06_M006,sad,"[2.0000, 3.5000, 2.5000]","['he', 'was', 'a', 'designer', 'you', 'know', 'but', 'he', 'did', 'everything', 'you', 'know', 'he', 'painted', 'and', 'he', 'and', 'he', 'did', 'costume', 'design', 'he', 'did', 'set', 'design', 'he', 'did', 'lighting', 'he', 'was']"
[75.5800 - 81.5100],Ses05M_impro06_M007,sad,"[2.0000, 3.0000, 2.5000]","['he', 'just', 'did', 'everything', 'he', 'was', 'literally', 'literally', 'the', 'most', 'talented', 'guy', 'i', 'have', 'ever', 'met', 'in', 'my', 'entire', 'life']"
[81.5200 - 89.9600],Ses05M_impro06_M008,sad,"[1.5000, 3.0000, 2.0000]","['and', 'he', 'is', 'gone', 'now', 'and', 'i', 'i', 'just', 'can', 'not', 'believe', 'it']"
[91.9800 - 99.6100],Ses05M_impro06_M009,sad,"[1.5000, 3.0000, 2.0000]","['i', 'mean', 'one', 'second', 'you', 'think', 'you', 'know', 'you', 'just', 'having', 'a', 'conversation', 'and', 'then']"
[101.0100 - 114.7500],Ses05M_impro06_M010,sad,"[1.5000, 3.0000, 2.5000]","['you', 'know', 'sometimes', 'you', 'think', 'you', 'want', 'to', 'make', 'that', 'phone', 'call', 'or', 'you', 'think', 'you', 'want', 'to', 'tell', 'somebody', 'something', 'or', 'something', 'like', 'that', 'do', 'you', 'know', 'what', 'i', 'mean', 'like', 'that', 'is', 'he', 'was', 'the', 'person', 'that', 'i', 'did', 'that', 'with', 'you', 'know', 'like', 'that', 'is', 'the', 'person', 'who', 'i', 'needed', 'to', 'call', 'to', 'tell', 'things', 'to', 'all', 'the', 'time']"
[116.5400 - 128.9700],Ses05M_impro06_M011,sad,"[1.5000, 3.0000, 2.0000]","['and', 'now', 'i', 'do', 'not', 'have', 'that', 'person', 'anymore', 'you', 'know', 'and', 'it', 'is', 'it', 'is', 'just', 'you']"
[129.1900 - 136.1500],Ses05M_impro06_M012,sad,"[1.5000, 3.0000, 2.0000]","['you', 'think', 'that', 'things', 'get', 'easier', 'you', 'know', 'as', 'you', 'as', 'you', 'get', 'older', 'and', 'you']"
[137.1500 - 147.2300],Ses05M_impro06_M013,sad,"[1.0000, 3.5000, 2.5000]","['and', 'it', 'just', 'gets', 'worse', 'it', 'just', 'gets', 'worse', 'everything', 'is', 'bad', 'all', 'the', 'time', 'people', 'die', 'your', 'friends', 'die', 'family', 'dies', 'your', 'best', 'friends', 'die', 'it']"
[148.2300 - 155.7751],Ses05M_impro06_M014,sad,"[1.5000, 3.0000, 2.5000]","['you', 'always', 'think', 'you', 'know', 'when', 'you', 'were', 'you', 'know', 'when', 'you', 'were', 'a', 'little', 'kid', 'and', 'you', 'think', 'something', 'is', 'gon', 'na', 'happen', 'like', 'it', 'will', 'all', 'be', 'better', 'when', 'i', 'am', 'older', 'you', 'know']"
[155.7851 - 165.2100],Ses05M_impro06_M015,xxx,"[1.5000, 3.0000, 3.5000]","['and', 'i', 'do', 'not', 'know', 'why', 'people', 'do', 'not', 'just', 'tell', 'you', 'off', 'the', 'bat', 'that', 'it', 'is', 'just', 'gon', 'na', 'suck', 'anyway', 'you', 'know', 'like', 'what', 'is', 'the', 'point']"
[165.2200 - 170.8900],Ses05M_impro06_M016,xxx,"[1.5000, 3.0000, 3.0000]","['all', 'the', 'best', 'people', 'die', 'all', 'the', 'bad', 'people', 'live', 'and', 'they', 'make', 'life', 'shitty', 'for', 'you', 'anyway']"
[176.5500 - 179.9800],Ses05M_impro06_M017,sad,"[2.0000, 2.5000, 2.0000]","['no', 'you', 'right', 'i', 'do', 'not', 'you', 'right']"
[180.7300 - 191.4300],Ses05M_impro06_M018,sad,"[2.0000, 3.0000, 2.5000]","['even', 'yeah', 'he', 'does', 'not', 'he', 'would', 'never', 'feel', 'that', 'way', 'he', 'would', 'never', 'want', 'me', 'to', 'feel', 'that', 'way', 'of', 'course', 'not', 'but', 'that', 'is', 'just', 'where', 'i', 'am', 'right', 'now', 'and', 'i', 'do', 'not', 'know', 'what', 'else', 'to', 'do', 'with', 'it']"
[194.8000 - 197.3500],Ses05M_impro06_M019,sad,"[1.5000, 2.0000, 2.0000]","['i', 'just', 'miss', 'him']"
[200.9700 - 203.1100],Ses05M_impro06_M020,sad,"[1.5000, 2.5000, 1.5000]",['thanks']
