% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[230.2200 - 232.9700],Ses05F_impro04_F021,xxx,"[2.0000, 3.0000, 3.5000]","['is', 'that', 'honestly', 'what', 'you', 'think']"
[248.3300 - 250.5200],Ses05F_impro04_F022,sad,"[2.0000, 2.5000, 3.5000]","['that', 'is', 'really', 'hard', 'to', 'hear']"
[256.3500 - 262.2000],Ses05F_impro04_F023,sad,"[2.5000, 3.5000, 3.5000]","['i', 'feel', 'like', 'i', 'have', 'faith', 'and', 'now', 'faith', 'is', 'running', 'thin', 'because', 'there', 'is', 'no', 'money']"
[265.5000 - 275.2200],Ses05F_impro04_F024,fru,"[1.5000, 3.5000, 4.5000]","['brian', 'i', 'do', 'not', 'think', 'you', 'have', 'a', 'concept', 'of', 'what', 'i', 'mean', 'by', 'by', 'money', 'i', 'do', 'not', 'mean', 'money', 'like', 'oh', 'i', 'can', 'not', 'go', 'get', 'my', 'hair', 'and', 'my', 'nails', 'done', 'today', 'i', 'mean', 'like', 'i', 'can', 'not', 'eat']"
[276.3400 - 282.5000],Ses05F_impro04_F025,xxx,"[1.5000, 4.5000, 4.5000]","['no', 'no', 'really', 'if', 'i', 'can', 'not', 'pay', 'to', 'live', 'somewhere', 'i', 'going', 'to', 'end', 'up', 'living', 'in', 'my', 'car']"
[285.7500 - 287.4300],Ses05F_impro04_F026,fru,"[2.0000, 2.0000, 2.5000]","['i', 'just', 'i']"
[298.6300 - 300.6300],Ses05F_impro04_F027,xxx,"[3.0000, 2.0000, 2.5000]","['well', 'thank', 'you']"
[302.7800 - 308.0400],Ses05F_impro04_F028,fru,"[2.5000, 3.0000, 3.5000]","['yeah', 'i', 'do', 'not', 'intend', 'to', 'stop', 'trying', 'i', 'just', 'i', 'do', 'not', 'when', 'is', 'when', 'enough', 'is', 'enough']"
[310.6500 - 312.8000],Ses05F_impro04_F029,fru,"[2.5000, 1.5000, 2.5000]","['i', 'do', 'not', 'know']"
[312.8700 - 316.3300],Ses05F_impro04_F030,fru,"[2.5000, 2.5000, 3.0000]","['yeah', 'and', 'i', 'look', 'nice', 'and', 'i', 'you', 'know']"
[316.3600 - 318.2900],Ses05F_impro04_F031,fru,"[3.0000, 3.0000, 3.5000]",['charismatic']
[318.3400 - 320.9100],Ses05F_impro04_F032,fru,"[2.5000, 3.5000, 3.5000]","['yah', 'to-totally', 'and', 'i', 'not']"
[323.3300 - 328.7600],Ses05F_impro04_F033,fru,"[2.5000, 3.0000, 3.5000]","['yeah', 'i', 'always', 'think', 'so', 'but', 'i', 'just', 'feel', 'like', 'it', 'is', 'a', 'lot', 'of', 'lip', 'service', 'everywhere', 'i', 'go']"
[329.9600 - 332.0600],Ses05F_impro04_F034,fru,"[2.5000, 3.0000, 2.5000]","['yeah', 'i', 'follow', 'up']"
[333.6800 - 336.6400],Ses05F_impro04_F035,fru,"[2.5000, 3.0000, 2.0000]","['it', 'is', 'just', 'like', 'it', 'is', 'a', 'matter', 'of']"
[337.3200 - 344.6900],Ses05F_impro04_F036,fru,"[2.5000, 2.5000, 3.5000]","['not', 'tall', 'enough', 'not', 'pretty', 'enough', 'not', 'you', 'know', 'how', 'this', 'place', 'is']"
[350.6900 - 352.3100],Ses05F_impro04_F037,fru,"[3.0000, 2.0000, 2.5000]","['i', 'mean', 'anything']"
[353.5000 - 356.1900],Ses05F_impro04_F038,neu,"[3.0000, 3.0000, 2.5000]","['well', 'i', 'like', 'to', 'be', 'a', 'working', 'actor']"
[357.0300 - 359.6600],Ses05F_impro04_F039,neu,"[2.5000, 2.5000, 2.5000]","['but', 'um']"
[361.9600 - 363.4100],Ses05F_impro04_F040,neu,"[2.5000, 2.0000, 2.5000]",['yeah']
[365.9100 - 368.4600],Ses05F_impro04_F041,neu,"[3.0000, 2.5000, 3.0000]","['bartending', 'catering']"
[381.3700 - 389.7900],Ses05F_impro04_F042,sad,"[2.5000, 3.0000, 3.0000]","['would', 'you', 'be', 'willing', 'to', 'make', 'some', 'more', 'calls', 'on', 'my', 'behalf', 'i', 'will', 'not', 'i', 'will', 'not', 'make', 'you', 'look', 'bad']"
[389.8000 - 391.1100],Ses05F_impro04_F043,neu,"[3.0000, 3.5000, 3.0000]",['yeah']
[395.4700 - 396.9500],Ses05F_impro04_F044,neu,"[3.5000, 3.0000, 3.5000]","['thank', 'you']"
[398.6800 - 400.7100],Ses05F_impro04_F045,neu,"[3.0000, 3.0000, 2.5000]","['i', 'will', 'i', 'will']"
[401.7700 - 403.2800],Ses05F_impro04_F046,xxx,"[3.0000, 2.5000, 3.0000]","['yeah', 'thank', 'you']"
[10.7100 - 15.6300],Ses05F_impro04_M000,neu,"[2.0000, 2.5000, 3.0000]","['babe', 'i', 'do', 'not', 'know', 'what', 'to', 'tell', 'you', 'do', 'not', 'give', 'up']"
[25.9600 - 31.0200],Ses05F_impro04_M001,neu,"[2.5000, 3.0000, 3.5000]","['well', 'of', 'course', 'not', 'but', 'what', 'are', 'you', 'going', 'to', 'do', 'if', 'you', 'move', 'back', 'home', 'are', 'you', 'going', 'to', 'be', 'able', 'to', 'find', 'a', 'job', 'there']"
[35.9900 - 41.2600],Ses05F_impro04_M002,fru,"[2.0000, 3.0000, 3.0000]","['i', 'wish', 'i', 'had', 'some', 'answers', 'for', 'you', 'babe', 'i', 'mean-i', 'do', 'not', 'know', 'what', 'to', 'tell', 'you']"
[43.9300 - 49.0700],Ses05F_impro04_M003,neu,"[2.5000, 3.0000, 3.0000]","['i', 'went', 'to', 'school', 'and', 'i', 'got', 'my', 'degree', 'and', 'i', 'got', 'a', 'job']"
[65.4400 - 67.4000],Ses05F_impro04_M004,neu,"[2.5000, 2.5000, 3.5000]","['nothing', 'impossible']"
[67.6600 - 72.3600],Ses05F_impro04_M005,neu,"[3.5000, 4.0000, 3.5000]","['you', 'have', 'to', 'be', 'willing', 'you', 'have', 'to', 'be', 'willing', 'to', 'start', 'you', 'know', 'at', 'the', 'bottom', 'and', 'work', 'your', 'way', 'up', 'and']"
[75.0100 - 76.2800],Ses05F_impro04_M006,fru,"[3.0000, 2.5000, 2.5000]",['i']
[80.5000 - 84.9900],Ses05F_impro04_M007,neu,"[3.0000, 3.5000, 3.0000]","['no', 'it', 'does', 'not', 'pay', 'the', 'bills', 'but', 'it', 'would', 'pay', 'something', 'and', 'it', 'would', 'help', 'you', 'get', 'somewhere', 'else']"
[89.4400 - 95.3000],Ses05F_impro04_M008,neu,"[2.5000, 3.5000, 3.0000]","['and', 'no', 'i', 'understand', 'but', 'you', 'have', 'got', 'to', 'start', 'somewhere', 'it', 'is', 'better', 'than', 'nothing', 'and', 'that', 'is', 'all', 'you', 'have', 'you', 'have', 'nothing', 'right', 'now']"
[106.3600 - 110.4500],Ses05F_impro04_M009,neu,"[2.5000, 3.0000, 3.5000]","['wait', 'you', 'can', 'move', 'up', 'there', 'management', 'programs', 'in', 'mcdonalds', 'and', 'things', 'like', 'that']"
[115.6500 - 119.4400],Ses05F_impro04_M010,neu,"[2.5000, 2.5000, 3.0000]","['garbage', 'no', 'i', 'would', 'not', 'but', 'i']"
[121.4800 - 125.4400],Ses05F_impro04_M011,neu,"[3.0000, 3.0000, 2.5000]","['well', 'you', 'know', 'what', 'life', 'gets', 'humili', 'humiliating', 'at', 'times']"
[127.6600 - 130.9500],Ses05F_impro04_M012,neu,"[2.5000, 3.5000, 3.5000]","['well', 'what', 'are', 'you', 'going', 'to', 'do', 'about', 'it', 'to', 'make', 'it', 'different']"
[135.8100 - 139.6000],Ses05F_impro04_M013,neu,"[3.5000, 3.0000, 3.0000]","['have', 'you', 'there', 'got', 'to', 'be', 'something', 'else']"
[147.6600 - 162.4400],Ses05F_impro04_M014,fru,"[1.5000, 3.5000, 3.5000]","['i', 'do', 'not', 'know', 'what', 'to', 'tell', 'you', 'babe', 'maybe', 'maybe', 'you', 'right', 'maybe', 'you', 'do', 'have', 'to', 'go', 'someplace', 'else', 'i', 'do', 'not', 'know', 'maybe', 'it', 'is', 'just', 'not', 'meant', 'to', 'be', 'here', 'i', 'mean', 'i', 'want', 'you', 'to-i', 'do', 'not', 'want', 'you', 'to', 'give', 'up', 'but', 'i', 'mean', 'i', 'do', 'not', 'want', 'you', 'to', 'move', 'away', 'but', 'at', 'the', 'same', 'time', 'i', 'do', 'not', 'like', 'seeing', 'you', 'like', 'this']"
[172.1400 - 179.3600],Ses05F_impro04_M015,neu,"[2.5000, 3.0000, 3.5000]","['if', 'it', 'is', 'rent', 'or', 'something', 'like', 'that', 'i', 'mean', 'i', 'can', 'help', 'you', 'out', 'a', 'little', 'bit', 'if', 'if', 'that', 'will', 'help', 'you', 'you', 'know', 'stick', 'with', 'it']"
[185.0100 - 191.1800],Ses05F_impro04_M016,neu,"[3.0000, 2.5000, 3.5000]","['well', 'just', 'do', 'not', 'give', 'up', 'and', ""there's"", 'you', 'know', 'you', 'never', 'know', 'something', 'might', 'be', 'around', 'the', 'corner', 'tomorrow']"
[193.3400 - 197.8300],Ses05F_impro04_M017,neu,"[3.0000, 3.0000, 3.0000]","['well', 'you', 'know', 'i', 'not', 'going', 'to', 'let', 'you', 'starve']"
[199.6300 - 224.8700],Ses05F_impro04_M018,xxx,"[2.5000, 3.0000, 4.0000]","['of', 'course', 'you', 'worried', 'we', 'all', 'worried', 'i', 'worried', 'for', 'you', 'everyone', 'always', 'worried', 'you', 'know', 'i', 'do', 'not-maybe', 'i', 'have', 'a', 'job', 'and', 'yeah', 'it', 'is', 'a', 'good', 'job', 'whatever', 'and', 'i', 'happy', 'but', 'it', 'does', 'not', 'mean', 'i', 'going', 'to', 'have', 'it', 'tomorrow', 'or', 'the', 'next', 'day', 'you', 'never', 'know', 'what', 'is', 'going', 'to', 'happen', 'something', 'crazy', 'could', 'happen', 'tomorrow', 'something', 'crazy', 'can', 'happen', 'for', 'you', 'tomorrow', 'and', 'you', 'get', 'a', 'job', 'you', 'never', 'know', 'you', 'can', 'walk', 'up', 'to', 'somebody', 'on', 'the', 'street', 'and', 'it', 'be', 'something', 'great', 'you', 'have', 'just', 'got', 'to', 'be', 'positive', 'you', 'so', 'negative', 'all', 'the', 'time']"
[226.2100 - 230.4300],Ses05F_impro04_M019,fru,"[2.0000, 3.5000, 4.0000]","['i', 'understand', 'but', 'you', 'know', 'what', 'you', 'have', 'been', 'negative', 'for', 'three', 'years']"
[232.5100 - 249.1800],Ses05F_impro04_M020,neu,"[2.5000, 3.0000, 4.0000]","['it', 'is', 'the', 'way', 'it', 'seems', 'to', 'me', 'you', 'started', 'complaining', 'about', 'not', 'being', 'able', 'to', 'find', 'a', 'job', 'the', 'first', 'day', 'you', 'went', 'out', 'and', 'did', 'not', 'find', 'a', 'job', 'and', 'i', 'not', 'saying', 'like', 'and', 'not', 'trying', 'to', 'you', 'know', 'put', 'you', 'down', 'or', 'anything', 'it', 'is', 'just', 'that']"
[250.1800 - 256.3700],Ses05F_impro04_M021,fru,"[2.5000, 3.0000, 4.0000]","['but', 'it', 'is', 'true', 'babe', 'you', 'have', 'got', 'to', 'be', 'more', 'positive', 'about', 'things', 'like', 'have', 'some', 'faith', 'in', 'yourself']"
[261.8500 - 265.7900],Ses05F_impro04_M022,neu,"[2.5000, 3.0000, 3.5000]","['well', 'exactly', 'money', 'is', 'not', 'everything']"
[274.6900 - 276.6000],Ses05F_impro04_M023,fru,"[2.0000, 3.5000, 3.0000]","['you', 'can']"
[281.8100 - 285.9400],Ses05F_impro04_M024,neu,"[2.0000, 2.5000, 3.5000]","['you', 'know', 'i', 'would', 'never', 'let', 'that', 'happen', 'i', 'would', 'not', 'let', 'that', 'happen']"
[286.0200 - 298.7900],Ses05F_impro04_M025,neu,"[2.5000, 3.0000, 4.0000]","['you', 'can', 'always', 'stay', 'with', 'me', 'if', 'you', 'if', 'you', 'have', 'to', 'stay', 'with', 'me', 'for', 'a', 'while', 'and', 'get', 'yourself', 'back', 'up', 'on', 'your', 'feet', 'again', 'you', 'know', 'i', 'not', 'just', 'going', 'to', 'you', 'know', 'just', 'throw', 'you', 'to', 'the', 'wolves', 'or', 'something', 'like', 'that', 'if', 'there', 'any', 'way', 'i', 'can', 'help', 'you', 'i', 'will']"
[300.4700 - 305.3600],Ses05F_impro04_M026,neu,"[3.0000, 3.0000, 3.5000]","['but', 'you', 'have', 'to', 'keep', 'trying', 'you', 'can', 'not', 'give', 'up']"
[306.0800 - 310.1000],Ses05F_impro04_M027,neu,"[3.0000, 3.0000, 3.0000]","['and', 'you', 'have', 'got', 'to', 'think', 'well', 'ask', 'yourself', 'why', 'are', 'they', 'not', 'hiring', 'you']"
[311.0900 - 313.3100],Ses05F_impro04_M028,neu,"[3.0000, 3.5000, 3.0000]","['i', 'mean', 'are', 'you', 'going', 'in', 'for', 'interviews']"
[315.9700 - 317.3400],Ses05F_impro04_M029,neu,"[3.0000, 2.5000, 2.5000]","['are', 'you', 'presenting']"
[317.3600 - 319.2800],Ses05F_impro04_M030,neu,"[3.0000, 2.5000, 3.0000]","['putting', 'your', 'best', 'foot', 'forward', 'or', 'you']"
[319.4000 - 323.4000],Ses05F_impro04_M031,neu,"[3.0000, 3.0000, 3.0000]","['do', 'they', 'seem', 'to', 'like', 'you', 'i', 'mean', 'can', 'you', 'get', 'any', 'read', 'from', 'them']"
[328.2300 - 331.9500],Ses05F_impro04_M032,neu,"[3.0000, 3.0000, 3.0000]","['have', 'you', 'ever', 'called', 'them', 'back', 'and', 'asked', 'why', 'you', 'did', 'not', 'get', 'the', 'job']"
[332.1200 - 335.5200],Ses05F_impro04_M033,neu,"[3.0000, 3.5000, 3.5000]","['do', 'they', 'give', 'you', 'any', 'specifics', 'as', 'to', 'why', 'they', 'did', 'not', 'go', 'with', 'you']"
[344.1800 - 350.7300],Ses05F_impro04_M034,neu,"[2.5000, 2.5000, 3.0000]","['yeah', 'i', 'understand', 'maybe', 'what', 'jobs', 'are', 'we', 'talking', 'about']"
[350.8400 - 354.0200],Ses05F_impro04_M035,neu,"[3.0000, 3.5000, 3.5000]","['like', 'what', 'is', 'your', 'ideal', 'job', 'what', 'do', 'you', 'want', 'to', 'do']"
[355.6600 - 357.3200],Ses05F_impro04_M036,neu,"[3.5000, 2.5000, 2.5000]","['of', 'course']"
[358.9000 - 362.3900],Ses05F_impro04_M037,neu,"[3.0000, 2.0000, 3.0000]","['everyone', 'wants', 'to', 'be', 'a', 'working', 'actor', 'but', 'they', 'all', 'work', 'at', 'something', 'else']"
[363.4000 - 365.6300],Ses05F_impro04_M038,neu,"[3.0000, 2.0000, 2.5000]","['so', 'what', 'is', 'the', 'something', 'else']"
[368.6400 - 380.5600],Ses05F_impro04_M039,neu,"[3.0000, 3.0000, 3.5000]","['you', 'can', 'not', 'get', 'a', 'catering', 'gig', 'well', 'i', 'can', 'call', 'some', 'friends', 'well', 'i', 'did', 'call', 'some', 'friends', 'before', 'but', 'you', 'went', 'in', 'once', 'and', 'then', 'never', 'went', 'back']"
[387.5400 - 390.6800],Ses05F_impro04_M040,neu,"[3.0000, 2.5000, 3.5000]","['if', 'if', 'you', 'will', 'you', 'stick', 'with', 'it']"
[392.0554 - 396.3100],Ses05F_impro04_M041,neu,"[3.0000, 2.0000, 3.0000]","['okay', 'okay', 'i', 'call', 'some', 'people']"
[397.2200 - 402.2400],Ses05F_impro04_M042,neu,"[2.5000, 2.5000, 3.0000]","['but', 'you', 'have', 'got', 'to', 'keep', 'looking', 'for', 'other', 'stuff', 'you', 'have', 'got', 'to', 'do', 'it', 'on', 'your', 'own', 'too', 'okay']"
[402.2700 - 404.3300],Ses05F_impro04_M043,neu,"[3.5000, 2.5000, 3.0000]","['you', 'know', 'i', 'always', 'help', 'you']"
